Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2021);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
81;21100888812;"Journal of Data and Information Science";journal;"2096157X, 2543683X";"";Yes;Yes;0,433;Q2;23;33;85;1481;186;82;2,06;44,88;32,98;3;Poland;Eastern Europe;"";"2016-2026";"Information Systems and Management (Q2); Library and Information Sciences (Q2); Public Administration (Q2)";"Decision Sciences; Social Sciences"
82;21100814051;"Information Discovery and Delivery";journal;"23986247";"Emerald Group Publishing Ltd.";No;No;0,427;Q2;30;28;74;1298;150;71;2,15;46,36;37,14;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2017-2026";"Computer Science (miscellaneous) (Q2); Library and Information Sciences (Q2)";"Computer Science; Social Sciences"
83;12981;"Kybernetes";journal;"0368492X";"Emerald Publishing";No;No;0,409;-;65;104;417;6802;926;410;2,12;65,40;38,79;0;United Kingdom;Western Europe;"Emerald Publishing";"1972-2026";"Computer Science (miscellaneous) (Q2); Electrical and Electronic Engineering (Q2); Engineering (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Artificial Intelligence (Q3); Control and Systems Engineering (Q3); Information Systems (Q3); Software (Q3); Theoretical Computer Science (Q3)";"Computer Science; Engineering; Mathematics; Social Sciences"
84;21100836334;"Publications";journal;"23046775";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,399;Q2;32;54;167;3375;360;152;2,31;62,50;44,09;8;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2013-2025";"Business and International Management (Q2); Communication (Q2); Library and Information Sciences (Q2); Media Technology (Q2); Computer Science Applications (Q3)";"Business, Management and Accounting; Computer Science; Engineering; Social Sciences"
85;21100801725;"VINE Journal of Information and Knowledge Management Systems";journal;"20595905, 20595891";"Emerald Publishing";No;No;0,399;Q2;48;16;122;1243;316;122;2,25;77,69;42,50;0;United Kingdom;Western Europe;"Emerald Publishing";"2016-2026";"Library and Information Sciences (Q2); Management of Technology and Innovation (Q2); Computer Networks and Communications (Q3); Computer Science Applications (Q3); Information Systems (Q3)";"Business, Management and Accounting; Computer Science; Social Sciences"
86;19400158815;"Communications in Information Literacy";journal;"19335954";"Communications in Information Literacy";Yes;Yes;0,391;Q2;26;12;49;365;45;44;1,00;30,42;84,21;0;United States;Northern America;"Communications in Information Literacy";"2009-2025";"Education (Q2); Library and Information Sciences (Q2); E-learning (Q3)";"Social Sciences"
87;11500153514;"Revista Espanola de Documentacion Cientifica";journal;"02100614, 19884621";"CSIC Consejo Superior de Investigaciones Cientificas";Yes;Yes;0,386;Q2;24;30;89;1404;136;89;1,39;46,80;38,10;5;Spain;Western Europe;"CSIC Consejo Superior de Investigaciones Cientificas";"1984, 2008-2025";"Library and Information Sciences (Q2)";"Social Sciences"
88;21100970313;"Information Sciences Letters (discontinued)";journal;"2090956X, 20909551";"Natural Sciences Publishing";No;No;0,375;Q2;28;61;40;1714;91;40;2,28;28,10;30,07;0;United States;Northern America;"Natural Sciences Publishing";"2019-2023";"Library and Information Sciences (Q2); Applied Mathematics (Q3); Computer Science Applications (Q3)";"Computer Science; Mathematics; Social Sciences"
89;25547;"Interacting with Computers";journal;"18737951, 09535438";"Oxford University Press";No;No;0,373;Q2;100;40;104;2386;215;104;2,27;59,65;39,39;1;United Kingdom;Western Europe;"Oxford University Press";"1989-2026";"Library and Information Sciences (Q2); Human-Computer Interaction (Q3); Software (Q3)";"Computer Science; Social Sciences"
90;19470;"Information Resources Management Journal";journal;"15337979, 10401628";"IGI Publishing";No;No;0,365;Q2;49;20;51;1554;85;51;1,23;77,70;21,28;0;United States;Northern America;"IGI Publishing";"1988-2026";"Business and International Management (Q2); Library and Information Sciences (Q2); Strategy and Management (Q3)";"Business, Management and Accounting; Social Sciences"
91;21100895684;"Global Knowledge, Memory and Communication";journal;"25149350, 25149342";"Emerald Group Publishing Ltd.";No;No;0,363;Q2;46;26;143;1637;225;141;1,45;62,96;38,46;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Library and Information Sciences (Q2)";"Social Sciences"
92;27984;"Fukushima Journal of Medical Sciences";journal;"00162590, 21854610";"Fukushima Society of Medical Science";No;No;0,363;-;23;23;62;532;96;62;1,03;23,13;27,52;0;Japan;Asiatic Region;"Fukushima Society of Medical Science";"1964-2026";"Medicine (miscellaneous) (Q3)";"Medicine"
93;12690;"Information Research";journal;"13681613";"University of Boras";Yes;Yes;0,359;Q2;61;24;114;1484;127;108;1,00;61,83;51,61;1;Sweden;Western Europe;"University of Boras";"1996-2026";"Library and Information Sciences (Q2)";"Social Sciences"
94;21100939697;"Synthesis Lectures on Information Concepts, Retrieval, and Services";book series;"1947945X, 19479468";"Springer International Publishing";No;No;0,359;Q2;7;4;11;1037;19;8;1,83;259,25;50,00;0;Switzerland;Western Europe;"Springer International Publishing";"2010, 2012, 2017-2026";"Information Systems and Management (Q2); Library and Information Sciences (Q2); Computer Networks and Communications (Q3); Information Systems (Q3)";"Computer Science; Decision Sciences; Social Sciences"
95;16800154717;"IFLA Journal";journal;"03400352, 17452651";"SAGE Publications Ltd";No;No;0,347;Q2;31;45;82;1926;102;74;1,09;42,80;50,60;2;United Kingdom;Western Europe;"SAGE Publications Ltd";"1975-2026";"Library and Information Sciences (Q2)";"Social Sciences"
96;21100199774;"Evidence Based Library and Information Practice";journal;"1715720X";"University of Alberta";Yes;Yes;0,343;Q2;22;55;185;945;88;175;0,56;17,18;75,36;1;Canada;Northern America;"University of Alberta";"2011-2025";"Library and Information Sciences (Q2)";"Social Sciences"
97;8300153137;"International Journal of Metadata, Semantics and Ontologies";journal;"1744263X, 17442621";"Inderscience Enterprises Ltd";No;No;0,343;Q2;23;17;50;600;54;50;0,92;35,29;19,15;0;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2006-2024";"Library and Information Sciences (Q2); Computer Science Applications (Q3); E-learning (Q3); Information Systems (Q3)";"Computer Science; Social Sciences"
98;19700181431;"Journal of Decision Systems";journal;"21167052, 12460125";"Taylor and Francis Ltd.";No;No;0,341;Q2;42;26;110;1537;203;109;1,51;59,12;27,45;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"Library and Information Sciences (Q2); Management Information Systems (Q3); Software (Q3)";"Business, Management and Accounting; Computer Science; Social Sciences"
99;144673;"Performance Measurement and Metrics";journal;"14678047";"Emerald Group Publishing Ltd.";No;No;0,341;Q2;27;12;49;382;61;48;1,33;31,83;42,86;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2026";"Literature and Literary Theory (Q1); Library and Information Sciences (Q2)";"Arts and Humanities; Social Sciences"
100;145356;"Library Hi Tech News";journal;"07419058";"Emerald Group Publishing Ltd.";No;No;0,334;Q2;31;44;136;741;172;125;1,29;16,84;48,33;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1999-2026";"Library and Information Sciences (Q2); Information Systems (Q3)";"Computer Science; Social Sciences"
101;21100857955;"Data Technologies and Applications";journal;"25149288, 25149318";"Emerald Publishing";Yes;No;0,332;Q2;40;35;100;1726;205;97;2,18;49,31;33,33;0;United Kingdom;Western Europe;"Emerald Publishing";"2018-2026";"Library and Information Sciences (Q2); Information Systems (Q3)";"Computer Science; Social Sciences"
102;7600153106;"Malaysian Journal of Library and Information Science";journal;"13946234";"Faculty of Computer Science and Information Technology";No;No;0,332;Q2;31;18;60;816;83;60;1,60;45,33;36,36;0;Malaysia;Asiatic Region;"Faculty of Computer Science and Information Technology";"1996-2025";"Library and Information Sciences (Q2)";"Social Sciences"
103;21100857424;"SCIRES-IT";journal;"22394303";"Caspur -Ciber Publishing";Yes;Yes;0,324;Q2;14;28;82;765;76;77;0,85;27,32;51,35;0;Italy;Western Europe;"Caspur -Ciber Publishing";"2016-2025";"Conservation (Q1); Library and Information Sciences (Q2); Computer Networks and Communications (Q3); Computer Science Applications (Q3); Information Systems (Q3)";"Arts and Humanities; Computer Science; Social Sciences"
104;21100242609;"Insights: the UKSG Journal";journal;"20487754";"United Kingdom Serials Group";Yes;Yes;0,313;Q2;21;29;92;1041;102;81;1,26;35,90;47,46;1;United Kingdom;Western Europe;"United Kingdom Serials Group";"2012-2026";"Library and Information Sciences (Q2)";"Social Sciences"
105;4700152763;"Public Services Quarterly";journal;"15229114, 15228959";"Routledge";No;No;0,312;Q2;21;31;78;322;61;71;0,84;10,39;80,95;0;United States;Northern America;"Routledge";"2002-2003, 2006-2026";"Library and Information Sciences (Q2); Accounting (Q3); Public Administration (Q3)";"Business, Management and Accounting; Social Sciences"
106;21101051215;"Scholarly Assessment Reports";journal;"26895870";"Levy Library Press";Yes;No;0,303;Q2;11;6;18;307;46;17;2,56;51,17;46,15;2;United States;Northern America;"Levy Library Press";"2019-2021";"Communication (Q2); Library and Information Sciences (Q2)";"Social Sciences"
107;5600155499;"Canadian Journal of Program Evaluation";journal;"08341516";"Canadian Journal of Program Evaluation";No;No;0,302;Q2;24;40;93;1049;50;72;0,60;26,23;70,13;0;Canada;Northern America;"Canadian Journal of Program Evaluation";"1996, 2000-2001, 2003, 2005-2010, 2012-2025";"Library and Information Sciences (Q2)";"Social Sciences"
108;12749;"International Information and Library Review";journal;"10959297, 10572317";"Taylor and Francis Ltd.";No;No;0,300;Q2;34;19;110;481;128;110;1,37;25,32;66,67;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"Library and Information Sciences (Q2); E-learning (Q4)";"Social Sciences"
109;145510;"Libri";journal;"18658423, 00242667";"De Gruyter Saur";Yes;Yes;0,300;Q2;33;31;73;1616;79;73;0,69;52,13;42,42;1;Germany;Western Europe;"De Gruyter Saur";"1950, 1953-1956, 1958-2026";"Library and Information Sciences (Q2)";"Social Sciences"
110;19900191876;"Transinformacao";journal;"01033786";"Pontificia Universidade Catolica de Campinas";Yes;Yes;0,295;Q2;15;17;80;622;69;79;0,55;36,59;47,50;1;Brazil;Latin America;"Pontificia Universidade Catolica de Campinas";"2010-2025";"Museology (Q1); Communication (Q2); Library and Information Sciences (Q2); Information Systems (Q3)";"Arts and Humanities; Computer Science; Social Sciences"
111;21100945719;"International Journal of Media and Information Literacy";journal;"2500106X";"Cherkas Global University Press";Yes;No;0,294;Q2;11;43;39;1682;81;39;2,16;39,12;58,43;0;United States;Northern America;"Cherkas Global University Press";"2016-2025";"Communication (Q2); Library and Information Sciences (Q2); Education (Q3)";"Social Sciences"
112;5800207822;"Terminology";journal;"15699994, 09299971";"John Benjamins Publishing Company";No;No;0,291;Q2;31;12;33;596;57;32;1,52;49,67;85,71;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"1994-1998, 2000-2026";"Communication (Q2); Library and Information Sciences (Q2); Linguistics and Language (Q2)";"Social Sciences"
113;21100212132;"DESIDOC Journal of Library and Information Technology";journal;"09740643, 09764658";"Defence Scientific Information and Documentation Centre";No;No;0,288;Q2;22;59;170;1579;270;165;1,61;26,76;36,73;1;India;Asiatic Region;"Defence Scientific Information and Documentation Centre";"2012-2025";"Library and Information Sciences (Q2)";"Social Sciences"
114;21100264483;"Cuadernos.info";journal;"0719367X, 07193661";"Pontificia Universidad Catolica de Chile";Yes;Yes;0,285;Q2;20;42;83;1943;78;79;0,84;46,26;55,06;3;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"2013-2025";"Communication (Q2); Library and Information Sciences (Q2)";"Social Sciences"
115;21100837856;"School Library Research";journal;"21651019";"American Library Association";No;No;0,284;Q2;19;8;17;310;16;17;1,09;38,75;93,75;0;United States;Northern America;"American Library Association";"2014-2025";"Library and Information Sciences (Q2); Media Technology (Q2)";"Engineering; Social Sciences"
116;21100829944;"Journal of Education for Library and Information Science";journal;"07485786, 23282967";"University of Toronto Press";No;No;0,278;Q2;16;25;77;1147;99;67;1,41;45,88;71,70;1;Canada;Northern America;"University of Toronto Press";"2011, 2017-2026";"Library and Information Sciences (Q2); Education (Q3)";"Social Sciences"
117;4700152748;"Journal of Electronic Resources in Medical Libraries";journal;"15424065, 15424073";"Routledge";No;No;0,275;Q2;17;19;48;270;40;48;0,93;14,21;71,43;0;United States;Northern America;"Routledge";"2003-2026";"Library and Information Sciences (Q2); Health (social science) (Q3)";"Social Sciences"
118;21101049621;"Open Information Science";journal;"24511781";"Walter de Gruyter GmbH";Yes;Yes;0,274;Q2;16;17;51;969;78;51;1,43;57,00;30,00;3;Germany;Western Europe;"Walter de Gruyter GmbH";"2017-2026";"Library and Information Sciences (Q2)";"Social Sciences"
119;12492;"Journal of Information Science and Engineering";journal;"10162364";"Institute of Information Science";No;No;0,269;Q2;44;88;249;2378;261;249;1,30;27,02;23,77;0;Taiwan;Asiatic Region;"Institute of Information Science";"1993-1994, 1996-2026";"Library and Information Sciences (Q2); Computational Theory and Mathematics (Q4); Hardware and Architecture (Q4); Human-Computer Interaction (Q4); Software (Q4)";"Computer Science; Social Sciences"
120;4700152796;"Journal of Interlibrary Loan, Document Delivery and Electronic Reserve";journal;"1072303X, 15403572";"Routledge";No;No;0,268;Q2;15;13;21;156;10;21;0,36;12,00;79,49;0;United States;Northern America;"Routledge";"1994, 1996-1997, 2000, 2002-2003, 2005-2021";"Library and Information Sciences (Q2)";"Social Sciences"
121;145258;"Informing Science";journal;"15214672, 15479684";"Informing Science Institute";Yes;No;0,266;Q2;30;8;35;416;44;34;0,89;52,00;50,00;0;United States;Northern America;"Informing Science Institute";"1997-2026";"Library and Information Sciences (Q2)";"Social Sciences"
122;16611;"Serials Review";journal;"00987913";"Taylor and Francis Ltd.";No;No;0,262;Q2;28;44;140;519;74;129;0,62;11,80;60,87;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1973, 1975-2025";"Library and Information Sciences (Q2)";"Social Sciences"
123;19700182210;"Library Leadership and Management";journal;"19458851, 1945886X";"American Library Association";No;No;0,254;Q2;15;11;88;226;25;74;0,20;20,55;70,59;0;United States;Northern America;"American Library Association";"2009-2026";"Library and Information Sciences (Q2); Strategy and Management (Q3)";"Business, Management and Accounting; Social Sciences"
124;4700152802;"Journal of Business and Finance Librarianship";journal;"15470644, 08963568";"Routledge";No;No;0,251;Q2;23;21;48;560;38;48;0,63;26,67;70,83;0;United States;Northern America;"Routledge";"1990-1992, 1994, 1996-2026";"Library and Information Sciences (Q2); Management Information Systems (Q3); Marketing (Q3); E-learning (Q4)";"Business, Management and Accounting; Social Sciences"
125;21100241768;"Preservation, Digital Technology and Culture";journal;"21952965, 21952957";"De Gruyter Saur";No;No;0,251;Q2;15;13;55;506;42;47;0,94;38,92;67,65;0;Germany;Western Europe;"De Gruyter Saur";"2013-2026";"Conservation (Q2); Library and Information Sciences (Q2); Computer Science Applications (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
126;16610;"Serials Librarian";journal;"15411095, 0361526X";"Routledge";No;No;0,245;Q2;22;57;177;0;93;167;0,51;0,00;61,39;0;United States;Northern America;"Routledge";"1977-2026";"Library and Information Sciences (Q2)";"Social Sciences"
127;12085;"American Archivist";journal;"03609081";"Society of American Archivists";No;No;0,244;Q2;37;43;67;355;37;63;0,51;8,26;76,36;3;United States;Northern America;"Society of American Archivists";"1938-2025";"Arts and Humanities (miscellaneous) (Q2); Library and Information Sciences (Q2)";"Arts and Humanities; Social Sciences"
128;14239;"College and Research Libraries News";journal;"21506698, 00990086";"Association of College and Research Libraries";No;No;0,242;Q3;30;90;345;479;112;187;0,29;5,32;81,58;1;United States;Northern America;"Association of College and Research Libraries";"1986-1988, 1990-2026";"Education (Q3); Library and Information Sciences (Q3)";"Social Sciences"
129;5400152654;"Journal of Access Services";journal;"15367967, 15367975";"Routledge";No;No;0,241;Q3;15;18;58;388;30;55;0,67;21,56;57,14;0;United States;Northern America;"Routledge";"2002-2026";"Library and Information Sciences (Q3)";"Social Sciences"
130;16568;"Science and Technology Libraries";journal;"0194262X, 15411109";"Routledge";No;No;0,236;Q3;27;25;80;925;116;79;1,31;37,00;51,16;0;United States;Northern America;"Routledge";"1980-2008, 2010-2026";"Library and Information Sciences (Q3)";"Social Sciences"
131;21100898973;"Journal of Statistics Applications and Probability";journal;"20908423, 20908431";"Natural Sciences Publishing";No;No;0,234;Q3;19;78;119;1798;119;119;0,99;23,05;30,41;0;United States;Northern America;"Natural Sciences Publishing";"2018-2026";"Library and Information Sciences (Q3); Statistical and Nonlinear Physics (Q4); Statistics and Probability (Q4); Statistics, Probability and Uncertainty (Q4)";"Decision Sciences; Mathematics; Physics and Astronomy; Social Sciences"
132;4700152722;"Technical Services Quarterly";journal;"07317131";"Routledge";No;No;0,234;Q3;20;53;191;376;48;186;0,26;7,09;72,92;0;United States;Northern America;"Routledge";"1984-2026";"Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
133;21100224425;"Informacion, Cultura y Sociedad";journal;"15148327, 18511740";"University of Buenos Aires";Yes;Yes;0,233;Q3;10;19;64;578;30;59;0,57;30,42;67,50;0;Argentina;Latin America;"University of Buenos Aires";"2012-2025";"Library and Information Sciences (Q3)";"Social Sciences"
134;21100201051;"Annals of Library and Information Studies";journal;"09725423, 09752404";"National Institute of Science Communication and Information Resources (NISCAIR)";Yes;Yes;0,231;Q3;19;43;74;1206;101;71;1,31;28,05;39,58;0;India;Asiatic Region;"National Institute of Science Communication and Information Resources (NISCAIR)";"2011-2025";"Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
135;17900156721;"Journal of Electronic Resources Librarianship";journal;"1941126X, 19411278";"Routledge";No;No;0,228;Q3;18;28;117;484;55;94;0,49;17,29;70,27;0;United States;Northern America;"Routledge";"2008-2025";"Library and Information Sciences (Q3); Information Systems (Q4)";"Computer Science; Social Sciences"
136;21100255068;"Masaryk University Journal of Law and Technology";journal;"18025951, 18025943";"Faculty of Law, Masaryk University";Yes;No;0,228;Q3;10;12;37;536;35;37;0,97;44,67;40,00;0;Czech Republic;Eastern Europe;"Faculty of Law, Masaryk University";"2013-2025";"Law (Q2); Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
137;4700152770;"Cataloging and Classification Quarterly";journal;"15444554, 01639374";"Routledge";No;No;0,225;Q3;31;46;130;15;75;121;0,42;0,33;57,75;1;United States;Northern America;"Routledge";"1981-2026";"Library and Information Sciences (Q3)";"Social Sciences"
138;21100908544;"Global Intellectual History";journal;"23801883, 23801891";"Taylor and Francis Ltd.";No;No;0,225;Q3;10;43;68;2272;22;60;0,35;52,84;12,20;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2016-2026";"History (Q1); Arts and Humanities (miscellaneous) (Q2); Cultural Studies (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
139;21100943572;"Journal of the Canadian Health Libraries Association";journal;"17086892";"Canadian Health Libraries Association";Yes;Yes;0,223;Q3;8;18;36;405;15;20;0,40;22,50;75,68;0;Canada;Northern America;"Canadian Health Libraries Association";"2018-2025";"Library and Information Sciences (Q3); Medicine (miscellaneous) (Q4)";"Medicine; Social Sciences"
140;21100887535;"Collection and Curation";journal;"25149326";"Emerald Group Publishing Ltd.";Yes;No;0,222;Q3;22;17;63;653;55;62;1,12;38,41;43,75;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Museology (Q1); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
141;21100237436;"Journal of Information and Knowledge Management";journal;"02196492, 17936926";"World Scientific";No;No;0,222;Q3;30;64;165;3278;211;162;1,30;51,22;24,49;0;Singapore;Asiatic Region;"World Scientific";"2002-2026";"Library and Information Sciences (Q3); Computer Networks and Communications (Q4); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
142;25991;"Social Science Information";journal;"05390184, 14617412";"SAGE Publications Ltd";No;No;0,222;Q3;51;40;101;1873;97;91;0,94;46,83;30,91;8;United Kingdom;Western Europe;"SAGE Publications Ltd";"1962-2026";"Library and Information Sciences (Q3); Social Sciences (miscellaneous) (Q3)";"Social Sciences"
143;19700202714;"Journal of Information and Organizational Sciences";journal;"18463312, 18469418";"University of Zagreb, Faculty of Organization and Informatics";Yes;Yes;0,219;Q3;17;29;51;1183;58;45;0,86;40,79;38,98;2;Croatia;Eastern Europe;"University of Zagreb, Faculty of Organization and Informatics";"2006-2025";"Library and Information Sciences (Q3); Computer Science Applications (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
144;21100778750;"Proceedings of the Association for Information Science and Technology";journal;"23739231";"John Wiley &amp; Sons Inc.";No;No;0,219;Q3;29;162;609;3720;430;609;0,73;22,96;52,74;3;United States;Northern America;"John Wiley &amp; Sons Inc.";"2015-2025";"Computer Science (miscellaneous) (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
145;21100259129;"Archives and Manuscripts";journal;"01576895, 21646058";"Australian Society of Archivists";No;No;0,215;Q3;17;15;76;92;52;61;0,79;6,13;68,00;1;Australia;Pacific Region;"Australian Society of Archivists";"2013-2024";"Communication (Q3); Library and Information Sciences (Q3)";"Social Sciences"
146;21100900060;"Tekst, Kniga, Knigoizdaniye";journal;"23062061, 23113774";"Tomsk State University - Faculty of Philology";Yes;No;0,215;Q3;3;26;80;545;7;80;0,09;20,96;78,13;0;Russian Federation;Eastern Europe;"Tomsk State University - Faculty of Philology";"2018-2025";"Visual Arts and Performing Arts (Q1); Communication (Q3); Library and Information Sciences (Q3); Media Technology (Q3); Information Systems (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
147;21100925733;"International Journal of Public Administration in the Digital Age";journal;"23344539, 23344520";"IGI Global Publishing";No;No;0,209;Q3;10;12;31;636;28;31;0,90;53,00;40,00;0;United States;Northern America;"IGI Global Publishing";"2019-2021, 2023-2025";"Library and Information Sciences (Q3); Computer Science Applications (Q4); Public Administration (Q4)";"Computer Science; Social Sciences"
148;13360;"Knowledge Organization (discontinued)";journal;"09437444";"International Society for Knowledge Organization";No;No;0,209;Q3;37;33;140;2119;144;134;0,90;64,21;37,10;0;Germany;Western Europe;"International Society for Knowledge Organization";"1993-2024";"Library and Information Sciences (Q3)";"Social Sciences"
149;19400157009;"Investigacion Bibliotecologica";journal;"0187358X, 24488321";"Universidad Nacional Autonoma de Mexico";Yes;Yes;0,208;Q3;16;40;122;1199;66;120;0,64;29,98;52,87;0;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"2001, 2008-2025";"Library and Information Sciences (Q3)";"Social Sciences"
150;21100830763;"Journal of Information Science Theory and Practice";journal;"22879099, 22874577";"Korea Institute of Science and Technology Information";Yes;Yes;0,208;Q3;13;24;64;984;64;64;1,00;41,00;30,95;0;South Korea;Asiatic Region;"Korea Institute of Science and Technology Information";"2017-2025";"Information Systems and Management (Q3); Library and Information Sciences (Q3); Information Systems (Q4)";"Computer Science; Decision Sciences; Social Sciences"
151;98245;"Library Resources and Technical Services";journal;"00242527";"American Library Association";Yes;No;0,206;Q3;26;15;55;459;19;45;0,31;30,60;60,00;0;United States;Northern America;"American Library Association";"1978-1979, 1981-1984, 1988-2025";"Library and Information Sciences (Q3); Information Systems (Q4)";"Computer Science; Social Sciences"
152;21100854118;"Wacana";journal;"14112272, 24076899";"Faculty of Humanities, University of Indonesia";Yes;Yes;0,206;Q3;9;39;64;1423;18;55;0,21;36,49;35,85;0;Indonesia;Asiatic Region;"Faculty of Humanities, University of Indonesia";"2015-2025";"Cultural Studies (Q2); Anthropology (Q3); Arts and Humanities (miscellaneous) (Q3); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
153;21100983214;"Journal of Scientometric Research";journal;"23200057, 23216654";"Phcog.Net";No;No;0,205;Q3;14;59;80;2409;97;78;1,21;40,83;35,25;0;India;Asiatic Region;"Phcog.Net";"2019-2025";"Library and Information Sciences (Q3); Computer Science Applications (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
154;10700153302;"International Journal of Data Mining and Bioinformatics";journal;"17485681, 17485673";"Inderscience Enterprises Ltd";No;No;0,197;Q3;26;19;102;713;67;102;0,61;37,53;42,11;0;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2006-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Library and Information Sciences (Q3); Information Systems (Q4)";"Biochemistry, Genetics and Molecular Biology; Computer Science; Social Sciences"
155;15135;"Information Services and Use";journal;"01675265, 18758789";"SAGE Publications Ltd";No;No;0,196;Q3;28;30;110;475;78;104;0,65;15,83;52,83;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1981-2025";"Library and Information Sciences (Q3); Computer Science Applications (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
156;21100836108;"Knowledge Cultures";journal;"23756527, 23275731";"Addleton Academic Publishers";No;No;0,193;Q3;19;22;82;875;74;78;1,16;39,77;54,29;0;United States;Northern America;"Addleton Academic Publishers";"2013-2025";"Literature and Literary Theory (Q1); Cultural Studies (Q2); History (Q2); Philosophy (Q2); Law (Q3); Library and Information Sciences (Q3); Sociology and Political Science (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
157;19700180555;"Vjesnik Bibliotekara Hrvatske";journal;"05071925, 13346938";"Hrvatsko Knjiznicarsko Drustvo";Yes;Yes;0,193;Q3;8;37;117;1087;30;109;0,27;29,38;82,54;2;Croatia;Eastern Europe;"Hrvatsko Knjiznicarsko Drustvo";"2009-2025";"Library and Information Sciences (Q3)";"Social Sciences"
158;21100312401;"Revista Cubana de Informacion en Ciencias de la Salud";journal;"23072113";"Centro Nacional de Informacion de Ciencias Medicas";Yes;Yes;0,189;Q3;17;57;138;1552;86;112;0,75;27,23;61,11;0;Cuba;Latin America;"Centro Nacional de Informacion de Ciencias Medicas";"2013-2026";"Library and Information Sciences (Q3); Health Information Management (Q4); Health Policy (Q4)";"Health Professions; Medicine; Social Sciences"
159;21100241782;"Ibersid";journal;"2174081X, 18880967";"Universidad de Zaragoza, Facultad de Filosofia y Letras";No;No;0,188;Q3;7;15;40;431;16;40;0,35;28,73;46,67;0;Spain;Western Europe;"Universidad de Zaragoza, Facultad de Filosofia y Letras";"2012-2025";"Communication (Q3); Library and Information Sciences (Q3); Computer Networks and Communications (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
160;11700154713;"Perspectivas em Ciencia da Informacao";journal;"19815344, 14139936";"Escola de Ciencia da Informacao da UFMG";Yes;Yes;0,186;Q3;14;32;139;1054;42;139;0,30;32,94;48,75;0;Brazil;Latin America;"Escola de Ciencia da Informacao da UFMG";"2008-2025";"Museology (Q2); Communication (Q3); Library and Information Sciences (Q3); Information Systems (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
161;4700152804;"Internet Reference Services Quarterly";journal;"15404749, 10875301";"Routledge";No;No;0,184;Q3;24;12;20;294;10;19;0,33;24,50;57,14;0;United States;Northern America;"Routledge";"1996-2002, 2004-2018, 2020-2026";"Library and Information Sciences (Q3); E-learning (Q4)";"Social Sciences"
162;4700152762;"Journal of Archival Organization";journal;"15332748, 15332756";"Routledge";No;No;0,181;Q3;15;8;41;86;17;36;0,52;10,75;54,55;0;United States;Northern America;"Routledge";"2002, 2004-2025";"Library and Information Sciences (Q3)";"Social Sciences"
163;21100448566;"Journal of Information Technology Teaching Cases";journal;"20438869";"Springer International Publishing AG";No;No;0,181;Q3;15;7;49;178;40;49;0,75;25,43;31,25;0;Switzerland;Western Europe;"Springer International Publishing AG";"2014-2026";"Library and Information Sciences (Q3); Education (Q4)";"Social Sciences"
