Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
85;4700152731;"Public Library Quarterly";journal;"01616846, 15411540";"Routledge";No;No;0,348;Q2;26;27;83;409;47;81;0,51;15,15;55,26;5;United States;Northern America;"Routledge";"1979-1986, 1988-2026";"Library and Information Sciences (Q2)";"Social Sciences"
86;147225;"Computers in the Schools";journal;"07380569, 15287033";"Routledge";No;No;0,343;Q2;41;22;54;795;70;53;1,18;36,14;70,59;3;United States;Northern America;"Routledge";"1984-1997, 1999, 2001-2026";"Computer Science (miscellaneous) (Q2); Education (Q2); Library and Information Sciences (Q2)";"Computer Science; Social Sciences"
87;21100801727;"Digital Library Perspectives";journal;"20595816, 20595824";"Emerald Publishing";No;No;0,341;Q2;30;32;69;626;43;69;0,42;19,56;65,22;0;United Kingdom;Western Europe;"Emerald Publishing";"2016-2026";"Education (Q2); Information Systems (Q2); Library and Information Sciences (Q2)";"Computer Science; Social Sciences"
88;19700181431;"Journal of Decision Systems";journal;"21167052, 12460125";"Taylor and Francis Ltd.";No;No;0,339;-;42;21;131;951;153;124;0,97;45,29;37,74;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"Management Information Systems (Q2); Software (Q2)";"Business, Management and Accounting; Computer Science"
89;144979;"Records Management Journal";journal;"09565698";"Emerald Group Publishing Ltd.";No;No;0,335;Q2;30;21;46;1026;60;46;0,94;48,86;60,53;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1989-1991, 1994-2026";"Library and Information Sciences (Q2); Management Information Systems (Q2)";"Business, Management and Accounting; Social Sciences"
90;15069;"World Patent Information";journal;"01722190";"Elsevier Ltd";No;No;0,335;Q2;42;36;129;818;130;114;0,70;22,72;33,77;3;United Kingdom;Western Europe;"Elsevier Ltd";"1979-2026";"Energy Engineering and Power Technology (Q2); Library and Information Sciences (Q2); Bioengineering (Q3); Computer Science Applications (Q3); Fuel Technology (Q3); Process Chemistry and Technology (Q3); Renewable Energy, Sustainability and the Environment (Q3)";"Chemical Engineering; Computer Science; Energy; Social Sciences"
91;145258;"Informing Science";journal;"15214672, 15479684";"Informing Science Institute";Yes;No;0,331;Q2;30;14;30;706;32;30;1,11;50,43;38,10;1;United States;Northern America;"Informing Science Institute";"1997-2026";"Library and Information Sciences (Q2)";"Social Sciences"
92;19400156823;"Issues in Science and Technology Librarianship";journal;"10921206";"Association of College and Research Libraries";Yes;Yes;0,330;Q2;24;15;96;344;27;77;0,21;22,93;78,26;0;United States;Northern America;"Association of College and Research Libraries";"1996-2026";"Engineering (miscellaneous) (Q2); Library and Information Sciences (Q2)";"Engineering; Social Sciences"
93;4700152789;"Collection Management";journal;"01462679, 15452549";"Routledge";No;No;0,329;Q2;24;26;56;595;14;44;0,19;22,88;77,55;3;United States;Northern America;"Routledge";"1976, 1978-1979, 1981-1999, 2001-2025";"Library and Information Sciences (Q2); Strategy and Management (Q2)";"Business, Management and Accounting; Social Sciences"
94;4700152770;"Cataloging and Classification Quarterly";journal;"15444554, 01639374";"Routledge";No;No;0,328;Q2;31;35;144;1114;110;138;0,98;31,83;64,38;1;United States;Northern America;"Routledge";"1981-2026";"Library and Information Sciences (Q2)";"Social Sciences"
95;23776;"Archivaria";journal;"03186954";"Association of Canadian Archivists";No;No;0,320;Q2;35;6;45;195;28;42;0,72;32,50;71,43;0;Canada;Northern America;"Association of Canadian Archivists";"1980, 1989-1990, 1996-2025";"Library and Information Sciences (Q2)";"Social Sciences"
96;21100801725;"VINE Journal of Information and Knowledge Management Systems";journal;"20595905, 20595891";"Emerald Publishing";No;No;0,320;Q2;48;30;83;1701;112;83;1,25;56,70;31,08;0;United Kingdom;Western Europe;"Emerald Publishing";"2016-2026";"Computer Networks and Communications (Q2); Library and Information Sciences (Q2); Computer Science Applications (Q3); Information Systems (Q3); Management of Technology and Innovation (Q3)";"Business, Management and Accounting; Computer Science; Social Sciences"
97;21100212132;"DESIDOC Journal of Library and Information Technology";journal;"09740643, 09764658";"Defence Scientific Information and Documentation Centre";No;No;0,313;Q2;22;60;168;1114;79;163;0,40;18,57;32,53;1;India;Asiatic Region;"Defence Scientific Information and Documentation Centre";"2012-2025";"Library and Information Sciences (Q2)";"Social Sciences"
98;14066;"Library Trends";journal;"15590682, 00242594";"Johns Hopkins University Press";No;No;0,300;Q2;57;35;122;1223;78;111;0,56;34,94;63,79;2;United States;Northern America;"Johns Hopkins University Press";"1980-2026";"Library and Information Sciences (Q2)";"Social Sciences"
99;6400153106;"Information Development";journal;"17416469, 02666669";"SAGE Publications Ltd";No;No;0,297;Q2;48;50;230;1964;217;214;0,93;39,28;40,70;4;United Kingdom;Western Europe;"SAGE Publications Ltd";"1985-2026";"Library and Information Sciences (Q2)";"Social Sciences"
100;7600153106;"Malaysian Journal of Library and Information Science";journal;"13946234";"Faculty of Computer Science and Information Technology";No;No;0,297;Q2;31;20;60;835;38;60;0,60;41,75;35,42;1;Malaysia;Asiatic Region;"Faculty of Computer Science and Information Technology";"1996-2025";"Library and Information Sciences (Q2)";"Social Sciences"
101;144818;"Collection Building";journal;"01604953, 20545592";"Emerald Publishing";No;No;0,296;Q2;0;0;0;0;0;0;0,00;0,00;0,00;0;United Kingdom;Western Europe;"Emerald Publishing";"1978-2018";"Library and Information Sciences (Q2)";"Social Sciences"
102;29335;"Education for Information";journal;"18758649, 01678329";"SAGE Publications Ltd";No;No;0,294;Q2;24;14;44;336;24;42;0,58;24,00;40,00;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1983-2025";"Library and Information Sciences (Q2); Education (Q3); Information Systems (Q3)";"Computer Science; Social Sciences"
103;25547;"Interacting with Computers";journal;"18737951, 09535438";"Oxford University Press";No;No;0,292;-;100;52;133;3416;216;126;1,64;65,69;36,18;2;United Kingdom;Western Europe;"Oxford University Press";"1989-2026";"Human-Computer Interaction (Q3); Software (Q3)";"Computer Science"
104;13360;"Knowledge Organization (discontinued)";journal;"09437444";"International Society for Knowledge Organization";No;No;0,290;Q2;37;50;165;2335;109;154;0,66;46,70;47,30;4;Germany;Western Europe;"International Society for Knowledge Organization";"1993-2024";"Library and Information Sciences (Q2)";"Social Sciences"
105;12981;"Kybernetes";journal;"0368492X";"Emerald Publishing";No;No;0,290;-;65;103;297;5125;343;296;1,18;49,76;32,88;0;United Kingdom;Western Europe;"Emerald Publishing";"1972-2026";"Computer Science (miscellaneous) (Q2); Electrical and Electronic Engineering (Q2); Engineering (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Artificial Intelligence (Q3); Control and Systems Engineering (Q3); Information Systems (Q3); Software (Q3); Theoretical Computer Science (Q3)";"Computer Science; Engineering; Mathematics; Social Sciences"
106;144673;"Performance Measurement and Metrics";journal;"14678047";"Emerald Group Publishing Ltd.";No;No;0,284;Q2;27;20;53;426;44;53;0,88;21,30;60,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2026";"Literature and Literary Theory (Q1); Library and Information Sciences (Q2)";"Arts and Humanities; Social Sciences"
107;19400157009;"Investigacion Bibliotecologica";journal;"0187358X, 24488321";"Universidad Nacional Autonoma de Mexico";Yes;Yes;0,274;Q2;16;44;110;1397;30;99;0,23;31,75;44,79;4;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"2001, 2008-2025";"Library and Information Sciences (Q2)";"Social Sciences"
108;21100201051;"Annals of Library and Information Studies";journal;"09725423, 09752404";"National Institute of Science Communication and Information Resources (NISCAIR)";Yes;Yes;0,268;Q2;19;32;115;616;51;114;0,30;19,25;41,30;0;India;Asiatic Region;"National Institute of Science Communication and Information Resources (NISCAIR)";"2011-2025";"Library and Information Sciences (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
109;21100788884;"International Journal of Multimedia Information Retrieval";journal;"21926611, 2192662X";"Springer London";No;No;0,268;Q2;37;23;67;1310;80;58;1,07;56,96;23,33;1;United Kingdom;Western Europe;"Springer London";"2012-2026";"Library and Information Sciences (Q2); Media Technology (Q2); Information Systems (Q3)";"Computer Science; Engineering; Social Sciences"
110;4700152802;"Journal of Business and Finance Librarianship";journal;"15470644, 08963568";"Routledge";No;No;0,261;Q2;23;23;63;396;24;56;0,36;17,22;51,52;2;United States;Northern America;"Routledge";"1990-1992, 1994, 1996-2026";"Library and Information Sciences (Q2); E-learning (Q3); Management Information Systems (Q3); Marketing (Q3)";"Business, Management and Accounting; Social Sciences"
111;144645;"Library Review";journal;"00242535";"Emerald Group Publishing Ltd.";No;No;0,261;Q2;0;0;0;0;0;0;0,00;0,00;0,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1927-2017";"Library and Information Sciences (Q2)";"Social Sciences"
112;17900156721;"Journal of Electronic Resources Librarianship";journal;"1941126X, 19411278";"Routledge";No;No;0,260;Q2;18;37;132;424;40;98;0,24;11,46;60,42;0;United States;Northern America;"Routledge";"2008-2025";"Library and Information Sciences (Q2); Information Systems (Q3)";"Computer Science; Social Sciences"
113;21100199774;"Evidence Based Library and Information Practice";journal;"1715720X";"University of Alberta";Yes;Yes;0,257;Q2;22;82;270;1121;85;226;0,28;13,67;80,21;1;Canada;Northern America;"University of Alberta";"2011-2025";"Library and Information Sciences (Q2)";"Social Sciences"
114;4700152722;"Technical Services Quarterly";journal;"07317131";"Routledge";No;No;0,252;Q2;20;62;233;255;32;84;0,15;4,11;65,52;1;United States;Northern America;"Routledge";"1984-2026";"Library and Information Sciences (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
115;4700152746;"Music Reference Services Quarterly";journal;"10588167, 15409503";"Routledge";No;No;0,250;Q2;11;16;54;246;10;46;0,24;15,38;75,00;0;United States;Northern America;"Routledge";"1992-1998, 2001-2002, 2004-2026";"Music (Q1); Library and Information Sciences (Q2)";"Arts and Humanities; Social Sciences"
116;14115;"Canadian Journal of Information and Library Science";journal;"19207239, 1195096X";"Canadian Association for Information Science";No;No;0,247;Q2;23;14;56;535;28;53;0,45;38,21;65,00;0;Canada;Northern America;"Canadian Association for Information Science";"1993-2022";"Library and Information Sciences (Q2); Information Systems (Q3)";"Computer Science; Social Sciences"
117;4700152763;"Public Services Quarterly";journal;"15229114, 15228959";"Routledge";No;No;0,245;Q2;21;38;93;439;38;79;0,39;11,55;72,73;4;United States;Northern America;"Routledge";"2002-2003, 2006-2026";"Library and Information Sciences (Q2); Accounting (Q3); Public Administration (Q3)";"Business, Management and Accounting; Social Sciences"
118;15135;"Information Services and Use";journal;"01675265, 18758789";"SAGE Publications Ltd";No;No;0,244;Q3;28;40;93;941;41;93;0,40;23,53;45,45;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1981-2025";"Computer Science Applications (Q3); Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
119;21100814051;"Information Discovery and Delivery";journal;"23986247";"Emerald Group Publishing Ltd.";No;No;0,243;Q3;30;26;94;1116;36;94;0,39;42,92;30,77;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2017-2026";"Library and Information Sciences (Q3)";"Social Sciences"
120;145510;"Libri";journal;"18658423, 00242667";"De Gruyter Saur";Yes;Yes;0,243;Q3;33;23;81;1120;49;79;0,67;48,70;53,33;0;Germany;Western Europe;"De Gruyter Saur";"1950, 1953-1956, 1958-2026";"Library and Information Sciences (Q3)";"Social Sciences"
121;14046;"Library Philosophy and Practice (discontinued)";journal;"15220222";"University of Nebraska-Lincoln";Yes;No;0,240;Q3;32;140;408;4103;195;408;0,43;29,31;42,29;0;United States;Northern America;"University of Nebraska-Lincoln";"1998-2021";"Philosophy (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
122;13992;"Library Collections, Acquisition and Technical Services";journal;"14649055, 18731821";"Taylor and Francis Ltd.";No;No;0,237;Q3;24;6;20;180;5;20;0,22;30,00;41,18;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1980-1997, 1999-2015, 2017";"Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
123;14000156125;"Language Documentation and Conservation";journal;"19345275";"University of Hawaii Press";Yes;Yes;0,236;Q3;16;27;25;1405;17;25;0,68;52,04;51,16;0;United States;Northern America;"University of Hawaii Press";"2016-2025";"Linguistics and Language (Q2); Computer Science Applications (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
124;21100829242;"Library and Information Science";book series;"18760562";"Emerald Group Publishing Ltd.";No;No;0,234;Q3;12;0;32;0;13;30;0,00;0,00;0,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2011, 2013-2014";"Library and Information Sciences (Q3)";"Social Sciences"
125;21100312401;"Revista Cubana de Informacion en Ciencias de la Salud";journal;"23072113";"Centro Nacional de Informacion de Ciencias Medicas";Yes;Yes;0,229;Q3;17;30;120;717;40;99;0,32;23,90;60,32;0;Cuba;Latin America;"Centro Nacional de Informacion de Ciencias Medicas";"2013-2026";"Health Policy (Q3); Library and Information Sciences (Q3); Health Information Management (Q4)";"Health Professions; Medicine; Social Sciences"
126;16568;"Science and Technology Libraries";journal;"0194262X, 15411109";"Routledge";No;No;0,229;Q3;27;28;69;1033;37;69;0,56;36,89;52,94;0;United States;Northern America;"Routledge";"1980-2008, 2010-2026";"Library and Information Sciences (Q3)";"Social Sciences"
127;4700152734;"Journal of Hospital Librarianship";journal;"15323277, 15323269";"Routledge";No;No;0,228;Q3;16;39;117;406;32;116;0,28;10,41;75,68;0;United Kingdom;Western Europe;"Routledge";"2001-2026";"Library and Information Sciences (Q3); Medicine (miscellaneous) (Q3)";"Medicine; Social Sciences"
128;145356;"Library Hi Tech News";journal;"07419058";"Emerald Group Publishing Ltd.";No;No;0,226;Q3;31;53;146;674;53;137;0,35;12,72;46,15;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1999-2026";"Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
129;21100346235;"AIB Studi";journal;"22396152, 22809112";"Associazione Italiana Biblioteche";Yes;Yes;0,224;Q3;7;34;76;1410;29;67;0,37;41,47;63,64;0;Italy;Western Europe;"Associazione Italiana Biblioteche";"2014-2025";"Library and Information Sciences (Q3)";"Social Sciences"
130;13399;"Law Library Journal";journal;"00239283";"American Association of Law Libraries";No;No;0,221;Q3;20;24;79;1498;58;78;0,55;62,42;53,57;0;United States;Northern America;"American Association of Law Libraries";"1978, 1987-2025";"Law (Q3); Library and Information Sciences (Q3)";"Social Sciences"
131;21100375879;"GL-Conference Series: Conference Proceedings";conference and proceedings;"13862316";"TextRelease";No;No;0,220;-;5;17;69;239;9;64;0,17;14,06;57,89;0;Netherlands;Western Europe;"TextRelease";"2007-2009, 2011-2020, 2022-2024";"Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
132;31428;"Proceedings of the ASIST Annual Meeting";journal;"15508390";"John Wiley and Sons Inc";No;No;0,218;Q3;50;0;162;0;64;162;0,00;0,00;0,00;0;United States;Northern America;"John Wiley and Sons Inc";"1979-1987, 1992, 1996-2014";"Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
133;16611;"Serials Review";journal;"00987913";"Taylor and Francis Ltd.";No;No;0,218;Q3;28;43;126;349;38;108;0,30;8,12;72,73;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1973, 1975-2025";"Library and Information Sciences (Q3)";"Social Sciences"
134;10700153302;"International Journal of Data Mining and Bioinformatics";journal;"17485681, 17485673";"Inderscience Enterprises Ltd";No;No;0,217;Q3;26;65;189;2400;149;189;0,86;36,92;30,05;0;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2006-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Information Systems (Q3); Library and Information Sciences (Q3)";"Biochemistry, Genetics and Molecular Biology; Computer Science; Social Sciences"
135;19700182724;"Revista General de Informacion y Documentacion";journal;"19882858, 11321873";"Universidad Complutense Madrid";Yes;Yes;0,217;Q3;10;24;78;707;21;78;0,30;29,46;50,00;0;Spain;Western Europe;"Universidad Complutense Madrid";"2009-2025";"Library and Information Sciences (Q3)";"Social Sciences"
136;5400152654;"Journal of Access Services";journal;"15367967, 15367975";"Routledge";No;No;0,216;Q3;15;19;57;218;17;55;0,33;11,47;72,73;3;United States;Northern America;"Routledge";"2002-2026";"Library and Information Sciences (Q3)";"Social Sciences"
137;21100456714;"2015 International Conference on Information Systems: Exploring the Information Frontier, ICIS 2015";conference and proceedings;"-";"";No;No;0,214;-;1;0;1;0;0;1;0,00;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Instrumentation; Signal Processing";"Computer Science; Physics and Astronomy"
138;19700182210;"Library Leadership and Management";journal;"19458851, 1945886X";"American Library Association";No;No;0,212;Q3;15;34;79;639;27;68;0,33;18,79;70,59;1;United States;Northern America;"American Library Association";"2009-2026";"Library and Information Sciences (Q3); Strategy and Management (Q3)";"Business, Management and Accounting; Social Sciences"
139;11700154713;"Perspectivas em Ciencia da Informacao";journal;"19815344, 14139936";"Escola de Ciencia da Informacao da UFMG";Yes;Yes;0,203;Q3;14;60;172;1755;43;167;0,18;29,25;54,74;3;Brazil;Latin America;"Escola de Ciencia da Informacao da UFMG";"2008-2025";"Museology (Q2); Communication (Q3); Library and Information Sciences (Q3); Information Systems (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
140;21100782655;"Proceedings of the 2016 IEEE/ACM International Symposium on Nanoscale Architectures, NANOARCH 2016";conference and proceedings;"-";"";No;No;0,203;-;10;0;37;0;52;35;1,41;0,00;0,00;0;United States;Northern America;"";"";"Library and Information Sciences; Media Technology";"Engineering; Social Sciences"
141;145600;"International Journal of Law and Information Technology";journal;"09670769, 14643693";"Oxford University Press";No;No;0,202;Q3;28;14;43;705;41;42;1,07;50,36;26,67;6;United Kingdom;Western Europe;"Oxford University Press";"1993-2026";"Law (Q3); Library and Information Sciences (Q3)";"Social Sciences"
142;13413;"Legal Reference Services Quarterly";journal;"0270319X, 1540949X";"Taylor and Francis Ltd.";No;No;0,201;Q3;10;9;39;442;9;38;0,23;49,11;66,67;0;United States;Northern America;"Taylor and Francis Ltd.";"1981-2026";"Law (Q3); Library and Information Sciences (Q3)";"Social Sciences"
143;13412;"Lecture Notes in Control and Information Sciences";book series;"16107411, 01708643";"Springer Science and Business Media Deutschland GmbH";No;No;0,197;Q3;60;102;347;1899;177;322;0,40;18,62;10,23;1;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1982-1986, 1988, 1990-1991, 1993, 1996, 2005-2026";"Library and Information Sciences (Q3)";"Social Sciences"
144;5600155499;"Canadian Journal of Program Evaluation";journal;"08341516";"Canadian Journal of Program Evaluation";No;No;0,196;Q3;24;39;49;1157;20;42;0,40;29,67;60,32;13;Canada;Northern America;"Canadian Journal of Program Evaluation";"1996, 2000-2001, 2003, 2005-2010, 2012-2025";"Library and Information Sciences (Q3)";"Social Sciences"
145;25991;"Social Science Information";journal;"05390184, 14617412";"SAGE Publications Ltd";No;No;0,195;Q3;51;33;88;1644;53;83;0,68;49,82;36,00;4;United Kingdom;Western Europe;"SAGE Publications Ltd";"1962-2026";"Library and Information Sciences (Q3); Social Sciences (miscellaneous) (Q3)";"Social Sciences"
146;145663;"Language Resources and Evaluation";journal;"1574020X, 15740218";"Springer Science and Business Media B.V.";No;No;0,193;Q3;70;41;96;1876;162;94;1,72;45,76;21,95;1;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1996-2002, 2005-2026";"Linguistics and Language (Q2); Education (Q3); Library and Information Sciences (Q3)";"Social Sciences"
147;21100778750;"Proceedings of the Association for Information Science and Technology";journal;"23739231";"John Wiley &amp; Sons Inc.";No;No;0,192;Q3;29;187;299;3342;172;299;0,58;17,87;51,36;4;United States;Northern America;"John Wiley &amp; Sons Inc.";"2015-2025";"Computer Science (miscellaneous) (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
148;19900191876;"Transinformacao";journal;"01033786";"Pontificia Universidade Catolica de Campinas";Yes;Yes;0,192;Q3;15;31;87;992;30;83;0,28;32,00;56,67;1;Brazil;Latin America;"Pontificia Universidade Catolica de Campinas";"2010-2025";"Museology (Q2); Communication (Q3); Library and Information Sciences (Q3); Information Systems (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
149;21100237436;"Journal of Information and Knowledge Management";journal;"02196492, 17936926";"World Scientific";No;No;0,190;Q3;30;41;119;2404;79;118;0,61;58,63;24,73;0;Singapore;Asiatic Region;"World Scientific";"2002-2026";"Computer Networks and Communications (Q3); Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
150;19700180555;"Vjesnik Bibliotekara Hrvatske";journal;"05071925, 13346938";"Hrvatsko Knjiznicarsko Drustvo";Yes;Yes;0,187;Q3;8;58;116;1105;18;104;0,18;19,05;88,16;0;Croatia;Eastern Europe;"Hrvatsko Knjiznicarsko Drustvo";"2009-2025";"Library and Information Sciences (Q3)";"Social Sciences"
151;4700152781;"Community and Junior College Libraries";journal;"02763915, 15452522";"Routledge";No;No;0,185;Q3;12;10;36;171;14;29;0,30;17,10;33,33;0;United States;Northern America;"Routledge";"1982-1989, 1991, 1995, 1999-2017";"Library and Information Sciences (Q3); Education (Q4); E-learning (Q4)";"Social Sciences"
152;19700182410;"African Journal of Library Archives and Information Science";journal;"07954778";"Archlib and Information Services Ltd";No;No;0,184;Q3;16;16;44;497;16;37;0,31;31,06;26,09;0;Nigeria;Africa;"Archlib and Information Services Ltd";"2008-2012, 2014-2025";"Library and Information Sciences (Q3)";"Social Sciences"
153;13964;"Library";journal;"17448581, 00242160";"Oxford University Press";No;No;0,183;Q3;19;19;37;579;21;37;0,52;30,47;40,00;0;United Kingdom;Western Europe;"Oxford University Press";"1889-1899, 1901-2025";"Arts and Humanities (miscellaneous) (Q3); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
154;19700182685;"Journal of Library Metadata";journal;"19375034, 19386389";"Taylor and Francis Ltd.";No;No;0,182;Q3;19;15;46;479;23;44;0,50;31,93;46,15;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2008-2026";"Library and Information Sciences (Q3); E-learning (Q4)";"Social Sciences"
155;21100255395;"Anales de Documentacion (discontinued)";journal;"15752437, 16977904";"";Yes;Yes;0,179;Q3;9;10;28;327;13;28;0,53;32,70;61,54;1;Spain;Western Europe;"";"2013-2020";"Library and Information Sciences (Q3)";"Social Sciences"
156;19600166417;"Script and Print";journal;"18349013";"Australian and New Zealand Student Services Association";No;No;0,179;Q3;5;12;40;228;8;38;0,25;19,00;55,56;0;Australia;Pacific Region;"Australian and New Zealand Student Services Association";"2008-2022";"Literature and Literary Theory (Q1); Visual Arts and Performing Arts (Q1); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
157;21100220377;"Advances in Classification Research Online";conference and proceedings;"23249773";"";No;No;0,179;-;9;0;22;0;25;19;0,33;0,00;0,00;0;United States;Northern America;"";"";"Applied Mathematics; Computer Science Applications; Library and Information Sciences; Statistics, Probability and Uncertainty";"Computer Science; Decision Sciences; Mathematics; Social Sciences"
158;8300153137;"International Journal of Metadata, Semantics and Ontologies";journal;"1744263X, 17442621";"Inderscience Enterprises Ltd";No;No;0,173;Q3;23;19;78;802;47;76;0,27;42,21;47,92;0;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2006-2024";"Library and Information Sciences (Q3); Computer Science Applications (Q4); E-learning (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
159;12749;"International Information and Library Review";journal;"10959297, 10572317";"Taylor and Francis Ltd.";No;No;0,171;Q3;34;37;73;811;22;72;0,29;21,92;51,85;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"Library and Information Sciences (Q3); E-learning (Q4)";"Social Sciences"
160;21100469409;"Proceedings - 12th IAPR International Workshop on Document Analysis Systems, DAS 2016";conference and proceedings;"-";"";No;No;0,166;-;17;0;77;0;136;75;1,77;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Electrical and Electronic Engineering; Instrumentation";"Computer Science; Engineering; Physics and Astronomy"
161;15416;"Computers in Libraries";trade journal;"10417915";"Information Today";No;No;0,162;Q3;20;43;153;55;35;137;0,21;1,28;60,00;0;United States;Northern America;"Information Today";"1996-2026";"Computer Science (miscellaneous) (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
162;12492;"Journal of Information Science and Engineering";journal;"10162364";"Institute of Information Science";No;No;0,160;Q3;44;90;310;2657;198;310;0,61;29,52;32,00;0;Taiwan;Asiatic Region;"Institute of Information Science";"1993-1994, 1996-2026";"Library and Information Sciences (Q3); Computational Theory and Mathematics (Q4); Hardware and Architecture (Q4); Human-Computer Interaction (Q4); Software (Q4)";"Computer Science; Social Sciences"
163;4100151517;"Advances in Librarianship";book series;"00652830";"Emerald Group Publishing Ltd.";No;No;0,159;Q3;13;10;78;348;28;71;0,35;34,80;50,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2006, 2008, 2010-2021, 2024-2026";"Library and Information Sciences (Q3)";"Social Sciences"
164;21100222537;"Intelligent Systems Reference Library";book series;"18684394, 18684408";"Springer Science + Business Media";No;No;0,159;Q3;49;198;743;6979;415;539;0,55;35,25;31,03;2;United States;Northern America;"Springer Science + Business Media";"2009-2026";"Computer Science (miscellaneous) (Q3); Library and Information Sciences (Q3); Information Systems and Management (Q4)";"Computer Science; Decision Sciences; Social Sciences"
165;4700152748;"Journal of Electronic Resources in Medical Libraries";journal;"15424065, 15424073";"Routledge";No;No;0,156;Q3;17;18;73;225;41;72;0,29;12,50;72,73;1;United States;Northern America;"Routledge";"2003-2026";"Library and Information Sciences (Q3); Health (social science) (Q4)";"Social Sciences"
166;19700202714;"Journal of Information and Organizational Sciences";journal;"18463312, 18469418";"University of Zagreb, Faculty of Organization and Informatics";Yes;Yes;0,156;Q3;17;18;42;520;27;37;0,93;28,89;34,38;0;Croatia;Eastern Europe;"University of Zagreb, Faculty of Organization and Informatics";"2006-2025";"Library and Information Sciences (Q3); Computer Science Applications (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
167;14076;"Libres";journal;"10586768";"Nanyang Technological University";Yes;Yes;0,156;Q3;16;8;28;200;12;28;0,24;25,00;33,33;0;Singapore;Asiatic Region;"Nanyang Technological University";"1996-2025";"Library and Information Sciences (Q3)";"Social Sciences"
168;5800207822;"Terminology";journal;"15699994, 09299971";"John Benjamins Publishing Company";No;No;0,155;Q3;31;11;31;496;17;31;0,47;45,09;40,00;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"1994-1998, 2000-2026";"Linguistics and Language (Q2); Communication (Q3); Library and Information Sciences (Q3)";"Social Sciences"
169;17500155021;"Grey Journal";journal;"1574180X, 15741796";"GreyNet";No;No;0,154;Q3;8;32;63;363;7;55;0,15;11,34;50,00;0;Netherlands;Western Europe;"GreyNet";"2009-2020, 2022-2024";"Library and Information Sciences (Q3)";"Social Sciences"
170;14773;"Information-Wissenschaft und Praxis";journal;"14344653, 16194292";"De Gruyter Saur";No;No;0,151;Q3;10;50;139;835;15;127;0,08;16,70;46,84;0;Germany;Western Europe;"De Gruyter Saur";"1997-2026";"Library and Information Sciences (Q3); Information Systems (Q4)";"Computer Science; Social Sciences"
