Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2012);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
87;18735;"Accountability in Research";journal;"15455815, 08989621";"Taylor and Francis Ltd.";No;No;0,410;Q2;43;25;74;795;72;65;0,81;31,80;49,06;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2026";"Education (Q2); Library and Information Sciences (Q2); Medicine (miscellaneous) (Q2)";"Medicine; Social Sciences"
88;16611;"Serials Review";journal;"00987913";"Taylor and Francis Ltd.";No;No;0,409;Q2;28;57;175;499;88;171;0,47;8,75;62,04;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1973, 1975-2025";"Library and Information Sciences (Q2)";"Social Sciences"
89;144983;"Archival Science";journal;"13890166, 15737500";"Springer Science and Business Media B.V.";No;No;0,403;Q2;48;26;63;1281;40;61;0,73;49,27;54,29;7;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"2001-2026";"History (Q1); Library and Information Sciences (Q2)";"Arts and Humanities; Social Sciences"
90;144630;"Progress in Informatics";journal;"13498614, 13498606";"National Institute of Informatics";No;No;0,399;Q2;13;7;29;74;24;27;1,10;10,57;14,29;0;Japan;Asiatic Region;"National Institute of Informatics";"2005-2014";"Computer Science (miscellaneous) (Q2); Library and Information Sciences (Q2)";"Computer Science; Social Sciences"
91;4100151517;"Advances in Librarianship";book series;"00652830";"Emerald Group Publishing Ltd.";No;No;0,398;Q2;13;9;29;152;18;27;0,62;16,89;75,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2006, 2008, 2010-2021, 2024-2026";"Library and Information Sciences (Q2)";"Social Sciences"
92;7600153106;"Malaysian Journal of Library and Information Science";journal;"13946234";"Faculty of Computer Science and Information Technology";No;No;0,393;Q2;31;20;70;617;58;70;0,81;30,85;46,67;0;Malaysia;Asiatic Region;"Faculty of Computer Science and Information Technology";"1996-2025";"Library and Information Sciences (Q2)";"Social Sciences"
93;19400158815;"Communications in Information Literacy";journal;"19335954";"Communications in Information Literacy";Yes;Yes;0,389;Q2;26;16;50;394;27;43;0,52;24,63;67,65;2;United States;Northern America;"Communications in Information Literacy";"2009-2025";"Education (Q2); E-learning (Q2); Library and Information Sciences (Q2)";"Social Sciences"
94;4700152782;"College and Undergraduate Libraries";journal;"10691316, 15452530";"Routledge";No;No;0,379;Q2;26;27;95;419;41;92;0,46;15,52;68,00;1;United States;Northern America;"Routledge";"1994-2004, 2006-2026";"Education (Q2); E-learning (Q2); Library and Information Sciences (Q2)";"Social Sciences"
95;145290;"Bottom Line";journal;"0888045X";"Emerald Group Publishing Ltd.";No;No;0,378;Q2;33;33;105;250;24;100;0,22;7,58;43,75;1;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1988-2026";"Business, Management and Accounting (miscellaneous) (Q2); Library and Information Sciences (Q2)";"Business, Management and Accounting; Social Sciences"
96;144818;"Collection Building";journal;"01604953, 20545592";"Emerald Publishing";No;No;0,374;Q2;0;0;0;0;0;0;0,00;0,00;0,00;0;United Kingdom;Western Europe;"Emerald Publishing";"1978-2018";"Library and Information Sciences (Q2)";"Social Sciences"
97;4700152734;"Journal of Hospital Librarianship";journal;"15323277, 15323269";"Routledge";No;No;0,372;Q2;16;40;124;424;39;121;0,36;10,60;82,19;1;United Kingdom;Western Europe;"Routledge";"2001-2026";"Library and Information Sciences (Q2); Medicine (miscellaneous) (Q2)";"Medicine; Social Sciences"
98;15416;"Computers in Libraries";trade journal;"10417915";"Information Today";No;No;0,369;Q2;20;64;250;34;105;237;0,48;0,53;53,19;0;United States;Northern America;"Information Today";"1996-2026";"Computer Science (miscellaneous) (Q2); Library and Information Sciences (Q2)";"Computer Science; Social Sciences"
99;145356;"Library Hi Tech News";journal;"07419058";"Emerald Group Publishing Ltd.";No;No;0,363;Q2;31;52;140;355;53;140;0,33;6,83;53,49;5;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1999-2026";"Library and Information Sciences (Q2); Information Systems (Q3)";"Computer Science; Social Sciences"
100;144645;"Library Review";journal;"00242535";"Emerald Group Publishing Ltd.";No;No;0,357;Q2;0;0;0;0;0;0;0,00;0,00;0,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1927-2017";"Library and Information Sciences (Q2)";"Social Sciences"
101;4700152829;"Journal of Library and Information Services in Distance Learning";journal;"15332918, 1533290X";"Routledge";No;No;0,356;Q2;19;33;66;545;27;51;0,32;16,52;75,00;0;United States;Northern America;"Routledge";"2004-2007, 2009-2025";"E-learning (Q2); Library and Information Sciences (Q2)";"Social Sciences"
102;13360;"Knowledge Organization (discontinued)";journal;"09437444";"International Society for Knowledge Organization";No;No;0,355;Q2;37;37;93;1160;47;87;0,57;31,35;53,33;2;Germany;Western Europe;"International Society for Knowledge Organization";"1993-2024";"Library and Information Sciences (Q2)";"Social Sciences"
103;62702;"Proceedings of the ACM International Conference on Digital Libraries";conference and proceedings;"-";"";No;No;0,353;-;52;0;69;0;109;66;1,58;0,00;0,00;0;United States;Northern America;"";"";"Computer Science Applications; Information Systems; Library and Information Sciences; Software";"Computer Science; Social Sciences"
104;15069;"World Patent Information";journal;"01722190";"Elsevier Ltd";No;No;0,351;Q2;42;49;156;637;119;139;0,80;13,00;25,00;7;United Kingdom;Western Europe;"Elsevier Ltd";"1979-2026";"Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Library and Information Sciences (Q2); Process Chemistry and Technology (Q2); Bioengineering (Q3); Computer Science Applications (Q3); Renewable Energy, Sustainability and the Environment (Q3)";"Chemical Engineering; Computer Science; Energy; Social Sciences"
105;147225;"Computers in the Schools";journal;"07380569, 15287033";"Routledge";No;No;0,344;Q3;41;22;63;924;49;52;0,64;42,00;43,18;4;United States;Northern America;"Routledge";"1984-1997, 1999, 2001-2026";"Computer Science (miscellaneous) (Q2); Education (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
106;19700170495;"LIBER Quarterly";journal;"14355205";"";Yes;Yes;0,339;Q3;23;37;59;538;34;55;0,64;14,54;47,46;3;Netherlands;Western Europe;"";"1999-2026";"Library and Information Sciences (Q3)";"Social Sciences"
107;6400153106;"Information Development";journal;"17416469, 02666669";"SAGE Publications Ltd";No;No;0,338;Q3;48;36;112;768;52;91;0,41;21,33;35,42;6;United Kingdom;Western Europe;"SAGE Publications Ltd";"1985-2026";"Library and Information Sciences (Q3)";"Social Sciences"
108;14046;"Library Philosophy and Practice (discontinued)";journal;"15220222";"University of Nebraska-Lincoln";Yes;No;0,331;Q3;32;195;446;3925;119;445;0,24;20,13;34,40;0;United States;Northern America;"University of Nebraska-Lincoln";"1998-2021";"Philosophy (Q1); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
109;19700187503;"Australian Academic and Research Libraries";journal;"00048623, 1839471X";"Australian Library and Information Association";No;No;0,328;Q3;36;38;141;510;38;133;0,32;13,42;59,57;2;Australia;Pacific Region;"Australian Library and Information Association";"1955, 1988-2016";"Library and Information Sciences (Q3)";"Social Sciences"
110;8300153137;"International Journal of Metadata, Semantics and Ontologies";journal;"1744263X, 17442621";"Inderscience Enterprises Ltd";No;No;0,321;Q3;23;25;67;731;88;67;1,07;29,24;21,43;0;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2006-2024";"E-learning (Q2); Computer Science Applications (Q3); Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
111;6200180164;"Profesional de la Informacion (discontinued)";journal;"16992407, 13866710";"El Profesional de la Informacion";No;No;0,317;Q3;56;87;271;1697;132;271;0,52;19,51;43,43;16;Spain;Western Europe;"El Profesional de la Informacion";"2006-2025";"Cultural Studies (Q1); Communication (Q2); Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
112;145507;"Cybermetrics";journal;"11375019";"";Yes;No;0,315;Q3;16;4;6;97;4;6;0,00;24,25;22,22;0;Spain;Western Europe;"";"1997, 1999-2002, 2004-2013, 2015";"Library and Information Sciences (Q3)";"Social Sciences"
113;13399;"Law Library Journal";journal;"00239283";"American Association of Law Libraries";No;No;0,314;Q3;20;33;97;1287;54;96;0,64;39,00;42,86;0;United States;Northern America;"American Association of Law Libraries";"1978, 1987-2025";"Law (Q2); Library and Information Sciences (Q3)";"Social Sciences"
114;11500153514;"Revista Espanola de Documentacion Cientifica";journal;"02100614, 19884621";"CSIC Consejo Superior de Investigaciones Cientificas";Yes;Yes;0,304;Q3;24;35;87;1068;50;83;0,63;30,51;51,22;11;Spain;Western Europe;"CSIC Consejo Superior de Investigaciones Cientificas";"1984, 2008-2025";"Library and Information Sciences (Q3)";"Social Sciences"
115;15442;"Information Systems Management";journal;"10580530";"Taylor and Francis Ltd.";No;No;0,296;Q3;77;35;115;1168;179;95;1,08;33,37;22,54;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"Computer Science Applications (Q3); Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
116;144979;"Records Management Journal";journal;"09565698";"Emerald Group Publishing Ltd.";No;No;0,294;Q3;30;15;84;491;49;74;0,56;32,73;52,94;6;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1989-1991, 1994-2026";"Library and Information Sciences (Q3); Management Information Systems (Q3)";"Business, Management and Accounting; Social Sciences"
117;19700182685;"Journal of Library Metadata";journal;"19375034, 19386389";"Taylor and Francis Ltd.";No;No;0,281;Q3;19;23;46;601;34;44;0,81;26,13;56,25;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2008-2026";"E-learning (Q3); Library and Information Sciences (Q3)";"Social Sciences"
118;15135;"Information Services and Use";journal;"01675265, 18758789";"SAGE Publications Ltd";No;No;0,277;Q3;28;29;63;181;42;57;0,81;6,24;40,00;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1981-2025";"Computer Science Applications (Q3); Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
119;21100829144;"Journal of the Australian Library and Information Association";journal;"24750158, 24750166";"Taylor and Francis Ltd.";No;No;0,276;Q3;32;29;88;598;22;69;0,26;20,62;72,22;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2017-2026";"Library and Information Sciences (Q3)";"Social Sciences"
120;21100801725;"VINE Journal of Information and Knowledge Management Systems";journal;"20595905, 20595891";"Emerald Publishing";No;No;0,276;Q3;48;25;78;1287;88;75;0,87;51,48;41,30;1;United Kingdom;Western Europe;"Emerald Publishing";"2016-2026";"Computer Networks and Communications (Q3); Computer Science Applications (Q3); Information Systems (Q3); Library and Information Sciences (Q3); Management of Technology and Innovation (Q3)";"Business, Management and Accounting; Computer Science; Social Sciences"
121;145663;"Language Resources and Evaluation";journal;"1574020X, 15740218";"Springer Science and Business Media B.V.";No;No;0,271;Q3;70;34;67;1221;230;66;2,43;35,91;40,63;2;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1996-2002, 2005-2026";"Linguistics and Language (Q2); Education (Q3); Library and Information Sciences (Q3)";"Social Sciences"
122;12981;"Kybernetes";journal;"0368492X";"Emerald Publishing";No;No;0,270;-;65;141;446;2411;249;439;0,48;17,10;29,37;0;United Kingdom;Western Europe;"Emerald Publishing";"1972-2026";"Computer Science (miscellaneous) (Q2); Engineering (miscellaneous) (Q2); Social Sciences (miscellaneous) (Q2); Artificial Intelligence (Q3); Control and Systems Engineering (Q3); Electrical and Electronic Engineering (Q3); Information Systems (Q3); Software (Q3); Theoretical Computer Science (Q4)";"Computer Science; Engineering; Mathematics; Social Sciences"
123;31428;"Proceedings of the ASIST Annual Meeting";journal;"15508390";"John Wiley and Sons Inc";No;No;0,269;Q3;50;201;540;3495;268;540;0,64;17,39;56,40;8;United States;Northern America;"John Wiley and Sons Inc";"1979-1987, 1992, 1996-2014";"Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
124;21100801727;"Digital Library Perspectives";journal;"20595816, 20595824";"Emerald Publishing";No;No;0,267;Q3;30;25;90;285;49;90;0,51;11,40;30,43;1;United Kingdom;Western Europe;"Emerald Publishing";"2016-2026";"Education (Q3); Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
125;14115;"Canadian Journal of Information and Library Science";journal;"19207239, 1195096X";"Canadian Association for Information Science";No;No;0,264;Q3;23;8;48;278;27;47;0,49;34,75;33,33;0;Canada;Northern America;"Canadian Association for Information Science";"1993-2022";"Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
126;29335;"Education for Information";journal;"18758649, 01678329";"SAGE Publications Ltd";No;No;0,264;Q3;24;18;39;317;12;39;0,16;17,61;62,16;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1983-2025";"Education (Q3); Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
127;16800154717;"IFLA Journal";journal;"03400352, 17452651";"SAGE Publications Ltd";No;No;0,261;Q3;31;31;115;553;41;92;0,35;17,84;45,00;3;United Kingdom;Western Europe;"SAGE Publications Ltd";"1975-2026";"Library and Information Sciences (Q3)";"Social Sciences"
128;5400152654;"Journal of Access Services";journal;"15367967, 15367975";"Routledge";No;No;0,254;Q3;15;17;86;140;24;73;0,15;8,24;47,37;0;United States;Northern America;"Routledge";"2002-2026";"Library and Information Sciences (Q3)";"Social Sciences"
129;4400151723;"Webology (discontinued)";journal;"1735188X";"Webology Center";Yes;No;0,248;Q3;23;10;29;380;14;26;0,47;38,00;35,29;0;Iran;Middle East;"Webology Center";"2006-2021";"Information Systems and Management (Q3); Library and Information Sciences (Q3); Software (Q3); Human-Computer Interaction (Q4)";"Computer Science; Decision Sciences; Social Sciences"
130;10700153302;"International Journal of Data Mining and Bioinformatics";journal;"17485681, 17485673";"Inderscience Enterprises Ltd";No;No;0,244;Q3;26;44;114;1198;72;111;0,53;27,23;33,54;0;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2006-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Information Systems (Q3); Library and Information Sciences (Q3)";"Biochemistry, Genetics and Molecular Biology; Computer Science; Social Sciences"
131;145258;"Informing Science";journal;"15214672, 15479684";"Informing Science Institute";Yes;No;0,241;Q3;30;3;17;119;19;17;0,91;39,67;0,00;0;United States;Northern America;"Informing Science Institute";"1997-2026";"Library and Information Sciences (Q3)";"Social Sciences"
132;4700152745;"Library and Archival Security";journal;"01960075, 15409511";"Routledge";No;No;0,239;Q3;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"Routledge";"1978-1991, 1993-2001, 2003-2013";"Law (Q3); Library and Information Sciences (Q3); Safety Research (Q3)";"Social Sciences"
133;12749;"International Information and Library Review";journal;"10959297, 10572317";"Taylor and Francis Ltd.";No;No;0,237;Q3;34;29;106;568;74;106;0,73;19,59;38,24;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"E-learning (Q3); Library and Information Sciences (Q3)";"Social Sciences"
134;14076;"Libres";journal;"10586768";"Nanyang Technological University";Yes;Yes;0,235;Q3;16;2;21;41;6;19;0,38;20,50;33,33;0;Singapore;Asiatic Region;"Nanyang Technological University";"1996-2025";"Library and Information Sciences (Q3)";"Social Sciences"
135;19700181431;"Journal of Decision Systems";journal;"21167052, 12460125";"Taylor and Francis Ltd.";No;No;0,235;-;42;24;67;613;36;60;0,53;25,54;26,92;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"Management Information Systems (Q3); Software (Q3)";"Business, Management and Accounting; Computer Science"
136;19700182210;"Library Leadership and Management";journal;"19458851, 1945886X";"American Library Association";No;No;0,229;Q3;15;28;112;399;11;69;0,08;14,25;82,14;0;United States;Northern America;"American Library Association";"2009-2026";"Library and Information Sciences (Q3); Strategy and Management (Q3)";"Business, Management and Accounting; Social Sciences"
137;144955;"Education and Information Technologies";journal;"15737608, 13602357";"Springer";No;No;0,226;Q3;121;28;71;890;49;61;0,55;31,79;40,82;4;United States;Northern America;"Springer";"1996-2002, 2005-2026";"Education (Q3); E-learning (Q3); Library and Information Sciences (Q3)";"Social Sciences"
138;4700152781;"Community and Junior College Libraries";journal;"02763915, 15452522";"Routledge";No;No;0,222;Q3;12;15;86;250;15;72;0,16;16,67;45,00;0;United States;Northern America;"Routledge";"1982-1989, 1991, 1995, 1999-2017";"Education (Q3); E-learning (Q3); Library and Information Sciences (Q3)";"Social Sciences"
139;11700154713;"Perspectivas em Ciencia da Informacao";journal;"19815344, 14139936";"Escola de Ciencia da Informacao da UFMG";Yes;Yes;0,220;Q3;14;38;155;982;22;145;0,16;25,84;58,57;1;Brazil;Latin America;"Escola de Ciencia da Informacao da UFMG";"2008-2025";"Museology (Q1); Communication (Q3); Information Systems (Q3); Library and Information Sciences (Q3)";"Arts and Humanities; Computer Science; Social Sciences"
140;19470;"Information Resources Management Journal";journal;"15337979, 10401628";"IGI Publishing";No;No;0,219;Q3;49;19;57;931;38;55;0,51;49,00;26,92;0;United States;Northern America;"IGI Publishing";"1988-2026";"Business and International Management (Q3); Library and Information Sciences (Q3); Strategy and Management (Q3)";"Business, Management and Accounting; Social Sciences"
141;4700152422;"Journal of Map and Geography Libraries";journal;"15420353, 15420361";"Routledge";No;No;0,203;Q3;17;22;48;206;17;40;0,48;9,36;36,67;3;United States;Northern America;"Routledge";"2004-2026";"Library and Information Sciences (Q3)";"Social Sciences"
142;21100200830;"International Journal of Information Science and Management";journal;"20088310, 20088302";"Regional Information Center for Science and Technology";Yes;Yes;0,201;Q3;16;26;61;547;28;61;0,50;21,04;38,10;0;Iran;Middle East;"Regional Information Center for Science and Technology";"2008-2025";"Information Systems and Management (Q3); Library and Information Sciences (Q3); Management Information Systems (Q4); Statistics, Probability and Uncertainty (Q4)";"Business, Management and Accounting; Decision Sciences; Social Sciences"
143;12492;"Journal of Information Science and Engineering";journal;"10162364";"Institute of Information Science";No;No;0,200;Q3;44;67;383;1423;253;376;0,71;21,24;30,21;0;Taiwan;Asiatic Region;"Institute of Information Science";"1993-1994, 1996-2026";"Library and Information Sciences (Q3); Computational Theory and Mathematics (Q4); Hardware and Architecture (Q4); Human-Computer Interaction (Q4); Software (Q4)";"Computer Science; Social Sciences"
144;19700180555;"Vjesnik Bibliotekara Hrvatske";journal;"05071925, 13346938";"Hrvatsko Knjiznicarsko Drustvo";Yes;Yes;0,200;Q3;8;31;84;636;10;78;0,09;20,52;86,05;0;Croatia;Eastern Europe;"Hrvatsko Knjiznicarsko Drustvo";"2009-2025";"Library and Information Sciences (Q3)";"Social Sciences"
145;17500155021;"Grey Journal";journal;"1574180X, 15741796";"GreyNet";No;No;0,197;Q3;8;19;63;391;14;54;0,24;20,58;52,27;0;Netherlands;Western Europe;"GreyNet";"2009-2020, 2022-2024";"Library and Information Sciences (Q3)";"Social Sciences"
146;25991;"Social Science Information";journal;"05390184, 14617412";"SAGE Publications Ltd";No;No;0,196;Q3;51;32;93;1310;79;91;0,77;40,94;45,65;9;United Kingdom;Western Europe;"SAGE Publications Ltd";"1962-2026";"Library and Information Sciences (Q3); Social Sciences (miscellaneous) (Q3)";"Social Sciences"
147;16552;"School Library Media Research";journal;"15234320";"American Library Association";Yes;No;0,189;Q3;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"American Library Association";"2000-2014";"Media Technology (Q2); Library and Information Sciences (Q3)";"Engineering; Social Sciences"
148;19700182410;"African Journal of Library Archives and Information Science";journal;"07954778";"Archlib and Information Services Ltd";No;No;0,188;Q3;16;13;44;365;21;42;0,48;28,08;57,89;0;Nigeria;Africa;"Archlib and Information Services Ltd";"2008-2012, 2014-2025";"Library and Information Sciences (Q3)";"Social Sciences"
149;16504;"SIMILE";journal;"14966603";"University of Toronto Press";No;No;0,186;Q3;11;0;7;0;4;5;0,00;0,00;0,00;0;Canada;Northern America;"University of Toronto Press";"2002-2009";"Communication (Q3); Library and Information Sciences (Q3)";"Social Sciences"
150;4700152746;"Music Reference Services Quarterly";journal;"10588167, 15409503";"Routledge";No;No;0,183;Q3;11;23;44;239;13;42;0,31;10,39;90,91;0;United States;Northern America;"Routledge";"1992-1998, 2001-2002, 2004-2026";"Music (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
151;21100312401;"Revista Cubana de Informacion en Ciencias de la Salud";journal;"23072113";"Centro Nacional de Informacion de Ciencias Medicas";Yes;Yes;0,180;Q3;17;39;139;662;20;110;0,15;16,97;62,71;0;Cuba;Latin America;"Centro Nacional de Informacion de Ciencias Medicas";"2013-2026";"Health Information Management (Q3); Library and Information Sciences (Q3); Health Policy (Q4)";"Health Professions; Medicine; Social Sciences"
152;14773;"Information-Wissenschaft und Praxis";journal;"14344653, 16194292";"De Gruyter Saur";No;No;0,177;Q3;10;58;209;682;17;179;0,09;11,76;42,65;0;Germany;Western Europe;"De Gruyter Saur";"1997-2026";"Library and Information Sciences (Q3); Information Systems (Q4)";"Computer Science; Social Sciences"
153;21100237436;"Journal of Information and Knowledge Management";journal;"02196492, 17936926";"World Scientific";No;No;0,176;Q3;30;31;89;1220;32;88;0,25;39,35;22,73;0;Singapore;Asiatic Region;"World Scientific";"2002-2026";"Library and Information Sciences (Q3); Computer Networks and Communications (Q4); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
154;21100375879;"GL-Conference Series: Conference Proceedings";conference and proceedings;"13862316";"TextRelease";No;No;0,174;-;5;22;54;391;9;48;0,11;17,77;55,32;0;Netherlands;Western Europe;"TextRelease";"2007-2009, 2011-2020, 2022-2024";"Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
155;14013;"Library Journal";journal;"03630277";"Reed Business Information (Cahners)";No;No;0,172;Q3;24;152;574;0;70;151;0,12;0,00;60,87;0;United States;Northern America;"Reed Business Information (Cahners)";"1945-1947, 1972, 1978-1994, 1997-2016";"Library and Information Sciences (Q3)";"Social Sciences"
156;12100156499;"Notes";journal;"1534150X, 00274380";"Music Library Association";Yes;No;0,165;Q3;14;12;33;283;4;28;0,04;23,58;66,67;0;United States;Northern America;"Music Library Association";"1978, 2002-2026";"Music (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
157;300147004;"Journal of Educational Media and Library Sciences";journal;"1013090X";"Tamkang University";Yes;Yes;0,163;Q4;10;30;66;1032;8;55;0,04;34,40;33,33;0;Taiwan;Asiatic Region;"Tamkang University";"2005-2025";"Archeology (arts and humanities) (Q2); Conservation (Q2); Information Systems (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
158;19900195027;"International Journal of the Book";journal;"14479567, 14479516";"Common Ground Research Networks";No;No;0,160;Q4;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"Common Ground Research Networks";"2011-2019";"Literature and Literary Theory (Q1); History (Q2); Communication (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
159;5600155499;"Canadian Journal of Program Evaluation";journal;"08341516";"Canadian Journal of Program Evaluation";No;No;0,159;Q4;24;21;27;569;7;23;0,38;27,10;59,09;1;Canada;Northern America;"Canadian Journal of Program Evaluation";"1996, 2000-2001, 2003, 2005-2010, 2012-2025";"Library and Information Sciences (Q4)";"Social Sciences"
160;4800152306;"Journal of Digital Information Management (discontinued)";journal;"09727272";"Digital Information Research Foundation";No;No;0,159;Q4;18;58;139;916;34;129;0,30;15,79;30,95;0;India;Asiatic Region;"Digital Information Research Foundation";"2004, 2006-2017";"Information Systems (Q4); Library and Information Sciences (Q4); Management Information Systems (Q4)";"Business, Management and Accounting; Computer Science; Social Sciences"
161;19400157009;"Investigacion Bibliotecologica";journal;"0187358X, 24488321";"Universidad Nacional Autonoma de Mexico";Yes;Yes;0,158;Q4;16;27;83;708;16;72;0,13;26,22;44,44;1;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"2001, 2008-2025";"Library and Information Sciences (Q4)";"Social Sciences"
162;13413;"Legal Reference Services Quarterly";journal;"0270319X, 1540949X";"Taylor and Francis Ltd.";No;No;0,157;Q4;10;13;55;1083;10;55;0,14;83,31;68,75;0;United States;Northern America;"Taylor and Francis Ltd.";"1981-2026";"Law (Q3); Library and Information Sciences (Q4)";"Social Sciences"
163;27984;"Fukushima Journal of Medical Sciences";journal;"00162590, 21854610";"Fukushima Society of Medical Science";No;No;0,154;-;23;20;44;0;15;44;0,30;0,00;17,65;2;Japan;Asiatic Region;"Fukushima Society of Medical Science";"1964-2026";"Medicine (miscellaneous) (Q3)";"Medicine"
164;21100201051;"Annals of Library and Information Studies";journal;"09725423, 09752404";"National Institute of Science Communication and Information Resources (NISCAIR)";Yes;Yes;0,147;Q4;19;29;36;468;8;36;0,22;16,14;20,59;0;India;Asiatic Region;"National Institute of Science Communication and Information Resources (NISCAIR)";"2011-2025";"Computer Science Applications (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
165;144748;"Journal of Information and Computational Science";journal;"15487741";"Binary Information Press";No;No;0,147;Q4;28;620;1160;9061;353;1160;0,37;14,61;35,31;0;United States;Northern America;"Binary Information Press";"2004-2015";"Computational Theory and Mathematics (Q4); Computer Graphics and Computer-Aided Design (Q4); Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
166;19700202714;"Journal of Information and Organizational Sciences";journal;"18463312, 18469418";"University of Zagreb, Faculty of Organization and Informatics";Yes;Yes;0,144;Q4;17;15;54;300;16;49;0,32;20,00;34,48;0;Croatia;Eastern Europe;"University of Zagreb, Faculty of Organization and Informatics";"2006-2025";"Computer Science Applications (Q4); Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
167;21100222537;"Intelligent Systems Reference Library";book series;"18684394, 18684408";"Springer Science + Business Media";No;No;0,142;Q4;49;170;207;5451;64;178;0,23;32,06;21,61;5;United States;Northern America;"Springer Science + Business Media";"2009-2026";"Computer Science (miscellaneous) (Q4); Information Systems and Management (Q4); Library and Information Sciences (Q4)";"Computer Science; Decision Sciences; Social Sciences"
168;12810;"Journal of Information Ethics";journal;"10619321";"McFarland and Company, Inc";No;No;0,140;Q4;13;22;64;186;11;57;0,13;8,45;20,00;0;United States;Northern America;"McFarland and Company, Inc";"1992, 1994, 1996-2019, 2021-2025";"Philosophy (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
169;17800156797;"VOEB-Mitteilungen";journal;"10222588, 27914011";"Vereinigung Osterreichischer Bibliothekarinnen und Bibliothekare";Yes;Yes;0,140;Q4;6;54;142;553;17;108;0,14;10,24;32,69;0;Austria;Western Europe;"Vereinigung Osterreichischer Bibliothekarinnen und Bibliothekare";"2009-2025";"Library and Information Sciences (Q4)";"Social Sciences"
170;21100220474;"16th Americas Conference on Information Systems 2010, AMCIS 2010";conference and proceedings;"-";"";No;No;0,139;-;25;0;776;0;325;766;0,47;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
171;21100496517;"15th Americas Conference on Information Systems 2009, AMCIS 2009";conference and proceedings;"-";"";No;No;0,137;-;11;0;152;0;57;150;0,00;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
