Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2011);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
173;23018;"Logos (The Netherlands)";journal;"18784712, 09579656";"Brill Academic Publishers";No;No;0,125;Q4;9;32;110;376;5;97;0,05;11,75;28,57;0;Netherlands;Western Europe;"Brill Academic Publishers";"1994, 1996-2025";"Literature and Literary Theory (Q2); Media Technology (Q2); Communication (Q4); Computer Science Applications (Q4); Education (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
174;21100220471;"14th Americas Conference on Information Systems, AMCIS 2008";conference and proceedings;"-";"";No;No;0,123;-;14;0;313;0;100;309;0,33;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
175;144748;"Journal of Information and Computational Science";journal;"15487741";"Binary Information Press";No;No;0,122;Q4;28;472;1024;6541;191;1024;0,22;13,86;34,95;0;United States;Northern America;"Binary Information Press";"2004-2015";"Computational Theory and Mathematics (Q4); Computer Graphics and Computer-Aided Design (Q4); Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
176;4000152101;"Advances in Library Administration and Organization";book series;"07320671";"Emerald Group Publishing Ltd.";No;No;0,120;Q4;10;7;40;535;3;37;0,03;76,43;100,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2012, 2014-2022, 2025-2026";"Library and Information Sciences (Q4); Public Administration (Q4)";"Social Sciences"
177;27984;"Fukushima Journal of Medical Sciences";journal;"00162590, 21854610";"Fukushima Society of Medical Science";No;No;0,118;-;23;16;36;0;6;36;0,11;0,00;14,00;3;Japan;Asiatic Region;"Fukushima Society of Medical Science";"1964-2026";"Medicine (miscellaneous) (Q4)";"Medicine"
178;19700202714;"Journal of Information and Organizational Sciences";journal;"18463312, 18469418";"University of Zagreb, Faculty of Organization and Informatics";Yes;Yes;0,117;Q4;17;15;53;377;11;47;0,18;25,13;26,09;0;Croatia;Eastern Europe;"University of Zagreb, Faculty of Organization and Informatics";"2006-2025";"Computer Science Applications (Q4); Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
179;23739;"Quaerendo";journal;"00149527, 15700690";"Brill Academic Publishers";No;No;0,117;Q4;10;33;46;483;6;44;0,11;14,64;40,00;0;Netherlands;Western Europe;"Brill Academic Publishers";"1971-1979, 1981-1985, 1987-2025";"History (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
180;21100496569;"15th Americas Conference on Information Systems 2009, AMCIS 2009";conference and proceedings;"-";"";No;No;0,114;-;11;0;145;0;34;142;0,23;0,00;0,00;0;United States;Northern America;"";"";"Computational Theory and Mathematics; Computer Science Applications; Software";"Computer Science"
181;4700152768;"EContent";trade journal;"15252531";"Online Inc.";No;No;0,112;Q4;10;49;273;0;16;246;0,06;0,00;69,57;0;United States;Northern America;"Online Inc.";"1999-2019";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
182;19400156821;"Papers of the Bibliographical Society of America";journal;"23776528, 0006128X";"Bibliographical Society of America";No;No;0,111;Q4;9;14;41;593;6;41;0,15;42,36;50,00;0;United States;Northern America;"Bibliographical Society of America";"1941, 1947, 1969-1972, 1975, 1979, 1989, 1993, 1995-1996, 2004-2005, 2008-2025";"Literature and Literary Theory (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
183;4700152752;"Slavic and East European Information Resources";journal;"15229041, 15228886";"Routledge";No;No;0,110;Q4;6;20;107;698;6;97;0,08;34,90;33,33;0;United States;Northern America;"Routledge";"2001-2026";"Library and Information Sciences (Q4); Linguistics and Language (Q4)";"Social Sciences"
184;5100155102;"Prologue";journal;"00331031";"National Archives and Records Administration";No;No;0,109;Q4;4;39;115;169;2;84;0,00;4,33;38,71;0;United States;Northern America;"National Archives and Records Administration";"1977, 1980, 1982, 1987, 2000, 2006-2017";"History (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
185;19700182210;"Library Leadership and Management";journal;"19458851, 1945886X";"American Library Association";No;No;0,108;Q4;15;31;123;306;15;82;0,10;9,87;61,90;0;United States;Northern America;"American Library Association";"2009-2026";"Library and Information Sciences (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Social Sciences"
186;17600155217;"Document Numerique";journal;"19631014, 12795127";"Lavoisier";No;No;0,107;Q4;8;21;58;521;5;52;0,10;24,81;29,31;0;France;Western Europe;"Lavoisier";"2001-2004, 2006-2016, 2018-2019";"Library and Information Sciences (Q4)";"Social Sciences"
187;21100211723;"International Institute of Administrative Sciences Monographs";book series;"18798446, 13824414";"IOS Press BV";No;No;0,104;Q4;3;0;40;0;3;36;0,12;0,00;0,00;0;Netherlands;Western Europe;"IOS Press BV";"2008-2010";"Library and Information Sciences (Q4); Public Administration (Q4)";"Social Sciences"
188;21100791249;"Pakistan Journal of Information Management and Libraries";journal;"24097462";"University of the Punjab";Yes;No;0,104;Q4;13;17;6;111;1;5;0,17;6,53;73,33;0;Pakistan;Asiatic Region;"University of the Punjab";"2014-2024";"Computer Science Applications (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
189;13623;"Searcher: Magazine for Database Professionals";trade journal;"10704795";"Information Today";No;No;0,103;Q4;13;0;8;0;0;7;0,00;0,00;0,00;0;United States;Northern America;"Information Today";"1981-1982, 1998-2008";"Library and Information Sciences (Q4)";"Social Sciences"
190;21100312401;"Revista Cubana de Informacion en Ciencias de la Salud";journal;"23072113";"Centro Nacional de Informacion de Ciencias Medicas";Yes;Yes;0,102;Q4;17;30;222;452;13;161;0,06;15,07;39,62;0;Cuba;Latin America;"Centro Nacional de Informacion de Ciencias Medicas";"2013-2026";"Health Information Management (Q4); Health Policy (Q4); Library and Information Sciences (Q4)";"Health Professions; Medicine; Social Sciences"
191;19700182724;"Revista General de Informacion y Documentacion";journal;"19882858, 11321873";"Universidad Complutense Madrid";Yes;Yes;0,102;Q4;10;16;44;432;1;43;0,02;27,00;44,00;0;Spain;Western Europe;"Universidad Complutense Madrid";"2009-2025";"Library and Information Sciences (Q4)";"Social Sciences"
192;16504;"SIMILE";journal;"14966603";"University of Toronto Press";No;No;0,102;Q4;11;0;12;0;1;9;0,00;0,00;0,00;0;Canada;Northern America;"University of Toronto Press";"2002-2009";"Communication (Q4); Library and Information Sciences (Q4)";"Social Sciences"
193;14096;"Transactions of the Cambridge Bibliographical Society";journal;"00686611";"Cambridge Bibliographical Society";No;No;0,102;Q4;6;4;11;201;2;11;0,00;50,25;33,33;0;United Kingdom;Western Europe;"Cambridge Bibliographical Society";"1971, 1979-1980, 1982, 1988, 2002-2011, 2013-2017, 2019-2021";"Literature and Literary Theory (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
194;21100220377;"Advances in Classification Research Online";conference and proceedings;"23249773";"";No;No;0,102;-;9;4;12;80;0;10;0,00;20,00;66,67;0;United States;Northern America;"";"";"Applied Mathematics; Computer Science Applications; Library and Information Sciences; Statistics, Probability and Uncertainty";"Computer Science; Decision Sciences; Mathematics; Social Sciences"
195;21100407264;"Library of the Written Word";book series;"18744842, 18744834";"Brill Academic Publishers";No;No;0,101;Q4;13;45;25;5879;3;23;0,00;130,64;31,25;0;Netherlands;Western Europe;"Brill Academic Publishers";"2007-2026";"Visual Arts and Performing Arts (Q3); Communication (Q4); History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
196;19600157012;"Microform and Imaging Review";book series;"09495770, 18658458";"Walter de Gruyter GmbH";No;No;0,101;Q4;3;0;36;0;0;33;0,00;0,00;0,00;0;Germany;Western Europe;"Walter de Gruyter GmbH";"1972-1995, 2009-2010";"Library and Information Sciences (Q4)";"Social Sciences"
197;20762;"Book Collector";journal;"00067237";"Collector Ltd.";No;No;0,100;Q4;6;32;64;223;1;60;0,00;6,97;25,00;0;United Kingdom;Western Europe;"Collector Ltd.";"1972-1973, 1977-1979, 1994, 2002-2014";"Library and Information Sciences (Q4); Visual Arts and Performing Arts (Q4)";"Arts and Humanities; Social Sciences"
198;17600155225;"Documentaliste: Sciences de l'Information";journal;"00124508";"Association des Professionnels de l'Information et de la Documentation (ADBS)";No;No;0,100;Q4;6;97;219;476;4;160;0,02;4,91;43,14;1;France;Western Europe;"Association des Professionnels de l'Information et de la Documentation (ADBS)";"2001-2016";"Communication (Q4); Library and Information Sciences (Q4)";"Social Sciences"
199;6500153237;"Fontes Artis Musicae";journal;"00156191";"Music Library Association";No;No;0,100;Q4;7;8;83;143;1;78;0,02;17,88;50,00;0;United States;Northern America;"Music Library Association";"2002-2025";"Library and Information Sciences (Q4); Music (Q4)";"Arts and Humanities; Social Sciences"
200;30001;"Harvard Library Bulletin";journal;"00178136";"Harvard University";No;No;0,100;Q4;8;5;38;331;2;36;0,06;66,20;25,00;0;United States;Northern America;"Harvard University";"1968, 1970, 1974-1976, 1979-1982, 1984, 1987-1988, 1992-1993, 1996-2012";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
201;4700152745;"Library and Archival Security";journal;"01960075, 15409511";"Routledge";No;No;0,100;Q4;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"Routledge";"1978-1991, 1993-2001, 2003-2013";"Law (Q4); Library and Information Sciences (Q4); Safety Research (Q4)";"Social Sciences"
202;19600166417;"Script and Print";journal;"18349013";"Australian and New Zealand Student Services Association";No;No;0,100;Q4;5;13;43;643;3;40;0,07;49,46;16,67;0;Australia;Pacific Region;"Australian and New Zealand Student Services Association";"2008-2022";"Literature and Literary Theory (Q3); Visual Arts and Performing Arts (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
203;23808;"Scriptorium";journal;"00369772";"Centre d'Etude des Manuscrits";No;No;0,100;Q4;11;15;54;770;7;46;0,03;51,33;23,53;0;Belgium;Western Europe;"Centre d'Etude des Manuscrits";"1972, 1975, 1977-1979, 1982, 1984-1985, 1987, 1997, 2002-2023";"Library and Information Sciences (Q4); Visual Arts and Performing Arts (Q4)";"Arts and Humanities; Social Sciences"
204;17800156797;"VOEB-Mitteilungen";journal;"10222588, 27914011";"Vereinigung Osterreichischer Bibliothekarinnen und Bibliothekare";Yes;Yes;0,100;Q4;6;60;82;293;2;71;0,02;4,88;30,00;0;Austria;Western Europe;"Vereinigung Osterreichischer Bibliothekarinnen und Bibliothekare";"2009-2025";"Library and Information Sciences (Q4)";"Social Sciences"
205;21100268077;"Analecta Hibernica";book series;"07916167";"The Irish Manuscripts Commission Ltd.";No;No;;-;3;4;0;67;0;0;0,00;16,75;0,00;0;Ireland;Western Europe;"The Irish Manuscripts Commission Ltd.";"2011-2013, 2015, 2017-2020, 2022";"History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
206;21100201051;"Annals of Library and Information Studies";journal;"09725423, 09752404";"National Institute of Science Communication and Information Resources (NISCAIR)";Yes;Yes;;-;19;36;0;819;0;0;0,00;22,75;26,32;0;India;Asiatic Region;"National Institute of Science Communication and Information Resources (NISCAIR)";"2011-2025";"Computer Science Applications; Library and Information Sciences";"Computer Science; Social Sciences"
207;6000167588;"Archives";journal;"00039535";"British Records Association";No;No;;-;4;9;0;431;0;0;0,00;47,89;18,18;0;United Kingdom;Western Europe;"British Records Association";"2011-2025";"History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
208;21100887535;"Collection and Curation";journal;"25149326";"Emerald Group Publishing Ltd.";Yes;No;;-;22;41;84;261;40;76;0,31;6,37;60,87;1;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Library and Information Sciences; Museology";"Arts and Humanities; Social Sciences"
209;21100857955;"Data Technologies and Applications";journal;"25149288, 25149318";"Emerald Publishing";Yes;No;;-;40;33;91;773;88;87;0,64;23,42;34,55;2;United Kingdom;Western Europe;"Emerald Publishing";"2018-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
210;21101228213;"Discover Computing";journal;"29482992";"Springer Science and Business Media B.V.";Yes;No;;-;67;28;85;987;274;84;2,81;35,25;20,45;1;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"2024-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
211;21100427626;"East Asian Publishing and Society";journal;"22106278, 22106286";"Brill Academic Publishers";No;No;;-;5;5;0;292;0;0;0,00;58,40;25,00;0;Netherlands;Western Europe;"Brill Academic Publishers";"2011-2025";"Communication; Library and Information Sciences; Media Technology";"Engineering; Social Sciences"
212;21100199774;"Evidence Based Library and Information Practice";journal;"1715720X";"University of Alberta";Yes;Yes;;-;22;80;0;620;0;0;0,00;7,75;78,79;3;Canada;Northern America;"University of Alberta";"2011-2025";"Library and Information Sciences";"Social Sciences"
213;21100895684;"Global Knowledge, Memory and Communication";journal;"25149350, 25149342";"Emerald Group Publishing Ltd.";No;No;;-;46;66;204;1552;128;200;0,58;23,52;50,00;8;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Library and Information Sciences";"Social Sciences"
214;21101048046;"Information and Culture";journal;"21663033, 21648034";"University of Texas Press";No;No;;-;17;1;59;0;17;55;0,18;0,00;100,00;0;United States;Northern America;"University of Texas Press";"2012-2025";"Conservation; History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
215;21101101868;"Information, Medium, and Society";journal;"26911507, 26911515";"Common Ground Research Networks";No;No;;-;5;58;0;1267;0;0;0,00;21,84;53,03;0;United States;Northern America;"Common Ground Research Networks";"2020, 2022-2025";"Communication; History; Library and Information Sciences; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
216;19900189254;"International Journal of Technology, Knowledge and Society";journal;"28350391, 18323669";"Common Ground Research Networks";No;No;;-;11;31;88;846;11;88;0,13;27,29;38,89;1;United States;Northern America;"Common Ground Research Networks";"2008-2014, 2016-2025";"Computer Science Applications; Education; Engineering (miscellaneous); Library and Information Sciences; Social Sciences (miscellaneous)";"Computer Science; Engineering; Social Sciences"
217;21100426626;"Islamic Manuscripts and Books";book series;"18779964";"Brill Academic Publishers";No;No;;-;6;1;1;34;0;1;0,00;34,00;0,00;0;Netherlands;Western Europe;"Brill Academic Publishers";"2010-2012, 2014-2019, 2022, 2025";"Cultural Studies; Library and Information Sciences; Visual Arts and Performing Arts";"Arts and Humanities; Social Sciences"
218;21100205958;"Journal of Information, Information Technology, and Organizations";journal;"15571319, 15571327";"Informing Science Institute";No;No;;-;2;4;0;168;0;0;0,00;42,00;20,00;0;United States;Northern America;"Informing Science Institute";"2011";"Communication; Computer Science Applications; Information Systems and Management; Library and Information Sciences; Management of Technology and Innovation";"Business, Management and Accounting; Computer Science; Decision Sciences; Social Sciences"
219;21100829242;"Library and Information Science";book series;"18760562";"Emerald Group Publishing Ltd.";No;No;;-;12;13;0;743;0;0;0,00;57,15;46,67;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2011, 2013-2014";"Library and Information Sciences";"Social Sciences"
220;21100228045;"Microform and Digitization Review";journal;"21900752";"Walter de Gruyter GmbH";No;No;;-;4;19;0;94;0;0;0,00;4,95;78,79;0;Germany;Western Europe;"Walter de Gruyter GmbH";"2011-2013";"Library and Information Sciences";"Social Sciences"
221;21100888590;"Revista Interamericana de Bibliotecologia";journal;"25389866, 01200976";"Escuela Interamericana de Bibliotecologia";Yes;Yes;;-;12;23;41;504;3;41;0,09;21,91;59,09;0;Colombia;Latin America;"Escuela Interamericana de Bibliotecologia";"2000-2026";"Library and Information Sciences";"Social Sciences"
222;21100837856;"School Library Research";journal;"21651019";"American Library Association";No;No;;-;19;11;18;548;7;18;0,38;49,82;94,12;0;United States;Northern America;"American Library Association";"2014-2025";"Library and Information Sciences; Media Technology";"Engineering; Social Sciences"
223;21100205109;"Scire";journal;"11353716";"Facultad de Filosofia y Letras - Universidad de Zaragoza";Yes;No;;-;7;19;0;334;0;0;0,00;17,58;43,75;0;Spain;Western Europe;"Facultad de Filosofia y Letras - Universidad de Zaragoza";"2011-2024";"Communication; Library and Information Sciences";"Social Sciences"
224;21100808441;"Teorie Vedy / Theory of Science";journal;"12100250, 18046347";"Czech Academy of Sciences";Yes;Yes;;-;7;24;23;1378;0;20;0,00;57,42;20,00;0;Czech Republic;Eastern Europe;"Czech Academy of Sciences";"2010-2025";"History and Philosophy of Science";"Arts and Humanities"
225;20500195100;"Tuna";journal;"14064030";"National Archives of Estonia";No;No;;-;5;57;0;1131;0;0;0,00;19,84;27,45;0;Estonia;Eastern Europe;"National Archives of Estonia";"2011-2014, 2017-2025";"History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
