Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2014);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
171;13413;"Legal Reference Services Quarterly";journal;"0270319X, 1540949X";"Taylor and Francis Ltd.";No;No;0,156;Q3;10;13;50;762;6;50;0,14;58,62;50,00;0;United States;Northern America;"Taylor and Francis Ltd.";"1981-2026";"Law (Q3); Library and Information Sciences (Q3)";"Social Sciences"
172;4100151517;"Advances in Librarianship";book series;"00652830";"Emerald Group Publishing Ltd.";No;No;0,155;Q4;13;12;52;490;13;50;0,18;40,83;52,17;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2006, 2008, 2010-2021, 2024-2026";"Library and Information Sciences (Q4)";"Social Sciences"
173;21100220474;"16th Americas Conference on Information Systems 2010, AMCIS 2010";conference and proceedings;"-";"";No;No;0,152;-;25;0;190;0;128;188;0,00;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
174;21100228045;"Microform and Digitization Review";journal;"21900752";"Walter de Gruyter GmbH";No;No;0,151;Q4;4;0;62;0;10;58;0,21;0,00;0,00;0;Germany;Western Europe;"Walter de Gruyter GmbH";"2011-2013";"Library and Information Sciences (Q4)";"Social Sciences"
175;4700152762;"Journal of Archival Organization";journal;"15332748, 15332756";"Routledge";No;No;0,150;Q4;15;17;58;206;10;47;0,09;12,12;54,55;2;United States;Northern America;"Routledge";"2002, 2004-2025";"Library and Information Sciences (Q4)";"Social Sciences"
176;14076;"Libres";journal;"10586768";"Nanyang Technological University";Yes;Yes;0,148;Q4;16;11;15;337;4;14;0,22;30,64;54,55;0;Singapore;Asiatic Region;"Nanyang Technological University";"1996-2025";"Library and Information Sciences (Q4)";"Social Sciences"
177;5800208091;"Information Design Journal";journal;"01425471, 1569979X";"John Benjamins Publishing Company";No;No;0,147;Q4;24;26;48;478;10;37;0,05;18,38;43,33;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"1979-1984, 1986-1987, 1989-1991, 1993-1996, 1998, 2000-2011, 2013-2014, 2016-2019, 2021-2026";"Library and Information Sciences (Q4)";"Social Sciences"
178;13964;"Library";journal;"17448581, 00242160";"Oxford University Press";No;No;0,146;Q4;19;10;34;955;13;32;0,35;95,50;33,33;0;United Kingdom;Western Europe;"Oxford University Press";"1889-1899, 1901-2025";"Arts and Humanities (miscellaneous) (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
179;21100496287;"18th Americas Conference on Information Systems 2012, AMCIS 2012";conference and proceedings;"-";"";No;No;0,146;-;13;0;179;0;66;177;0,37;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
180;19700182210;"Library Leadership and Management";journal;"19458851, 1945886X";"American Library Association";No;No;0,144;Q4;15;34;95;288;9;66;0,09;8,47;70,00;0;United States;Northern America;"American Library Association";"2009-2026";"Library and Information Sciences (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Social Sciences"
181;21100496857;"International Conference on Information Systems (ICIS 2013): Reshaping Society Through Information Systems Design";conference and proceedings;"-";"";No;No;0,144;-;16;0;126;0;90;124;0,71;0,00;0,00;0;United States;Northern America;"";"";"Safety, Risk, Reliability and Quality";"Engineering"
182;21100237436;"Journal of Information and Knowledge Management";journal;"02196492, 17936926";"World Scientific";No;No;0,141;Q4;30;37;104;1844;31;101;0,30;49,84;37,80;0;Singapore;Asiatic Region;"World Scientific";"2002-2026";"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
183;300147004;"Journal of Educational Media and Library Sciences";journal;"1013090X";"Tamkang University";Yes;Yes;0,140;Q4;10;21;75;761;13;65;0,16;36,24;39,39;0;Taiwan;Asiatic Region;"Tamkang University";"2005-2025";"Archeology (arts and humanities) (Q2); Conservation (Q2); Information Systems (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
184;4800152306;"Journal of Digital Information Management (discontinued)";journal;"09727272";"Digital Information Research Foundation";No;No;0,137;Q4;18;53;180;822;40;163;0,24;15,51;29,27;0;India;Asiatic Region;"Digital Information Research Foundation";"2004, 2006-2017";"Information Systems (Q4); Library and Information Sciences (Q4); Management Information Systems (Q4)";"Business, Management and Accounting; Computer Science; Social Sciences"
185;19700182724;"Revista General de Informacion y Documentacion";journal;"19882858, 11321873";"Universidad Complutense Madrid";Yes;Yes;0,137;Q4;10;17;49;427;12;49;0,27;25,12;65,52;0;Spain;Western Europe;"Universidad Complutense Madrid";"2009-2025";"Library and Information Sciences (Q4)";"Social Sciences"
186;4700152752;"Slavic and East European Information Resources";journal;"15229041, 15228886";"Routledge";No;No;0,136;Q4;6;20;65;541;3;54;0,00;27,05;71,43;0;United States;Northern America;"Routledge";"2001-2026";"Linguistics and Language (Q3); Library and Information Sciences (Q4)";"Social Sciences"
187;12100156499;"Notes";journal;"1534150X, 00274380";"Music Library Association";Yes;No;0,134;Q4;14;12;32;417;6;31;0,22;34,75;15,38;0;United States;Northern America;"Music Library Association";"1978, 2002-2026";"Music (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
188;19900191876;"Transinformacao";journal;"01033786";"Pontificia Universidade Catolica de Campinas";Yes;Yes;0,132;Q4;15;30;60;624;11;60;0,12;20,80;53,57;1;Brazil;Latin America;"Pontificia Universidade Catolica de Campinas";"2010-2025";"Museology (Q2); Communication (Q4); Information Systems (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
189;21100496305;"18th Americas Conference on Information Systems 2012, AMCIS 2012";conference and proceedings;"-";"";No;No;0,130;-;12;0;172;0;104;170;0,60;0,00;0,00;0;United States;Northern America;"";"";"Acoustics and Ultrasonics";"Physics and Astronomy"
190;21100245913;"Bilgi Dunyasi";journal;"13023217, 2148354X";"University and Research Librarians Association (UNAK)";Yes;Yes;0,124;Q4;7;22;21;697;3;21;0,14;31,68;43,33;0;Turkey;Middle East;"University and Research Librarians Association (UNAK)";"2013-2025";"Library and Information Sciences (Q4)";"Social Sciences"
191;17600155225;"Documentaliste: Sciences de l'Information";journal;"00124508";"Association des Professionnels de l'Information et de la Documentation (ADBS)";No;No;0,124;Q4;6;90;271;664;12;197;0,04;7,38;54,81;1;France;Western Europe;"Association des Professionnels de l'Information et de la Documentation (ADBS)";"2001-2016";"Communication (Q4); Library and Information Sciences (Q4)";"Social Sciences"
192;21100220456;"15th Americas Conference on Information Systems 2009, AMCIS 2009";conference and proceedings;"-";"";No;No;0,124;-;19;0;188;0;51;186;0,00;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
193;6500153128;"Libraries and the Cultural Record";journal;"19329555, 19324855";"University of Texas Press";No;No;0,123;Q4;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"University of Texas Press";"2002-2011";"Conservation (Q3); History (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
194;16096;"Notes and Queries";journal;"00293970, 14716941";"Oxford University Press";No;No;0,123;Q4;11;195;556;3002;48;128;0,09;15,39;30,56;0;United Kingdom;Western Europe;"Oxford University Press";"1849-2025";"Literature and Literary Theory (Q2); Linguistics and Language (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
195;19700202714;"Journal of Information and Organizational Sciences";journal;"18463312, 18469418";"University of Zagreb, Faculty of Organization and Informatics";Yes;Yes;0,122;Q4;17;13;42;304;21;37;0,26;23,38;20,00;0;Croatia;Eastern Europe;"University of Zagreb, Faculty of Organization and Informatics";"2006-2025";"Computer Science Applications (Q4); Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
196;21100241206;"18th Americas Conference on Information Systems 2012, AMCIS 2012";conference and proceedings;"-";"";No;No;0,122;-;10;0;223;0;66;221;0,30;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
197;19400156821;"Papers of the Bibliographical Society of America";journal;"23776528, 0006128X";"Bibliographical Society of America";No;No;0,120;Q4;9;13;44;417;11;41;0,23;32,08;30,77;0;United States;Northern America;"Bibliographical Society of America";"1941, 1947, 1969-1972, 1975, 1979, 1989, 1993, 1995-1996, 2004-2005, 2008-2025";"Literature and Literary Theory (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
198;21100255395;"Anales de Documentacion (discontinued)";journal;"15752437, 16977904";"";Yes;Yes;0,116;Q4;9;9;18;249;6;18;0,33;27,67;56,52;2;Spain;Western Europe;"";"2013-2020";"Library and Information Sciences (Q4)";"Social Sciences"
199;21100200830;"International Journal of Information Science and Management";journal;"20088310, 20088302";"Regional Information Center for Science and Technology";Yes;Yes;0,116;Q4;16;37;64;759;15;64;0,29;20,51;43,28;0;Iran;Middle East;"Regional Information Center for Science and Technology";"2008-2025";"Information Systems and Management (Q4); Library and Information Sciences (Q4); Management Information Systems (Q4); Statistics, Probability and Uncertainty (Q4)";"Business, Management and Accounting; Decision Sciences; Social Sciences"
200;145292;"Development and Learning in Organizations";journal;"14777282";"Emerald Group Publishing Ltd.";No;No;0,115;Q4;26;43;331;122;28;317;0,08;2,84;32,50;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2003-2026";"Library and Information Sciences (Q4); Organizational Behavior and Human Resource Management (Q4)";"Business, Management and Accounting; Social Sciences"
201;5000154508;"Ciencia da Informacao";journal;"15188353, 01001965";"Brazilian Institute for Information in Science and Technology";Yes;Yes;0,114;Q4;18;0;93;0;3;88;0,00;0,00;0,00;0;Brazil;Latin America;"Brazilian Institute for Information in Science and Technology";"2006-2025";"Library and Information Sciences (Q4)";"Social Sciences"
202;23739;"Quaerendo";journal;"00149527, 15700690";"Brill Academic Publishers";No;No;0,113;Q4;10;12;65;461;5;61;0,16;38,42;27,27;0;Netherlands;Western Europe;"Brill Academic Publishers";"1971-1979, 1981-1985, 1987-2025";"History (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
203;21100285410;"19th Americas Conference on Information Systems, AMCIS 2013 - Hyperconnected World: Anything, Anywhere, Anytime";conference and proceedings;"-";"";No;No;0,113;-;11;0;178;0;67;176;0,38;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
204;21100455441;"Proceedings of the European, Mediterranean and Middle Eastern Conference on Information Systems, EMCIS 2012";conference and proceedings;"-";"";No;No;0,113;-;7;0;74;0;11;73;0,15;0,00;0,00;0;United Kingdom;Western Europe;"";"";"Geochemistry and Petrology";"Earth and Planetary Sciences"
205;4000152101;"Advances in Library Administration and Organization";book series;"07320671";"Emerald Group Publishing Ltd.";No;No;0,112;Q4;10;12;13;930;2;11;0,00;77,50;40,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2012, 2014-2022, 2025-2026";"Library and Information Sciences (Q4); Public Administration (Q4)";"Social Sciences"
206;19700182410;"African Journal of Library Archives and Information Science";journal;"07954778";"Archlib and Information Services Ltd";No;No;0,112;Q4;16;18;26;473;10;26;0,31;26,28;55,56;0;Nigeria;Africa;"Archlib and Information Services Ltd";"2008-2012, 2014-2025";"Library and Information Sciences (Q4)";"Social Sciences"
207;21100226830;"BiD";journal;"15755886";"Universitat de Barcelona";Yes;Yes;0,112;Q4;9;24;55;406;6;54;0,11;16,92;60,71;0;Spain;Western Europe;"Universitat de Barcelona";"2012-2025";"Library and Information Sciences (Q4)";"Social Sciences"
208;21100496280;"19th Americas Conference on Information Systems, AMCIS 2013 - Hyperconnected World: Anything, Anywhere, Anytime";conference and proceedings;"-";"";No;No;0,112;-;12;0;176;0;76;174;0,43;0,00;0,00;0;United States;Northern America;"";"";"Artificial Intelligence; Information Systems";"Computer Science"
209;5800224021;"Bulletin des Bibliotheques de France";journal;"00062006, 12928399";"Ecole Nationale Superieure des Sciences de l'Information et des Bibliotheques";Yes;No;0,111;Q4;3;41;313;517;9;228;0,03;12,61;32,56;0;France;Western Europe;"Ecole Nationale Superieure des Sciences de l'Information et des Bibliotheques";"2012-2025";"Library and Information Sciences (Q4)";"Social Sciences"
210;21100224425;"Informacion, Cultura y Sociedad";journal;"15148327, 18511740";"University of Buenos Aires";Yes;Yes;0,111;Q4;10;15;27;422;4;23;0,15;28,13;41,67;0;Argentina;Latin America;"University of Buenos Aires";"2012-2025";"Library and Information Sciences (Q4)";"Social Sciences"
211;23808;"Scriptorium";journal;"00369772";"Centre d'Etude des Manuscrits";No;No;0,111;Q4;11;13;45;806;7;45;0,13;62,00;35,71;0;Belgium;Western Europe;"Centre d'Etude des Manuscrits";"1972, 1975, 1977-1979, 1982, 1984-1985, 1987, 1997, 2002-2023";"Visual Arts and Performing Arts (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
212;21100496279;"19th Americas Conference on Information Systems, AMCIS 2013 - Hyperconnected World: Anything, Anywhere, Anytime";conference and proceedings;"-";"";No;No;0,111;-;10;0;89;0;35;88;0,39;0,00;0,00;0;United States;Northern America;"";"";"Atomic and Molecular Physics, and Optics; Computer Networks and Communications; Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials";"Computer Science; Engineering; Materials Science; Physics and Astronomy"
213;21100241782;"Ibersid";journal;"2174081X, 18880967";"Universidad de Zaragoza, Facultad de Filosofia y Letras";No;No;0,109;Q4;7;18;40;400;2;40;0,05;22,22;54,35;0;Spain;Western Europe;"Universidad de Zaragoza, Facultad de Filosofia y Letras";"2012-2025";"Communication (Q4); Computer Networks and Communications (Q4); Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
214;17600155217;"Document Numerique";journal;"19631014, 12795127";"Lavoisier";No;No;0,108;Q4;8;19;59;503;4;51;0,08;26,47;25,93;1;France;Western Europe;"Lavoisier";"2001-2004, 2006-2016, 2018-2019";"Library and Information Sciences (Q4)";"Social Sciences"
215;21100220447;"17th Americas Conference on Information Systems 2011, AMCIS 2011";conference and proceedings;"-";"";No;No;0,108;-;9;0;104;0;27;103;0,00;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
216;15689;"Bulletin of the John Rylands Library";journal;"20549326, 20549318";"Manchester University Press";No;No;0,104;Q4;8;28;32;1736;3;32;0,09;62,00;44,00;0;United Kingdom;Western Europe;"Manchester University Press";"1946-1948, 1971-1972, 1990, 1999, 2002-2006, 2012, 2014-2025";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
217;21100407264;"Library of the Written Word";book series;"18744842, 18744834";"Brill Academic Publishers";No;No;0,104;Q4;13;28;142;6198;26;77;0,19;221,36;33,33;0;Netherlands;Western Europe;"Brill Academic Publishers";"2007-2026";"History (Q3); Visual Arts and Performing Arts (Q3); Communication (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
218;17800156797;"VOEB-Mitteilungen";journal;"10222588, 27914011";"Vereinigung Osterreichischer Bibliothekarinnen und Bibliothekare";Yes;Yes;0,104;Q4;6;47;163;400;2;116;0,00;8,51;37,50;0;Austria;Western Europe;"Vereinigung Osterreichischer Bibliothekarinnen und Bibliothekare";"2009-2025";"Library and Information Sciences (Q4)";"Social Sciences"
219;13970;"Library and Information Science";journal;"03734447";"Mita Society for Library and Information Science";No;No;0,103;Q4;6;4;24;173;3;24;0,07;43,25;75,00;0;Japan;Asiatic Region;"Mita Society for Library and Information Science";"1980-2025";"Library and Information Sciences (Q4)";"Social Sciences"
220;21100268077;"Analecta Hibernica";book series;"07916167";"The Irish Manuscripts Commission Ltd.";No;No;0,102;Q4;3;0;14;0;0;14;0,00;0,00;0,00;0;Ireland;Western Europe;"The Irish Manuscripts Commission Ltd.";"2011-2013, 2015, 2017-2020, 2022";"History (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
221;21100373617;"Biblios";journal;"15624730";"University Library System, University of Pittsburgh";Yes;Yes;0,102;Q4;7;27;0;516;0;0;0,00;19,11;54,72;0;United States;Northern America;"University Library System, University of Pittsburgh";"2013-2025";"Library and Information Sciences (Q4)";"Social Sciences"
222;21100286393;"7th European Conference on Information Management and Evaluation, ECIME 2013";conference and proceedings;"-";"";No;No;0,102;-;5;0;31;0;5;30;0,16;0,00;0,00;0;United Kingdom;Western Europe;"";"";"Computer Networks and Communications; E-learning; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
223;6000167588;"Archives";journal;"00039535";"British Records Association";No;No;0,101;Q4;4;6;23;268;2;22;0,07;44,67;14,29;0;United Kingdom;Western Europe;"British Records Association";"2011-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
224;21100427626;"East Asian Publishing and Society";journal;"22106278, 22106286";"Brill Academic Publishers";No;No;0,101;Q4;5;6;17;248;5;15;0,33;41,33;33,33;0;Netherlands;Western Europe;"Brill Academic Publishers";"2011-2025";"Media Technology (Q3); Communication (Q4); Library and Information Sciences (Q4)";"Engineering; Social Sciences"
225;30001;"Harvard Library Bulletin";journal;"00178136";"Harvard University";No;No;0,101;Q4;8;0;38;0;1;26;0,00;0,00;0,00;0;United States;Northern America;"Harvard University";"1968, 1970, 1974-1976, 1979-1982, 1984, 1987-1988, 1992-1993, 1996-2012";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
226;21100255068;"Masaryk University Journal of Law and Technology";journal;"18025951, 18025943";"Faculty of Law, Masaryk University";Yes;No;0,101;Q4;10;15;23;493;1;23;0,04;32,87;31,58;0;Czech Republic;Eastern Europe;"Faculty of Law, Masaryk University";"2013-2025";"Computer Science Applications (Q4); Law (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
227;19600166417;"Script and Print";journal;"18349013";"Australian and New Zealand Student Services Association";No;No;0,101;Q4;5;16;34;817;3;29;0,10;51,06;47,06;0;Australia;Pacific Region;"Australian and New Zealand Student Services Association";"2008-2022";"Literature and Literary Theory (Q3); Visual Arts and Performing Arts (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
228;14096;"Transactions of the Cambridge Bibliographical Society";journal;"00686611";"Cambridge Bibliographical Society";No;No;0,101;Q4;6;9;16;317;0;15;0,00;35,22;0,00;0;United Kingdom;Western Europe;"Cambridge Bibliographical Society";"1971, 1979-1980, 1982, 1988, 2002-2011, 2013-2017, 2019-2021";"Literature and Literary Theory (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
229;20762;"Book Collector";journal;"00067237";"Collector Ltd.";No;No;0,100;Q4;6;5;95;6;1;76;0,02;1,20;25,00;0;United Kingdom;Western Europe;"Collector Ltd.";"1972-1973, 1977-1979, 1994, 2002-2014";"Library and Information Sciences (Q4); Visual Arts and Performing Arts (Q4)";"Arts and Humanities; Social Sciences"
230;4700152768;"EContent";trade journal;"15252531";"Online Inc.";No;No;0,100;Q4;10;77;154;0;3;154;0,01;0,00;33,33;0;United States;Northern America;"Online Inc.";"1999-2019";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
231;21100237620;"Gazette des Archives";journal;"00165522";"Association des archivistes francais (AAF)";No;No;0,100;Q4;4;95;78;794;1;73;0,01;8,36;65,31;3;France;Western Europe;"Association des archivistes francais (AAF)";"1976, 2012-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
232;14773;"Information-Wissenschaft und Praxis";journal;"14344653, 16194292";"De Gruyter Saur";No;No;0,100;Q4;10;44;156;622;3;136;0,03;14,14;42,55;1;Germany;Western Europe;"De Gruyter Saur";"1997-2026";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
233;5100155102;"Prologue";journal;"00331031";"National Archives and Records Administration";No;No;0,100;Q4;4;20;111;25;3;77;0,01;1,25;25,00;0;United States;Northern America;"National Archives and Records Administration";"1977, 1980, 1982, 1987, 2000, 2006-2017";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
234;20500195100;"Tuna";journal;"14064030";"National Archives of Estonia";No;No;0,100;Q4;5;10;134;256;7;127;0,01;25,60;54,55;0;Estonia;Eastern Europe;"National Archives of Estonia";"2011-2014, 2017-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
235;21100375879;"GL-Conference Series: Conference Proceedings";conference and proceedings;"13862316";"TextRelease";No;No;0,100;-;5;28;67;350;1;60;0,02;12,50;50,00;0;Netherlands;Western Europe;"TextRelease";"2007-2009, 2011-2020, 2022-2024";"Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
236;21100346235;"AIB Studi";journal;"22396152, 22809112";"Associazione Italiana Biblioteche";Yes;Yes;;-;7;22;0;784;0;0;0,00;35,64;50,00;0;Italy;Western Europe;"Associazione Italiana Biblioteche";"2014-2025";"Library and Information Sciences";"Social Sciences"
237;21100933954;"Big Data and Society";journal;"20539517";"SAGE Publications Ltd";Yes;No;;-;89;24;0;1024;0;0;0,00;42,67;23,53;16;United Kingdom;Western Europe;"SAGE Publications Ltd";"2014-2026";"Communication; Computer Science Applications; Information Systems; Information Systems and Management; Library and Information Sciences";"Computer Science; Decision Sciences; Social Sciences"
238;21100887535;"Collection and Curation";journal;"25149326";"Emerald Group Publishing Ltd.";Yes;No;;-;22;17;100;446;55;97;0,63;26,24;66,67;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Library and Information Sciences; Museology";"Arts and Humanities; Social Sciences"
239;21100857955;"Data Technologies and Applications";journal;"25149288, 25149318";"Emerald Publishing";Yes;No;;-;40;20;81;767;144;80;1,42;38,35;32,73;0;United Kingdom;Western Europe;"Emerald Publishing";"2018-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
240;21100901947;"Digital Presentation and Preservation of Cultural and Scientific Heritage";conference and proceedings;"25350366, 13144006";"Bulgarian Academy of Sciences, Institute of Mathematics and Informatics";Yes;No;;-;9;1;0;7;0;0;0,00;7,00;33,33;0;Bulgaria;Eastern Europe;"Bulgarian Academy of Sciences, Institute of Mathematics and Informatics";"2014, 2017-2025";"Computer Science Applications; Information Systems; Library and Information Sciences; Museology";"Arts and Humanities; Computer Science; Social Sciences"
241;21101228213;"Discover Computing";journal;"29482992";"Springer Science and Business Media B.V.";Yes;No;;-;67;23;80;1021;227;78;2,83;44,39;21,54;1;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"2024-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
242;21100895684;"Global Knowledge, Memory and Communication";journal;"25149350, 25149342";"Emerald Group Publishing Ltd.";No;No;;-;46;33;175;1390;124;167;0,54;42,12;29,82;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Library and Information Sciences";"Social Sciences"
243;21101048046;"Information and Culture";journal;"21663033, 21648034";"University of Texas Press";No;No;;-;17;20;40;1338;17;38;0,41;66,90;57,14;0;United States;Northern America;"University of Texas Press";"2012-2025";"Conservation; History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
244;21101101868;"Information, Medium, and Society";journal;"26911507, 26911515";"Common Ground Research Networks";No;No;;-;5;16;138;406;12;138;0,09;25,38;53,85;0;United States;Northern America;"Common Ground Research Networks";"2020, 2022-2025";"Communication; History; Library and Information Sciences; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
245;19900189254;"International Journal of Technology, Knowledge and Society";journal;"28350391, 18323669";"Common Ground Research Networks";No;No;;-;11;15;171;387;18;171;0,11;25,80;38,10;1;United States;Northern America;"Common Ground Research Networks";"2008-2014, 2016-2025";"Computer Science Applications; Education; Engineering (miscellaneous); Library and Information Sciences; Social Sciences (miscellaneous)";"Computer Science; Engineering; Social Sciences"
246;21100426626;"Islamic Manuscripts and Books";book series;"18779964";"Brill Academic Publishers";No;No;;-;6;14;20;472;0;2;0,00;33,71;6,67;0;Netherlands;Western Europe;"Brill Academic Publishers";"2010-2012, 2014-2019, 2022, 2025";"Cultural Studies; Library and Information Sciences; Visual Arts and Performing Arts";"Arts and Humanities; Social Sciences"
247;21100329302;"Journal of Information Literacy";journal;"17505968";"CILIP Information Literacy Group";Yes;Yes;;-;19;24;0;528;0;0;0,00;22,00;71,43;1;United Kingdom;Western Europe;"CILIP Information Literacy Group";"2010, 2014-2025";"Education; E-learning; Library and Information Sciences";"Social Sciences"
248;21100448566;"Journal of Information Technology Teaching Cases";journal;"20438869";"Springer International Publishing AG";No;No;;-;15;4;0;44;0;0;0,00;11,00;33,33;0;Switzerland;Western Europe;"Springer International Publishing AG";"2014-2026";"Education; Library and Information Sciences";"Social Sciences"
249;21100877203;"Journal of Law, Information and Science";journal;"22003517";"University of Tasmania, Faculty of Law";No;No;;-;7;15;0;430;0;0;0,00;28,67;17,65;0;Australia;Pacific Region;"University of Tasmania, Faculty of Law";"2014-2017";"Law; Library and Information Sciences";"Social Sciences"
250;21100836108;"Knowledge Cultures";journal;"23756527, 23275731";"Addleton Academic Publishers";No;No;;-;19;49;61;1678;26;57;0,43;34,24;45,10;0;United States;Northern America;"Addleton Academic Publishers";"2013-2025";"Cultural Studies; Education; History; Law; Library and Information Sciences; Literature and Literary Theory; Philosophy; Sociology and Political Science";"Arts and Humanities; Social Sciences"
251;21100836334;"Publications";journal;"23046775";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;;-;32;9;11;327;10;10;0,91;36,33;46,67;1;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2013-2025";"Business and International Management; Communication; Computer Science Applications; Library and Information Sciences; Media Technology";"Business, Management and Accounting; Computer Science; Engineering; Social Sciences"
252;21100888590;"Revista Interamericana de Bibliotecologia";journal;"25389866, 01200976";"Escuela Interamericana de Bibliotecologia";Yes;Yes;;-;12;19;66;539;13;63;0,07;28,37;53,85;0;Colombia;Latin America;"Escuela Interamericana de Bibliotecologia";"2000-2026";"Library and Information Sciences";"Social Sciences"
253;23759;"Revue Francaise d'Histoire du Livre";book series;"00379212";"Librairie Droz SA";No;No;;-;1;25;0;369;0;0;0,00;14,76;28,57;0;France;Western Europe;"Librairie Droz SA";"1979, 2014, 2016";"History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
254;21100837856;"School Library Research";journal;"21651019";"American Library Association";No;No;;-;19;7;33;260;25;33;0,64;37,14;85,71;0;United States;Northern America;"American Library Association";"2014-2025";"Library and Information Sciences; Media Technology";"Engineering; Social Sciences"
255;21100451321;"Scientific Data";journal;"20524463";"Nature Research";Yes;No;;-;165;49;0;1690;0;0;0,00;34,49;29,45;11;United Kingdom;Western Europe;"Nature Research";"2014-2026";"Computer Science Applications; Education; Information Systems; Library and Information Sciences; Statistics and Probability; Statistics, Probability and Uncertainty";"Computer Science; Decision Sciences; Mathematics; Social Sciences"
256;21100808441;"Teorie Vedy / Theory of Science";journal;"12100250, 18046347";"Czech Academy of Sciences";Yes;Yes;;-;7;19;71;786;12;67;0,13;41,37;35,00;0;Czech Republic;Eastern Europe;"Czech Academy of Sciences";"2010-2025";"History and Philosophy of Science";"Arts and Humanities"
