Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2001);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
88;14735;"Government Information Quarterly";journal;"0740624X";"Elsevier Ltd";No;No;0,190;Q3;157;48;125;1671;49;121;0,50;34,81;49,28;0;United Kingdom;Western Europe;"Elsevier Ltd";"1984-2026";"E-learning (Q2); Law (Q2); Library and Information Sciences (Q3); Sociology and Political Science (Q3)";"Social Sciences"
89;14773;"Information-Wissenschaft und Praxis";journal;"14344653, 16194292";"De Gruyter Saur";No;No;0,187;Q3;10;25;64;282;7;64;0,10;11,28;35,71;0;Germany;Western Europe;"De Gruyter Saur";"1997-2026";"Library and Information Sciences (Q3); Information Systems (Q4)";"Computer Science; Social Sciences"
90;144955;"Education and Information Technologies";journal;"15737608, 13602357";"Springer";No;No;0,184;Q3;121;15;62;431;19;62;0,30;28,73;37,93;0;United States;Northern America;"Springer";"1996-2002, 2005-2026";"Education (Q3); E-learning (Q3); Library and Information Sciences (Q3)";"Social Sciences"
91;13623;"Searcher: Magazine for Database Professionals";trade journal;"10704795";"Information Today";No;No;0,181;Q3;13;15;77;132;20;77;0,36;8,80;69,23;0;United States;Northern America;"Information Today";"1981-1982, 1998-2008";"Library and Information Sciences (Q3)";"Social Sciences"
92;21100801725;"VINE Journal of Information and Knowledge Management Systems";journal;"20595905, 20595891";"Emerald Publishing";No;No;0,181;Q3;48;57;107;147;16;107;0,19;2,58;47,95;0;United Kingdom;Western Europe;"Emerald Publishing";"2016-2026";"Computer Networks and Communications (Q3); Library and Information Sciences (Q3); Management of Technology and Innovation (Q3); Computer Science Applications (Q4); Information Systems (Q4)";"Business, Management and Accounting; Computer Science; Social Sciences"
93;12881;"Behavioral and Social Sciences Librarian";journal;"01639269, 15444546";"Routledge";No;No;0,179;Q3;19;15;44;171;6;44;0,14;11,40;40,00;0;United States;Northern America;"Routledge";"1979-2002, 2004-2017";"Library and Information Sciences (Q3); Social Sciences (miscellaneous) (Q3)";"Social Sciences"
94;4700152796;"Journal of Interlibrary Loan, Document Delivery and Electronic Reserve";journal;"1072303X, 15403572";"Routledge";No;No;0,172;Q3;15;0;18;0;4;18;0,22;0,00;0,00;0;United States;Northern America;"Routledge";"1994, 1996-1997, 2000, 2002-2003, 2005-2021";"Library and Information Sciences (Q3)";"Social Sciences"
95;4700152804;"Internet Reference Services Quarterly";journal;"15404749, 10875301";"Routledge";No;No;0,168;Q3;24;23;99;134;12;83;0,06;5,83;66,67;0;United States;Northern America;"Routledge";"1996-2002, 2004-2018, 2020-2026";"E-learning (Q3); Library and Information Sciences (Q3)";"Social Sciences"
96;12749;"International Information and Library Review";journal;"10959297, 10572317";"Taylor and Francis Ltd.";No;No;0,167;Q3;34;38;118;622;16;118;0,11;16,37;43,75;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"E-learning (Q3); Library and Information Sciences (Q3)";"Social Sciences"
97;144979;"Records Management Journal";journal;"09565698";"Emerald Group Publishing Ltd.";No;No;0,161;Q3;30;12;36;234;7;36;0,13;19,50;46,67;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1989-1991, 1994-2026";"Library and Information Sciences (Q3); Management Information Systems (Q3)";"Business, Management and Accounting; Social Sciences"
98;4700152802;"Journal of Business and Finance Librarianship";journal;"15470644, 08963568";"Routledge";No;No;0,157;Q3;23;10;93;46;7;87;0,09;4,60;58,33;0;United States;Northern America;"Routledge";"1990-1992, 1994, 1996-2026";"Library and Information Sciences (Q3); Management Information Systems (Q3); Marketing (Q3); E-learning (Q4)";"Business, Management and Accounting; Social Sciences"
99;21100814051;"Information Discovery and Delivery";journal;"23986247";"Emerald Group Publishing Ltd.";No;No;0,156;Q3;30;98;199;230;20;199;0,09;2,35;60,00;1;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2017-2026";"Library and Information Sciences (Q3)";"Social Sciences"
100;14076;"Libres";journal;"10586768";"Nanyang Technological University";Yes;Yes;0,150;Q3;16;6;11;120;2;11;0,25;20,00;16,67;0;Singapore;Asiatic Region;"Nanyang Technological University";"1996-2025";"Library and Information Sciences (Q3)";"Social Sciences"
101;145258;"Informing Science";journal;"15214672, 15479684";"Informing Science Institute";Yes;No;0,149;Q3;30;14;42;327;10;42;0,22;23,36;25,00;0;United States;Northern America;"Informing Science Institute";"1997-2026";"Library and Information Sciences (Q3)";"Social Sciences"
102;14046;"Library Philosophy and Practice (discontinued)";journal;"15220222";"University of Nebraska-Lincoln";Yes;No;0,146;Q3;32;6;16;83;2;16;0,15;13,83;66,67;0;United States;Northern America;"University of Nebraska-Lincoln";"1998-2021";"Philosophy (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
103;14115;"Canadian Journal of Information and Library Science";journal;"19207239, 1195096X";"Canadian Association for Information Science";No;No;0,144;Q3;23;11;27;339;4;27;0,11;30,82;33,33;0;Canada;Northern America;"Canadian Association for Information Science";"1993-2022";"Library and Information Sciences (Q3); Information Systems (Q4)";"Computer Science; Social Sciences"
104;15069;"World Patent Information";journal;"01722190";"Elsevier Ltd";No;No;0,144;Q3;42;26;28;193;12;28;0,52;7,42;26,67;0;United Kingdom;Western Europe;"Elsevier Ltd";"1979-2026";"Fuel Technology (Q2); Process Chemistry and Technology (Q2); Energy Engineering and Power Technology (Q3); Library and Information Sciences (Q3); Renewable Energy, Sustainability and the Environment (Q3); Bioengineering (Q4); Computer Science Applications (Q4)";"Chemical Engineering; Computer Science; Energy; Social Sciences"
105;4700152731;"Public Library Quarterly";journal;"01616846, 15411540";"Routledge";No;No;0,142;Q3;26;57;67;343;6;60;0,08;6,02;58,62;0;United States;Northern America;"Routledge";"1979-1986, 1988-2026";"Library and Information Sciences (Q3)";"Social Sciences"
106;19700170495;"LIBER Quarterly";journal;"14355205";"";Yes;Yes;0,141;Q3;23;37;98;340;5;89;0,05;9,19;34,29;2;Netherlands;Western Europe;"";"1999-2026";"Library and Information Sciences (Q3)";"Social Sciences"
107;21100312401;"Revista Cubana de Informacion en Ciencias de la Salud";journal;"23072113";"Centro Nacional de Informacion de Ciencias Medicas";Yes;Yes;0,140;Q4;17;46;63;361;5;63;0,08;7,85;47,62;0;Cuba;Latin America;"Centro Nacional de Informacion de Ciencias Medicas";"2013-2026";"Health Policy (Q3); Health Information Management (Q4); Library and Information Sciences (Q4)";"Health Professions; Medicine; Social Sciences"
108;4700152789;"Collection Management";journal;"01462679, 15452549";"Routledge";No;No;0,135;Q4;24;22;66;215;13;64;0,05;9,77;56,52;0;United States;Northern America;"Routledge";"1976, 1978-1979, 1981-1999, 2001-2025";"Library and Information Sciences (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Social Sciences"
109;27984;"Fukushima Journal of Medical Sciences";journal;"00162590, 21854610";"Fukushima Society of Medical Science";No;No;0,131;-;23;8;31;37;4;30;0,00;4,63;7,89;0;Japan;Asiatic Region;"Fukushima Society of Medical Science";"1964-2026";"Medicine (miscellaneous) (Q3)";"Medicine"
110;147225;"Computers in the Schools";journal;"07380569, 15287033";"Routledge";No;No;0,129;Q4;41;60;51;973;9;48;0,18;16,22;52,21;0;United States;Northern America;"Routledge";"1984-1997, 1999, 2001-2026";"Computer Science (miscellaneous) (Q3); Education (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
111;64154;"NII Journal";journal;"13459996";"Kokuritsu Johogaku Kenkyujo";No;No;0,127;Q4;6;20;6;262;2;6;0,33;13,10;3,13;0;Japan;Asiatic Region;"Kokuritsu Johogaku Kenkyujo";"2000-2004";"Library and Information Sciences (Q4)";"Social Sciences"
112;18735;"Accountability in Research";journal;"15455815, 08989621";"Taylor and Francis Ltd.";No;No;0,124;Q4;43;12;48;353;6;47;0,15;29,42;35,71;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2026";"Medicine (miscellaneous) (Q3); Education (Q4); Library and Information Sciences (Q4)";"Medicine; Social Sciences"
113;4700152781;"Community and Junior College Libraries";journal;"02763915, 15452522";"Routledge";No;No;0,124;Q4;12;24;43;44;3;37;0,07;1,83;47,37;0;United States;Northern America;"Routledge";"1982-1989, 1991, 1995, 1999-2017";"Education (Q4); E-learning (Q4); Library and Information Sciences (Q4)";"Social Sciences"
114;145356;"Library Hi Tech News";journal;"07419058";"Emerald Group Publishing Ltd.";No;No;0,124;Q4;31;130;132;73;4;132;0,03;0,56;60,49;1;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1999-2026";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
115;5800207822;"Terminology";journal;"15699994, 09299971";"John Benjamins Publishing Company";No;No;0,124;Q4;31;17;33;382;3;29;0,06;22,47;46,15;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"1994-1998, 2000-2026";"Linguistics and Language (Q3); Communication (Q4); Library and Information Sciences (Q4)";"Social Sciences"
116;15689;"Bulletin of the John Rylands Library";journal;"20549326, 20549318";"Manchester University Press";No;No;0,121;Q4;8;0;1;0;0;1;0,00;0,00;0,00;0;United Kingdom;Western Europe;"Manchester University Press";"1946-1948, 1971-1972, 1990, 1999, 2002-2006, 2012, 2014-2025";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
117;12083;"Proceedings of the American Antiquarian Society";conference and proceedings;"0044751X";"";No;No;0,121;-;7;0;1;0;0;1;0,00;0,00;0,00;0;United States;Northern America;"";"";"Cultural Studies; History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
118;23018;"Logos (The Netherlands)";journal;"18784712, 09579656";"Brill Academic Publishers";No;No;0,120;Q4;9;30;115;13;3;89;0,03;0,43;18,18;0;Netherlands;Western Europe;"Brill Academic Publishers";"1994, 1996-2025";"Literature and Literary Theory (Q2); Media Technology (Q2); Communication (Q4); Computer Science Applications (Q4); Education (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
119;5100155102;"Prologue";journal;"00331031";"National Archives and Records Administration";No;No;0,117;Q4;4;0;4;0;1;4;0,25;0,00;0,00;0;United States;Northern America;"National Archives and Records Administration";"1977, 1980, 1982, 1987, 2000, 2006-2017";"History (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
120;30004;"Health Information and Libraries Journal";journal;"14711842, 14711834";"Wiley-Blackwell Publishing Ltd";No;No;0,115;Q4;57;38;82;90;14;82;0,24;2,37;59,52;2;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2001-2025";"Health Informatics (Q4); Health Information Management (Q4); Library and Information Sciences (Q4)";"Health Professions; Medicine; Social Sciences"
121;12810;"Journal of Information Ethics";journal;"10619321";"McFarland and Company, Inc";No;No;0,115;Q4;13;8;34;177;2;34;0,09;22,13;30,00;0;United States;Northern America;"McFarland and Company, Inc";"1992, 1994, 1996-2019, 2021-2025";"Philosophy (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
122;4700152768;"EContent";trade journal;"15252531";"Online Inc.";No;No;0,114;Q4;10;41;44;0;6;44;0,14;0,00;28,57;0;United States;Northern America;"Online Inc.";"1999-2019";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
123;17900156721;"Journal of Electronic Resources Librarianship";journal;"1941126X, 19411278";"Routledge";No;No;0,113;Q4;18;0;52;0;3;52;0,07;0,00;0,00;0;United States;Northern America;"Routledge";"2008-2025";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
124;144673;"Performance Measurement and Metrics";journal;"14678047";"Emerald Group Publishing Ltd.";No;No;0,113;Q4;27;6;9;212;3;9;0,33;35,33;44,44;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2026";"Literature and Literary Theory (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
125;5800208091;"Information Design Journal";journal;"01425471, 1569979X";"John Benjamins Publishing Company";No;No;0,112;Q4;24;30;19;357;3;16;0,29;11,90;31,03;1;Netherlands;Western Europe;"John Benjamins Publishing Company";"1979-1984, 1986-1987, 1989-1991, 1993-1996, 1998, 2000-2011, 2013-2014, 2016-2019, 2021-2026";"Library and Information Sciences (Q4)";"Social Sciences"
126;16096;"Notes and Queries";journal;"00293970, 14716941";"Oxford University Press";No;No;0,110;Q4;11;142;501;1375;11;306;0,02;9,68;23,44;0;United Kingdom;Western Europe;"Oxford University Press";"1849-2025";"Literature and Literary Theory (Q2); Library and Information Sciences (Q4); Linguistics and Language (Q4)";"Arts and Humanities; Social Sciences"
127;15135;"Information Services and Use";journal;"01675265, 18758789";"SAGE Publications Ltd";No;No;0,109;Q4;28;33;57;262;5;55;0,12;7,94;37,21;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1981-2025";"Computer Science Applications (Q4); Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
128;145600;"International Journal of Law and Information Technology";journal;"09670769, 14643693";"Oxford University Press";No;No;0,103;Q4;28;16;44;0;4;44;0,11;0,00;28,57;4;United Kingdom;Western Europe;"Oxford University Press";"1993-2026";"Law (Q4); Library and Information Sciences (Q4)";"Social Sciences"
129;4700152763;"Public Services Quarterly";journal;"15229114, 15228959";"Routledge";No;No;0,103;Q4;21;0;6;0;0;6;0,00;0,00;0,00;0;United States;Northern America;"Routledge";"2002-2003, 2006-2026";"Accounting (Q4); Library and Information Sciences (Q4); Public Administration (Q4)";"Business, Management and Accounting; Social Sciences"
130;16552;"School Library Media Research";journal;"15234320";"American Library Association";Yes;No;0,103;Q4;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"American Library Association";"2000-2014";"Media Technology (Q3); Library and Information Sciences (Q4)";"Engineering; Social Sciences"
131;14218;"Ciencias de la Informacion";journal;"16064925, 08644659";"";Yes;Yes;0,103;-;3;18;7;215;0;7;0,00;11,94;65,52;0;Cuba;Latin America;"";"2000-2001";"Management Information Systems (Q4)";"Business, Management and Accounting"
132;4000152101;"Advances in Library Administration and Organization";book series;"07320671";"Emerald Group Publishing Ltd.";No;No;0,102;Q4;10;12;10;441;0;9;0,00;36,75;25,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2012, 2014-2022, 2025-2026";"Library and Information Sciences (Q4); Public Administration (Q4)";"Social Sciences"
133;13964;"Library";journal;"17448581, 00242160";"Oxford University Press";No;No;0,102;Q4;19;10;33;669;2;33;0,05;66,90;54,55;0;United Kingdom;Western Europe;"Oxford University Press";"1889-1899, 1901-2025";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
134;13970;"Library and Information Science";journal;"03734447";"Mita Society for Library and Information Science";No;No;0,102;Q4;6;4;13;264;0;13;0,00;66,00;50,00;0;Japan;Asiatic Region;"Mita Society for Library and Information Science";"1980-2025";"Library and Information Sciences (Q4)";"Social Sciences"
135;30001;"Harvard Library Bulletin";journal;"00178136";"Harvard University";No;No;0,101;Q4;8;6;22;103;0;22;0,00;17,17;16,67;0;United States;Northern America;"Harvard University";"1968, 1970, 1974-1976, 1979-1982, 1984, 1987-1988, 1992-1993, 1996-2012";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
136;4700152745;"Library and Archival Security";journal;"01960075, 15409511";"Routledge";No;No;0,101;Q4;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"Routledge";"1978-1991, 1993-2001, 2003-2013";"Law (Q4); Library and Information Sciences (Q4); Safety Research (Q4)";"Social Sciences"
137;14013;"Library Journal";journal;"03630277";"Reed Business Information (Cahners)";No;No;0,101;Q4;24;261;154;79;23;19;0,14;0,30;47,06;0;United States;Northern America;"Reed Business Information (Cahners)";"1945-1947, 1972, 1978-1994, 1997-2016";"Library and Information Sciences (Q4)";"Social Sciences"
138;4700152746;"Music Reference Services Quarterly";journal;"10588167, 15409503";"Routledge";No;No;0,101;Q4;11;6;37;111;0;29;0,00;18,50;50,00;0;United States;Northern America;"Routledge";"1992-1998, 2001-2002, 2004-2026";"Library and Information Sciences (Q4); Music (Q4)";"Arts and Humanities; Social Sciences"
139;28648;"Studies in Bibliography";journal;"00817600";"University Press of Virginia";No;No;0,101;Q4;13;15;32;52;2;32;0,00;3,47;15,38;0;United States;Northern America;"University Press of Virginia";"1988, 1996-2003, 2005";"Literature and Literary Theory (Q3); Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
140;19700181431;"Journal of Decision Systems";journal;"21167052, 12460125";"Taylor and Francis Ltd.";No;No;0,101;-;42;23;30;752;1;29;0,05;32,70;17,50;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"Management Information Systems (Q4); Software (Q4)";"Business, Management and Accounting; Computer Science"
141;13413;"Legal Reference Services Quarterly";journal;"0270319X, 1540949X";"Taylor and Francis Ltd.";No;No;0,100;Q4;10;81;55;577;2;48;0,04;7,12;54,22;0;United States;Northern America;"Taylor and Francis Ltd.";"1981-2026";"Law (Q4); Library and Information Sciences (Q4)";"Social Sciences"
142;23739;"Quaerendo";journal;"00149527, 15700690";"Brill Academic Publishers";No;No;0,100;Q4;10;12;38;434;0;38;0,00;36,17;23,08;0;Netherlands;Western Europe;"Brill Academic Publishers";"1971-1979, 1981-1985, 1987-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
143;14760;"Zeitschrift fur Bibliothekswesen und Bibliographie";journal;"18642950, 00442380";"Vittorio Klostermann";No;No;0,100;Q4;6;28;45;309;3;45;0,06;11,04;32,14;0;Germany;Western Europe;"Vittorio Klostermann";"1969, 1988-2025";"Library and Information Sciences (Q4)";"Social Sciences"
144;25407;"Elektronnaya Obrabotka Materialov";journal;"00135739";"";No;No;0,100;-;7;83;77;1239;1;77;0,01;14,93;29,76;0;Moldova;Eastern Europe;"";"1974-1977, 1979-1980, 1982-1985, 1988, 1991-1994, 2000-2005";"Electrical and Electronic Engineering (Q4)";"Engineering"
145;144983;"Archival Science";journal;"13890166, 15737500";"Springer Science and Business Media B.V.";No;No;;-;48;13;0;706;0;0;0,00;54,31;46,15;0;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"2001-2026";"History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
146;11000153735;"Bulletin of the American Society for Information Science and Technology";trade journal;"15508366, 19316550";"American Society for Information Science &amp; Technology";No;No;;-;20;52;0;23;0;0;0,00;0,44;31,58;2;United States;Northern America;"American Society for Information Science &amp; Technology";"1995, 2001-2008, 2010-2011, 2013";"Library and Information Sciences";"Social Sciences"
147;21100887535;"Collection and Curation";journal;"25149326";"Emerald Group Publishing Ltd.";Yes;No;;-;22;17;68;195;21;68;0,32;11,47;72,22;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Library and Information Sciences; Museology";"Arts and Humanities; Social Sciences"
148;21100857955;"Data Technologies and Applications";journal;"25149288, 25149318";"Emerald Publishing";Yes;No;;-;40;18;66;188;29;66;0,47;10,44;38,71;0;United Kingdom;Western Europe;"Emerald Publishing";"2018-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
149;21101228213;"Discover Computing";journal;"29482992";"Springer Science and Business Media B.V.";Yes;No;;-;67;14;47;410;81;47;1,72;29,29;26,67;0;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"2024-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
150;17600155217;"Document Numerique";journal;"19631014, 12795127";"Lavoisier";No;No;;-;8;18;0;484;0;0;0,00;26,89;18,75;0;France;Western Europe;"Lavoisier";"2001-2004, 2006-2016, 2018-2019";"Library and Information Sciences";"Social Sciences"
151;17600155225;"Documentaliste: Sciences de l'Information";journal;"00124508";"Association des Professionnels de l'Information et de la Documentation (ADBS)";No;No;;-;6;14;0;103;0;0;0,00;7,36;47,06;0;France;Western Europe;"Association des Professionnels de l'Information et de la Documentation (ADBS)";"2001-2016";"Communication; Library and Information Sciences";"Social Sciences"
152;21100895684;"Global Knowledge, Memory and Communication";journal;"25149350, 25149342";"Emerald Group Publishing Ltd.";No;No;;-;46;52;186;551;33;186;0,26;10,60;32,65;1;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Library and Information Sciences";"Social Sciences"
153;200147110;"Information Communication and Society";journal;"14684462, 1369118X";"Routledge";No;No;;-;136;9;0;230;0;0;0,00;25,56;22,22;1;United Kingdom;Western Europe;"Routledge";"2001, 2005-2026";"Communication; Library and Information Sciences";"Social Sciences"
154;19400156823;"Issues in Science and Technology Librarianship";journal;"10921206";"Association of College and Research Libraries";Yes;Yes;;-;24;30;76;166;46;69;0,73;5,53;66,67;0;United States;Northern America;"Association of College and Research Libraries";"1996-2026";"Engineering (miscellaneous); Library and Information Sciences";"Engineering; Social Sciences"
155;4700152762;"Journal of Archival Organization";journal;"15332748, 15332756";"Routledge";No;No;;-;15;12;31;142;1;25;0,04;11,83;42,86;0;United States;Northern America;"Routledge";"2002, 2004-2025";"Library and Information Sciences";"Social Sciences"
156;4700152734;"Journal of Hospital Librarianship";journal;"15323277, 15323269";"Routledge";No;No;;-;16;54;0;427;0;0;0,00;7,91;77,78;0;United Kingdom;Western Europe;"Routledge";"2001-2026";"Library and Information Sciences; Medicine (miscellaneous)";"Medicine; Social Sciences"
157;19700201446;"New Review of Academic Librarianship";journal;"13614533, 17407834";"Taylor and Francis Ltd.";No;No;;-;30;8;52;182;12;51;0,21;22,75;36,36;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1995-2026";"E-learning; Library and Information Sciences";"Social Sciences"
158;15933;"Portal";journal;"15307131, 15312542";"Johns Hopkins University Press";No;No;;-;48;45;0;864;0;0;0,00;19,20;56,00;0;United States;Northern America;"Johns Hopkins University Press";"2001-2026";"Development";"Social Sciences"
159;21100888590;"Revista Interamericana de Bibliotecologia";journal;"25389866, 01200976";"Escuela Interamericana de Bibliotecologia";Yes;Yes;;-;12;15;5;302;0;5;0,00;20,13;18,75;0;Colombia;Latin America;"Escuela Interamericana de Bibliotecologia";"2000-2026";"Library and Information Sciences";"Social Sciences"
160;21100837856;"School Library Research";journal;"21651019";"American Library Association";No;No;;-;19;6;7;384;0;7;0,00;64,00;62,50;0;United States;Northern America;"American Library Association";"2014-2025";"Library and Information Sciences; Media Technology";"Engineering; Social Sciences"
161;4700152752;"Slavic and East European Information Resources";journal;"15229041, 15228886";"Routledge";No;No;;-;6;36;0;129;0;0;0,00;3,58;51,52;0;United States;Northern America;"Routledge";"2001-2026";"Library and Information Sciences; Linguistics and Language";"Social Sciences"
162;14261;"Yale University Library Gazette";journal;"00440175";"";No;No;;-;4;2;0;0;0;0;0,00;0,00;100,00;0;United States;Northern America;"";"1969, 1985, 2001-2007";"Library and Information Sciences";"Social Sciences"
