Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2020);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
165;19400157009;"Investigacion Bibliotecologica";journal;"0187358X, 24488321";"Universidad Nacional Autonoma de Mexico";Yes;Yes;0,182;Q3;16;40;126;1509;59;120;0,48;37,73;45,56;2;Mexico;Latin America;"Universidad Nacional Autonoma de Mexico";"2001, 2008-2025";"Library and Information Sciences (Q3)";"Social Sciences"
166;14076;"Libres";journal;"10586768";"Nanyang Technological University";Yes;Yes;0,182;Q3;16;8;16;345;12;16;0,38;43,13;18,75;0;Singapore;Asiatic Region;"Nanyang Technological University";"1996-2025";"Library and Information Sciences (Q3)";"Social Sciences"
167;12881;"Behavioral and Social Sciences Librarian";journal;"01639269, 15444546";"Routledge";No;No;0,180;Q3;19;0;15;0;5;13;0,00;0,00;0,00;0;United States;Northern America;"Routledge";"1979-2002, 2004-2017";"Library and Information Sciences (Q3); Social Sciences (miscellaneous) (Q3)";"Social Sciences"
168;21100259129;"Archives and Manuscripts";journal;"01576895, 21646058";"Australian Society of Archivists";No;No;0,175;Q3;17;22;72;0;46;59;0,54;0,00;80,00;1;Australia;Pacific Region;"Australian Society of Archivists";"2013-2024";"Communication (Q3); Library and Information Sciences (Q3)";"Social Sciences"
169;21100312401;"Revista Cubana de Informacion en Ciencias de la Salud";journal;"23072113";"Centro Nacional de Informacion de Ciencias Medicas";Yes;Yes;0,175;Q3;17;56;112;1443;35;89;0,24;25,77;56,94;1;Cuba;Latin America;"Centro Nacional de Informacion de Ciencias Medicas";"2013-2026";"Library and Information Sciences (Q3); Health Information Management (Q4); Health Policy (Q4)";"Health Professions; Medicine; Social Sciences"
170;21100939697;"Synthesis Lectures on Information Concepts, Retrieval, and Services";book series;"1947945X, 19479468";"Springer International Publishing";No;No;0,175;Q3;7;2;9;224;6;7;0,67;112,00;0,00;0;Switzerland;Western Europe;"Springer International Publishing";"2010, 2012, 2017-2026";"Library and Information Sciences (Q3); Computer Networks and Communications (Q4); Information Systems (Q4); Information Systems and Management (Q4)";"Computer Science; Decision Sciences; Social Sciences"
171;5800207822;"Terminology";journal;"15699994, 09299971";"John Benjamins Publishing Company";No;No;0,175;Q3;31;11;33;510;29;31;0,73;46,36;83,33;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"1994-1998, 2000-2026";"Linguistics and Language (Q2); Communication (Q3); Library and Information Sciences (Q3)";"Social Sciences"
172;4700152762;"Journal of Archival Organization";journal;"15332748, 15332756";"Routledge";No;No;0,173;Q3;15;13;40;31;8;36;0,11;2,38;46,15;0;United States;Northern America;"Routledge";"2002, 2004-2025";"Library and Information Sciences (Q3)";"Social Sciences"
173;13412;"Lecture Notes in Control and Information Sciences";book series;"16107411, 01708643";"Springer Science and Business Media Deutschland GmbH";No;No;0,173;Q3;60;51;223;1703;71;59;0,19;33,39;0,00;0;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1982-1986, 1988, 1990-1991, 1993, 1996, 2005-2026";"Library and Information Sciences (Q3)";"Social Sciences"
174;5900152801;"Art Documentation";journal;"21619417, 07307187";"University of Chicago Press";No;No;0,169;Q3;9;20;63;109;18;62;0,13;5,45;75,86;0;United States;Northern America;"University of Chicago Press";"2015-2025";"Visual Arts and Performing Arts (Q1); Archeology (arts and humanities) (Q3); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
175;19700182685;"Journal of Library Metadata";journal;"19375034, 19386389";"Taylor and Francis Ltd.";No;No;0,168;Q3;19;12;38;363;20;36;0,39;30,25;54,17;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2008-2026";"Library and Information Sciences (Q3); E-learning (Q4)";"Social Sciences"
176;19700182410;"African Journal of Library Archives and Information Science";journal;"07954778";"Archlib and Information Services Ltd";No;No;0,166;Q3;16;7;32;338;22;30;0,63;48,29;44,44;0;Nigeria;Africa;"Archlib and Information Services Ltd";"2008-2012, 2014-2025";"Library and Information Sciences (Q3)";"Social Sciences"
177;21100245913;"Bilgi Dunyasi";journal;"13023217, 2148354X";"University and Research Librarians Association (UNAK)";Yes;Yes;0,164;Q3;7;17;34;470;9;34;0,26;27,65;40,00;0;Turkey;Middle East;"University and Research Librarians Association (UNAK)";"2013-2025";"Library and Information Sciences (Q3)";"Social Sciences"
178;4700152746;"Music Reference Services Quarterly";journal;"10588167, 15409503";"Routledge";No;No;0,163;Q3;11;14;53;22;11;42;0,19;1,57;62,50;0;United States;Northern America;"Routledge";"1992-1998, 2001-2002, 2004-2026";"Music (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
179;19900191876;"Transinformacao";journal;"01033786";"Pontificia Universidade Catolica de Campinas";Yes;Yes;0,162;Q3;15;25;86;870;36;85;0,42;34,80;46,55;0;Brazil;Latin America;"Pontificia Universidade Catolica de Campinas";"2010-2025";"Museology (Q2); Communication (Q3); Library and Information Sciences (Q3); Information Systems (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
180;21100925733;"International Journal of Public Administration in the Digital Age";journal;"23344539, 23344520";"IGI Global Publishing";No;No;0,161;Q3;10;15;16;871;12;16;0,75;58,07;24,14;0;United States;Northern America;"IGI Global Publishing";"2019-2021, 2023-2025";"Library and Information Sciences (Q3); Computer Science Applications (Q4); Public Administration (Q4)";"Computer Science; Social Sciences"
181;21100943572;"Journal of the Canadian Health Libraries Association";journal;"17086892";"Canadian Health Libraries Association";Yes;Yes;0,159;Q3;8;13;23;111;0;14;0,00;8,54;92,31;1;Canada;Northern America;"Canadian Health Libraries Association";"2018-2025";"Library and Information Sciences (Q3); Medicine (miscellaneous) (Q4)";"Medicine; Social Sciences"
182;11700154713;"Perspectivas em Ciencia da Informacao";journal;"19815344, 14139936";"Escola de Ciencia da Informacao da UFMG";Yes;Yes;0,158;Q3;14;43;156;1463;37;154;0,14;34,02;54,17;3;Brazil;Latin America;"Escola de Ciencia da Informacao da UFMG";"2008-2025";"Museology (Q2); Communication (Q3); Library and Information Sciences (Q3); Information Systems (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
183;21100220377;"Advances in Classification Research Online";conference and proceedings;"23249773";"";No;No;0,155;-;9;0;11;0;3;10;0,27;0,00;0,00;0;United States;Northern America;"";"";"Applied Mathematics; Computer Science Applications; Library and Information Sciences; Statistics, Probability and Uncertainty";"Computer Science; Decision Sciences; Mathematics; Social Sciences"
184;12085;"American Archivist";journal;"03609081";"Society of American Archivists";No;No;0,153;Q3;37;19;67;901;38;63;0,58;47,42;59,09;0;United States;Northern America;"Society of American Archivists";"1938-2025";"Arts and Humanities (miscellaneous) (Q3); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
185;4700152770;"Cataloging and Classification Quarterly";journal;"15444554, 01639374";"Routledge";No;No;0,152;Q3;31;55;110;0;51;102;0,53;0,00;59,18;0;United States;Northern America;"Routledge";"1981-2026";"Library and Information Sciences (Q3)";"Social Sciences"
186;14115;"Canadian Journal of Information and Library Science";journal;"19207239, 1195096X";"Canadian Association for Information Science";No;No;0,151;Q3;23;5;34;305;13;32;0,20;61,00;40,00;0;Canada;Northern America;"Canadian Association for Information Science";"1993-2022";"Library and Information Sciences (Q3); Information Systems (Q4)";"Computer Science; Social Sciences"
187;21100448566;"Journal of Information Technology Teaching Cases";journal;"20438869";"Springer International Publishing AG";No;No;0,151;Q3;15;20;41;233;30;41;0,45;11,65;13,16;1;Switzerland;Western Europe;"Springer International Publishing AG";"2014-2026";"Library and Information Sciences (Q3); Education (Q4)";"Social Sciences"
188;145292;"Development and Learning in Organizations";journal;"14777282";"Emerald Group Publishing Ltd.";No;No;0,150;Q3;26;95;189;311;76;180;0,44;3,27;47,73;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2003-2026";"Library and Information Sciences (Q3); Organizational Behavior and Human Resource Management (Q4)";"Business, Management and Accounting; Social Sciences"
189;21100205109;"Scire";journal;"11353716";"Facultad de Filosofia y Letras - Universidad de Zaragoza";Yes;No;0,149;Q3;7;13;38;380;17;38;0,46;29,23;60,71;0;Spain;Western Europe;"Facultad de Filosofia y Letras - Universidad de Zaragoza";"2011-2024";"Communication (Q3); Library and Information Sciences (Q3)";"Social Sciences"
190;4700152722;"Technical Services Quarterly";journal;"07317131";"Routledge";No;No;0,149;Q3;20;66;187;546;36;170;0,20;8,27;79,71;0;United States;Northern America;"Routledge";"1984-2026";"Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
191;21100241782;"Ibersid";journal;"2174081X, 18880967";"Universidad de Zaragoza, Facultad de Filosofia y Letras";No;No;0,148;Q3;7;10;48;297;12;48;0,33;29,70;43,48;0;Spain;Western Europe;"Universidad de Zaragoza, Facultad de Filosofia y Letras";"2012-2025";"Communication (Q3); Library and Information Sciences (Q3); Computer Networks and Communications (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
192;21100879765;"Proceedings - 2018 4th International Conference on Information Retrieval and Knowledge Management: Diving into Data Sciences, CAMP 2018";conference and proceedings;"-";"";No;No;0,147;-;10;0;43;0;55;39;1,28;0,00;0,00;0;United States;Northern America;"";"";"Artificial Intelligence; Decision Sciences (miscellaneous); Information Systems; Information Systems and Management; Library and Information Sciences";"Computer Science; Decision Sciences; Social Sciences"
193;19700202714;"Journal of Information and Organizational Sciences";journal;"18463312, 18469418";"University of Zagreb, Faculty of Organization and Informatics";Yes;Yes;0,146;Q3;17;22;47;699;40;41;0,93;31,77;26,92;1;Croatia;Eastern Europe;"University of Zagreb, Faculty of Organization and Informatics";"2006-2025";"Library and Information Sciences (Q3); Computer Science Applications (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
194;21100885280;"IEEE 5th International Symposium on Emerging Trends and Technologies in Libraries and Information Services, ETTLIS 2018";conference and proceedings;"-";"";No;No;0,144;-;7;0;82;0;28;79;0,34;0,00;0,00;0;United States;Northern America;"";"";"Library and Information Sciences";"Social Sciences"
195;21100224425;"Informacion, Cultura y Sociedad";journal;"15148327, 18511740";"University of Buenos Aires";Yes;Yes;0,143;Q4;10;22;64;629;21;58;0,36;28,59;54,76;2;Argentina;Latin America;"University of Buenos Aires";"2012-2025";"Library and Information Sciences (Q4)";"Social Sciences"
196;21100801131;"Proceedings of 2016 International Symposium on Information Theory and Its Applications, ISITA 2016";conference and proceedings;"-";"";No;No;0,142;-;8;0;162;0;42;159;0,00;0,00;0,00;0;United States;Northern America;"";"";"Artificial Intelligence; Computational Mathematics; Computational Theory and Mathematics; Computer Networks and Communications; Computer Science Applications; Control and Optimization; Hardware and Architecture; Information Systems; Library and Information Sciences; Signal Processing";"Computer Science; Mathematics; Social Sciences"
197;21100897266;"Bibliothecae.it";journal;"22807934, 22839364";"Universita di Bologna, Dipartimento di Beni Culturali, Alma Mater Studiorum";Yes;Yes;0,141;Q4;4;25;58;868;10;54;0,17;34,72;43,48;0;Italy;Western Europe;"Universita di Bologna, Dipartimento di Beni Culturali, Alma Mater Studiorum";"2018-2025";"History (Q2); Information Systems (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
198;4700152796;"Journal of Interlibrary Loan, Document Delivery and Electronic Reserve";journal;"1072303X, 15403572";"Routledge";No;No;0,141;Q4;15;3;31;46;6;31;0,17;15,33;40,00;0;United States;Northern America;"Routledge";"1994, 1996-1997, 2000, 2002-2003, 2005-2021";"Library and Information Sciences (Q4)";"Social Sciences"
199;5800208091;"Information Design Journal";journal;"01425471, 1569979X";"John Benjamins Publishing Company";No;No;0,140;Q4;24;0;86;0;32;65;0,11;0,00;0,00;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"1979-1984, 1986-1987, 1989-1991, 1993-1996, 1998, 2000-2011, 2013-2014, 2016-2019, 2021-2026";"Library and Information Sciences (Q4)";"Social Sciences"
200;14760;"Zeitschrift fur Bibliothekswesen und Bibliographie";journal;"18642950, 00442380";"Vittorio Klostermann";No;No;0,139;Q4;6;37;117;935;9;112;0,12;25,27;32,35;0;Germany;Western Europe;"Vittorio Klostermann";"1969, 1988-2025";"Library and Information Sciences (Q4)";"Social Sciences"
201;21100375879;"GL-Conference Series: Conference Proceedings";conference and proceedings;"13862316";"TextRelease";No;No;0,139;-;5;34;50;501;8;45;0,15;14,74;55,22;0;Netherlands;Western Europe;"TextRelease";"2007-2009, 2011-2020, 2022-2024";"Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
202;21100373617;"Biblios";journal;"15624730";"University Library System, University of Pittsburgh";Yes;Yes;0,134;Q4;7;13;78;321;22;78;0,19;24,69;62,96;0;United States;Northern America;"University Library System, University of Pittsburgh";"2013-2025";"Library and Information Sciences (Q4)";"Social Sciences"
203;21100226830;"BiD";journal;"15755886";"Universitat de Barcelona";Yes;Yes;0,133;Q4;9;39;103;1206;30;103;0,24;30,92;56,10;0;Spain;Western Europe;"Universitat de Barcelona";"2012-2025";"Library and Information Sciences (Q4)";"Social Sciences"
204;15416;"Computers in Libraries";trade journal;"10417915";"Information Today";No;No;0,132;Q4;20;23;196;46;17;72;0,07;2,00;71,43;0;United States;Northern America;"Information Today";"1996-2026";"Computer Science (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
205;21100854118;"Wacana";journal;"14112272, 24076899";"Faculty of Humanities, University of Indonesia";Yes;Yes;0,132;Q4;9;15;83;505;11;72;0,16;33,67;45,00;0;Indonesia;Asiatic Region;"Faculty of Humanities, University of Indonesia";"2015-2025";"Cultural Studies (Q2); Anthropology (Q3); Arts and Humanities (miscellaneous) (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
206;5000154508;"Ciencia da Informacao";journal;"15188353, 01001965";"Brazilian Institute for Information in Science and Technology";Yes;Yes;0,129;Q4;18;47;156;1297;28;147;0,08;27,60;38,46;0;Brazil;Latin America;"Brazilian Institute for Information in Science and Technology";"2006-2025";"Library and Information Sciences (Q4)";"Social Sciences"
207;21100921037;"2019 5th International Conference on Web Research, ICWR 2019";conference and proceedings;"-";"";No;No;0,129;-;9;0;46;0;44;45;0,96;0,00;0,00;0;United States;Northern America;"";"";"Communication; Computer Networks and Communications; Hardware and Architecture; Information Systems and Management; Library and Information Sciences";"Computer Science; Decision Sciences; Social Sciences"
208;23776;"Archivaria";journal;"03186954";"Association of Canadian Archivists";No;No;0,128;Q4;35;13;33;0;16;30;0,48;0,00;50,00;0;Canada;Northern America;"Association of Canadian Archivists";"1980, 1989-1990, 1996-2025";"Library and Information Sciences (Q4)";"Social Sciences"
209;21100888590;"Revista Interamericana de Bibliotecologia";journal;"25389866, 01200976";"Escuela Interamericana de Bibliotecologia";Yes;Yes;0,126;Q4;12;9;96;358;28;89;0,21;39,78;42,86;0;Colombia;Latin America;"Escuela Interamericana de Bibliotecologia";"2000-2026";"Library and Information Sciences (Q4)";"Social Sciences"
210;21100944123;"Comma";journal;"20493355, 16801865";"Liverpool University Press";No;No;0,125;Q4;3;30;13;494;2;13;0,15;16,47;65,00;3;United Kingdom;Western Europe;"Liverpool University Press";"2019-2023";"Conservation (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
211;21100222537;"Intelligent Systems Reference Library";book series;"18684394, 18684408";"Springer Science + Business Media";No;No;0,125;Q4;49;354;569;10990;386;33;0,78;31,05;25,00;1;United States;Northern America;"Springer Science + Business Media";"2009-2026";"Computer Science (miscellaneous) (Q4); Information Systems and Management (Q4); Library and Information Sciences (Q4)";"Computer Science; Decision Sciences; Social Sciences"
212;21100942388;"Proceedings of the 2019 Pacific Neighborhood Consortium Annual Conference and Joint Meetings: Regionality and Digital Humanities: South-South Connections, PNC 2019";conference and proceedings;"-";"";No;No;0,125;-;0;0;2;0;0;1;0,00;0,00;0,00;0;United States;Northern America;"";"";"Arts and Humanities (miscellaneous); Computer Vision and Pattern Recognition; Cultural Studies; Development; Information Systems and Management; Library and Information Sciences; Sociology and Political Science";"Arts and Humanities; Computer Science; Decision Sciences; Social Sciences"
213;12100156499;"Notes";journal;"1534150X, 00274380";"Music Library Association";Yes;No;0,124;Q4;14;12;41;455;8;40;0,08;37,92;60,00;1;United States;Northern America;"Music Library Association";"1978, 2002-2026";"Music (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
214;6500153237;"Fontes Artis Musicae";journal;"00156191";"Music Library Association";No;No;0,123;Q4;7;14;51;588;6;48;0,19;42,00;76,47;0;United States;Northern America;"Music Library Association";"2002-2025";"Music (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
215;17800156797;"VOEB-Mitteilungen";journal;"10222588, 27914011";"Vereinigung Osterreichischer Bibliothekarinnen und Bibliothekare";Yes;Yes;0,123;Q4;6;56;134;546;22;113;0,18;9,75;45,83;0;Austria;Western Europe;"Vereinigung Osterreichischer Bibliothekarinnen und Bibliothekare";"2009-2025";"Library and Information Sciences (Q4)";"Social Sciences"
216;14773;"Information-Wissenschaft und Praxis";journal;"14344653, 16194292";"De Gruyter Saur";No;No;0,122;Q4;10;50;131;408;11;128;0,07;8,16;46,67;0;Germany;Western Europe;"De Gruyter Saur";"1997-2026";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
217;12810;"Journal of Information Ethics";journal;"10619321";"McFarland and Company, Inc";No;No;0,122;Q4;13;0;30;0;8;25;0,15;0,00;0,00;0;United States;Northern America;"McFarland and Company, Inc";"1992, 1994, 1996-2019, 2021-2025";"Philosophy (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
218;13970;"Library and Information Science";journal;"03734447";"Mita Society for Library and Information Science";No;No;0,122;Q4;6;1;23;15;2;23;0,00;15,00;0,00;0;Japan;Asiatic Region;"Mita Society for Library and Information Science";"1980-2025";"Library and Information Sciences (Q4)";"Social Sciences"
219;13413;"Legal Reference Services Quarterly";journal;"0270319X, 1540949X";"Taylor and Francis Ltd.";No;No;0,121;Q4;10;10;31;0;4;31;0,14;0,00;58,33;0;United States;Northern America;"Taylor and Francis Ltd.";"1981-2026";"Law (Q4); Library and Information Sciences (Q4)";"Social Sciences"
220;4700152748;"Journal of Electronic Resources in Medical Libraries";journal;"15424065, 15424073";"Routledge";No;No;0,118;Q4;17;11;55;111;15;55;0,22;10,09;60,00;0;United States;Northern America;"Routledge";"2003-2026";"Health (social science) (Q4); Library and Information Sciences (Q4)";"Social Sciences"
221;21100890663;"Proceedings - 3rd International Workshop on Dynamic Software Documentation, DySDoc3 2018";conference and proceedings;"-";"";No;No;0,118;-;2;0;10;0;5;8;0,50;0,00;0,00;0;United States;Northern America;"";"";"Library and Information Sciences; Software";"Computer Science; Social Sciences"
222;23018;"Logos (The Netherlands)";journal;"18784712, 09579656";"Brill Academic Publishers";No;No;0,117;Q4;9;33;48;467;16;38;0,43;14,15;69,23;0;Netherlands;Western Europe;"Brill Academic Publishers";"1994, 1996-2025";"Literature and Literary Theory (Q2); Media Technology (Q3); Communication (Q4); Computer Science Applications (Q4); Education (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
223;21100936713;"Manuscript Studies";journal;"23801190, 23815329";"University of Pennsylvania Press";Yes;No;0,117;Q4;7;12;56;523;15;56;0,33;43,58;66,67;0;United States;Northern America;"University of Pennsylvania Press";"2016-2025";"Literature and Literary Theory (Q2); Conservation (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
224;14096;"Transactions of the Cambridge Bibliographical Society";journal;"00686611";"Cambridge Bibliographical Society";No;No;0,115;Q4;6;8;13;407;2;12;0,00;50,88;14,29;0;United Kingdom;Western Europe;"Cambridge Bibliographical Society";"1971, 1979-1980, 1982, 1988, 2002-2011, 2013-2017, 2019-2021";"Literature and Literary Theory (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
225;21100942831;"Bibliotecas, Anales de Investigacion";journal;"16838947, 0006176X";"Biblioteca Nacional de Cuba Jose Marti";Yes;Yes;0,114;Q4;9;25;28;519;8;26;0,29;20,76;48,94;0;Cuba;Latin America;"Biblioteca Nacional de Cuba Jose Marti";"2019-2025";"Library and Information Sciences (Q4)";"Social Sciences"
226;16096;"Notes and Queries";journal;"00293970, 14716941";"Oxford University Press";No;No;0,112;Q4;11;153;501;2189;32;312;0,08;14,31;23,33;0;United Kingdom;Western Europe;"Oxford University Press";"1849-2025";"Literature and Literary Theory (Q2); Linguistics and Language (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
227;21100934618;"2019 1st International Conference on Cybernetics and Intelligent System, ICORIS 2019";conference and proceedings;"-";"";No;No;0,112;-;9;0;54;0;35;52;0,65;0,00;0,00;0;United States;Northern America;"";"";"Artificial Intelligence; Computer Science Applications; Library and Information Sciences; Modeling and Simulation";"Computer Science; Mathematics; Social Sciences"
228;6000167588;"Archives";journal;"00039535";"British Records Association";No;No;0,111;Q4;4;8;29;264;2;27;0,11;33,00;60,00;0;United Kingdom;Western Europe;"British Records Association";"2011-2025";"History (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
229;21100805799;"Boletim do Arquivo da Universidade de Coimbra";journal;"21827974, 08725632";"Imprensa da Universidade de Coimbra";Yes;Yes;0,111;Q4;4;9;25;286;11;24;0,20;31,78;12,50;0;Portugal;Western Europe;"Imprensa da Universidade de Coimbra";"2016-2025";"Conservation (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
230;13399;"Law Library Journal";journal;"00239283";"American Association of Law Libraries";No;No;0,111;Q4;20;11;59;1517;17;57;0,23;137,91;52,94;0;United States;Northern America;"American Association of Law Libraries";"1978, 1987-2025";"Law (Q4); Library and Information Sciences (Q4)";"Social Sciences"
231;13964;"Library";journal;"17448581, 00242160";"Oxford University Press";No;No;0,111;Q4;19;17;47;716;4;43;0,11;42,12;25,00;0;United Kingdom;Western Europe;"Oxford University Press";"1889-1899, 1901-2025";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
232;21100945165;"Acta Informatica Pragensia";journal;"18054951";"";Yes;Yes;0,109;Q4;12;14;6;500;4;6;0,67;35,71;36,67;0;Czech Republic;Eastern Europe;"";"2019-2025";"Computer Science Applications (Q4); Information Systems (Q4); Library and Information Sciences (Q4); Management Information Systems (Q4)";"Business, Management and Accounting; Computer Science; Social Sciences"
233;4700152752;"Slavic and East European Information Resources";journal;"15229041, 15228886";"Routledge";No;No;0,108;Q4;6;20;53;0;4;44;0,11;0,00;46,67;0;United States;Northern America;"Routledge";"2001-2026";"Library and Information Sciences (Q4); Linguistics and Language (Q4)";"Social Sciences"
234;19900195027;"International Journal of the Book";journal;"14479567, 14479516";"Common Ground Research Networks";No;No;0,107;Q4;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"Common Ground Research Networks";"2011-2019";"History (Q3); Literature and Literary Theory (Q3); Communication (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
235;21100834359;"Methis";journal;"17366852, 22284745";"University of Tartu Press";Yes;Yes;0,107;Q4;5;24;52;812;11;39;0,21;33,83;65,52;0;Estonia;Eastern Europe;"University of Tartu Press";"2017-2025";"Cultural Studies (Q3); Literature and Literary Theory (Q3); Visual Arts and Performing Arts (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
236;21100426626;"Islamic Manuscripts and Books";book series;"18779964";"Brill Academic Publishers";No;No;0,106;Q4;6;0;60;0;6;8;0,12;0,00;0,00;0;Netherlands;Western Europe;"Brill Academic Publishers";"2010-2012, 2014-2019, 2022, 2025";"Cultural Studies (Q3); Visual Arts and Performing Arts (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
237;5800224021;"Bulletin des Bibliotheques de France";journal;"00062006, 12928399";"Ecole Nationale Superieure des Sciences de l'Information et des Bibliotheques";Yes;No;0,105;Q4;3;41;80;195;4;39;0,00;4,76;54,29;0;France;Western Europe;"Ecole Nationale Superieure des Sciences de l'Information et des Bibliotheques";"2012-2025";"Library and Information Sciences (Q4)";"Social Sciences"
238;21100945772;"In Monte Artium";journal;"20313098, 25070312";"OpenEditions Journals";No;No;0,105;Q4;2;5;5;85;1;5;0,20;17,00;54,55;0;France;Western Europe;"OpenEditions Journals";"2019-2021, 2023, 2025";"History (Q3); Literature and Literary Theory (Q3); Music (Q3); Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
239;21100942399;"IAFOR Journal of Literature and Librarianship";journal;"21870608";"The International Academic Forum (IAFOR)";Yes;Yes;0,103;Q4;4;15;8;469;0;8;0,00;31,27;47,62;0;Japan;Asiatic Region;"The International Academic Forum (IAFOR)";"2019-2025";"Literature and Literary Theory (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
240;23739;"Quaerendo";journal;"00149527, 15700690";"Brill Academic Publishers";No;No;0,103;Q4;10;16;40;588;8;38;0,07;36,75;52,63;0;Netherlands;Western Europe;"Brill Academic Publishers";"1971-1979, 1981-1985, 1987-2025";"History (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
241;21100268077;"Analecta Hibernica";book series;"07916167";"The Irish Manuscripts Commission Ltd.";No;No;0,102;Q4;3;6;14;300;0;13;0,00;50,00;0,00;0;Ireland;Western Europe;"The Irish Manuscripts Commission Ltd.";"2011-2013, 2015, 2017-2020, 2022";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
242;21100936586;"Book History";journal;"10987371, 15291499";"Johns Hopkins University Press";No;No;0,102;Q4;6;12;12;844;2;10;0,17;70,33;46,15;0;United States;Northern America;"Johns Hopkins University Press";"2019-2025";"History (Q3); Conservation (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
243;4700152768;"EContent";trade journal;"15252531";"Online Inc.";No;No;0,102;Q4;10;0;150;0;5;36;0,03;0,00;0,00;0;United States;Northern America;"Online Inc.";"1999-2019";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
244;4000152101;"Advances in Library Administration and Organization";book series;"07320671";"Emerald Group Publishing Ltd.";No;No;0,101;Q4;10;8;53;449;23;23;0,48;56,13;70,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2012, 2014-2022, 2025-2026";"Library and Information Sciences (Q4); Public Administration (Q4)";"Social Sciences"
245;15689;"Bulletin of the John Rylands Library";journal;"20549326, 20549318";"Manchester University Press";No;No;0,101;Q4;8;12;35;946;1;32;0,05;78,83;41,67;0;United Kingdom;Western Europe;"Manchester University Press";"1946-1948, 1971-1972, 1990, 1999, 2002-2006, 2012, 2014-2025";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
246;21100898016;"Digital Humanities Quarterly";journal;"19384122";"Alliance of Digital Humanities Organisations";Yes;Yes;0,101;Q4;15;63;87;3258;50;85;0,57;51,71;53,19;0;United States;Northern America;"Alliance of Digital Humanities Organisations";"2018-2025";"Arts and Humanities (miscellaneous) (Q4); Communication (Q4); Computer Networks and Communications (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
247;17600155217;"Document Numerique";journal;"19631014, 12795127";"Lavoisier";No;No;0,101;Q4;8;0;24;0;0;22;0,00;0,00;0,00;0;France;Western Europe;"Lavoisier";"2001-2004, 2006-2016, 2018-2019";"Library and Information Sciences (Q4)";"Social Sciences"
