Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2018);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
85;14000156125;"Language Documentation and Conservation";journal;"19345275";"University of Hawaii Press";Yes;Yes;0,378;Q2;16;16;52;851;41;52;0,79;53,19;57,89;0;United States;Northern America;"University of Hawaii Press";"2016-2025";"Linguistics and Language (Q1); Library and Information Sciences (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
86;144983;"Archival Science";journal;"13890166, 15737500";"Springer Science and Business Media B.V.";No;No;0,368;Q2;48;17;59;834;91;55;1,51;49,06;57,14;1;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"2001-2026";"History (Q1); Library and Information Sciences (Q2)";"Arts and Humanities; Social Sciences"
87;19700187503;"Australian Academic and Research Libraries";journal;"00048623, 1839471X";"Australian Library and Information Association";No;No;0,363;Q2;36;0;48;0;50;40;0,54;0,00;0,00;0;Australia;Pacific Region;"Australian Library and Information Association";"1955, 1988-2016";"Library and Information Sciences (Q2)";"Social Sciences"
88;21100801725;"VINE Journal of Information and Knowledge Management Systems";journal;"20595905, 20595891";"Emerald Publishing";No;No;0,362;Q2;48;31;85;2056;158;84;1,47;66,32;38,27;0;United Kingdom;Western Europe;"Emerald Publishing";"2016-2026";"Computer Networks and Communications (Q2); Information Systems (Q2); Library and Information Sciences (Q2); Computer Science Applications (Q3); Management of Technology and Innovation (Q3)";"Business, Management and Accounting; Computer Science; Social Sciences"
89;14066;"Library Trends";journal;"15590682, 00242594";"Johns Hopkins University Press";No;No;0,353;Q2;57;43;119;1900;86;111;0,69;44,19;71,01;2;United States;Northern America;"Johns Hopkins University Press";"1980-2026";"Library and Information Sciences (Q2)";"Social Sciences"
90;15394;"D-Lib Magazine";journal;"10829873";"Corporation for National Research Initiatives";Yes;No;0,342;Q2;60;0;139;0;124;121;0,88;0,00;0,00;0;United States;Northern America;"Corporation for National Research Initiatives";"1996-2017";"Library and Information Sciences (Q2)";"Social Sciences"
91;21100814051;"Information Discovery and Delivery";journal;"23986247";"Emerald Group Publishing Ltd.";No;No;0,339;Q2;30;21;87;929;66;86;0,69;44,24;32,08;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2017-2026";"Library and Information Sciences (Q2)";"Social Sciences"
92;12981;"Kybernetes";journal;"0368492X";"Emerald Publishing";No;No;0,338;-;65;105;303;5916;465;301;1,52;56,34;33,60;0;United Kingdom;Western Europe;"Emerald Publishing";"1972-2026";"Computer Science (miscellaneous) (Q2); Control and Systems Engineering (Q2); Electrical and Electronic Engineering (Q2); Engineering (miscellaneous) (Q2); Information Systems (Q2); Social Sciences (miscellaneous) (Q2); Software (Q2); Artificial Intelligence (Q3); Theoretical Computer Science (Q3)";"Computer Science; Engineering; Mathematics; Social Sciences"
93;15133;"Information Retrieval Journal";journal;"13864564, 15737659";"Springer Science and Business Media B.V.";No;No;0,337;Q2;0;0;0;0;0;0;0,00;0,00;0,00;0;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1999-2023";"Information Systems (Q2); Library and Information Sciences (Q2)";"Computer Science; Social Sciences"
94;21100836334;"Publications";journal;"23046775";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;0,334;-;32;47;77;1742;122;69;1,68;37,06;48,39;8;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2013-2025";"Media Technology (Q1); Business and International Management (Q2); Communication (Q2); Computer Science Applications (Q3)";"Business, Management and Accounting; Computer Science; Engineering; Social Sciences"
95;14239;"College and Research Libraries News";journal;"21506698, 00990086";"Association of College and Research Libraries";No;No;0,328;Q2;30;102;298;568;113;264;0,37;5,57;71,03;8;United States;Northern America;"Association of College and Research Libraries";"1986-1988, 1990-2026";"Library and Information Sciences (Q2); Education (Q3)";"Social Sciences"
96;144818;"Collection Building";journal;"01604953, 20545592";"Emerald Publishing";No;No;0,321;Q2;0;0;0;0;0;0;0,00;0,00;0,00;0;United Kingdom;Western Europe;"Emerald Publishing";"1978-2018";"Library and Information Sciences (Q2)";"Social Sciences"
97;145510;"Libri";journal;"18658423, 00242667";"De Gruyter Saur";Yes;Yes;0,314;Q2;33;25;72;1251;50;71;0,52;50,04;54,10;0;Germany;Western Europe;"De Gruyter Saur";"1950, 1953-1956, 1958-2026";"Library and Information Sciences (Q2)";"Social Sciences"
98;19700181431;"Journal of Decision Systems";journal;"21167052, 12460125";"Taylor and Francis Ltd.";No;No;0,313;-;42;39;123;1506;158;117;1,05;38,62;31,96;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"Management Information Systems (Q3); Software (Q3)";"Business, Management and Accounting; Computer Science"
99;15069;"World Patent Information";journal;"01722190";"Elsevier Ltd";No;No;0,308;Q2;42;45;118;1110;98;104;0,97;24,67;27,16;4;United Kingdom;Western Europe;"Elsevier Ltd";"1979-2026";"Library and Information Sciences (Q2); Bioengineering (Q3); Computer Science Applications (Q3); Energy Engineering and Power Technology (Q3); Fuel Technology (Q3); Process Chemistry and Technology (Q3); Renewable Energy, Sustainability and the Environment (Q3)";"Chemical Engineering; Computer Science; Energy; Social Sciences"
100;5400152654;"Journal of Access Services";journal;"15367967, 15367975";"Routledge";No;No;0,305;Q2;15;22;52;192;41;50;0,93;8,73;68,75;0;United States;Northern America;"Routledge";"2002-2026";"Library and Information Sciences (Q2)";"Social Sciences"
101;19700182210;"Library Leadership and Management";journal;"19458851, 1945886X";"American Library Association";No;No;0,304;Q2;15;39;79;751;34;69;0,33;19,26;71,11;0;United States;Northern America;"American Library Association";"2009-2026";"Library and Information Sciences (Q2); Strategy and Management (Q3)";"Business, Management and Accounting; Social Sciences"
102;25991;"Social Science Information";journal;"05390184, 14617412";"SAGE Publications Ltd";No;No;0,304;Q2;51;34;92;1762;94;87;0,75;51,82;30,77;4;United Kingdom;Western Europe;"SAGE Publications Ltd";"1962-2026";"Library and Information Sciences (Q2); Social Sciences (miscellaneous) (Q2)";"Social Sciences"
103;21100469409;"Proceedings - 12th IAPR International Workshop on Document Analysis Systems, DAS 2016";conference and proceedings;"-";"";No;No;0,295;-;17;0;77;0;135;75;1,75;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Electrical and Electronic Engineering; Instrumentation";"Computer Science; Engineering; Physics and Astronomy"
104;4700152731;"Public Library Quarterly";journal;"01616846, 15411540";"Routledge";No;No;0,294;Q2;26;36;86;662;44;82;0,48;18,39;58,00;2;United States;Northern America;"Routledge";"1979-1986, 1988-2026";"Library and Information Sciences (Q2)";"Social Sciences"
105;15135;"Information Services and Use";journal;"01675265, 18758789";"SAGE Publications Ltd";No;No;0,292;Q2;28;30;92;552;70;87;0,75;18,40;38,18;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1981-2025";"Library and Information Sciences (Q2); Computer Science Applications (Q3); Information Systems (Q3)";"Computer Science; Social Sciences"
106;12749;"International Information and Library Review";journal;"10959297, 10572317";"Taylor and Francis Ltd.";No;No;0,292;Q2;34;35;95;1055;46;94;0,47;30,14;44,68;3;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"Library and Information Sciences (Q2); E-learning (Q3)";"Social Sciences"
107;21100801727;"Digital Library Perspectives";journal;"20595816, 20595824";"Emerald Publishing";No;No;0,291;Q2;30;24;77;781;50;77;0,66;32,54;53,85;0;United Kingdom;Western Europe;"Emerald Publishing";"2016-2026";"Library and Information Sciences (Q2); Education (Q3); Information Systems (Q3)";"Computer Science; Social Sciences"
108;19400156823;"Issues in Science and Technology Librarianship";journal;"10921206";"Association of College and Research Libraries";Yes;Yes;0,288;Q2;24;23;76;292;21;56;0,33;12,70;60,00;0;United States;Northern America;"Association of College and Research Libraries";"1996-2026";"Engineering (miscellaneous) (Q2); Library and Information Sciences (Q2)";"Engineering; Social Sciences"
109;16568;"Science and Technology Libraries";journal;"0194262X, 15411109";"Routledge";No;No;0,288;Q2;27;26;71;932;47;71;0,77;35,85;58,54;0;United States;Northern America;"Routledge";"1980-2008, 2010-2026";"Library and Information Sciences (Q2)";"Social Sciences"
110;23776;"Archivaria";journal;"03186954";"Association of Canadian Archivists";No;No;0,286;Q2;35;12;31;317;30;29;1,05;26,42;64,29;0;Canada;Northern America;"Association of Canadian Archivists";"1980, 1989-1990, 1996-2025";"Library and Information Sciences (Q2)";"Social Sciences"
111;21100857424;"SCIRES-IT";journal;"22394303";"Caspur -Ciber Publishing";Yes;Yes;0,286;Q2;14;20;19;637;23;19;1,21;31,85;59,09;0;Italy;Western Europe;"Caspur -Ciber Publishing";"2016-2025";"Conservation (Q1); Library and Information Sciences (Q2); Computer Networks and Communications (Q3); Computer Science Applications (Q3); Information Systems (Q3)";"Arts and Humanities; Computer Science; Social Sciences"
112;21100199774;"Evidence Based Library and Information Practice";journal;"1715720X";"University of Alberta";Yes;Yes;0,282;Q2;22;53;287;655;100;248;0,34;12,36;75,44;4;Canada;Northern America;"University of Alberta";"2011-2025";"Library and Information Sciences (Q2)";"Social Sciences"
113;14115;"Canadian Journal of Information and Library Science";journal;"19207239, 1195096X";"Canadian Association for Information Science";No;No;0,280;Q2;23;15;54;722;36;51;0,47;48,13;52,38;0;Canada;Northern America;"Canadian Association for Information Science";"1993-2022";"Library and Information Sciences (Q2); Information Systems (Q3)";"Computer Science; Social Sciences"
114;145290;"Bottom Line";journal;"0888045X";"Emerald Group Publishing Ltd.";No;No;0,279;Q2;33;14;71;855;47;69;0,61;61,07;41,46;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1988-2026";"Library and Information Sciences (Q2); Business, Management and Accounting (miscellaneous) (Q3)";"Business, Management and Accounting; Social Sciences"
115;145600;"International Journal of Law and Information Technology";journal;"09670769, 14643693";"Oxford University Press";No;No;0,277;Q2;28;14;43;742;55;43;1,40;53,00;40,91;8;United Kingdom;Western Europe;"Oxford University Press";"1993-2026";"Law (Q2); Library and Information Sciences (Q2)";"Social Sciences"
116;21100788884;"International Journal of Multimedia Information Retrieval";journal;"21926611, 2192662X";"Springer London";No;No;0,277;Q2;37;21;69;979;94;62;1,21;46,62;23,08;0;United Kingdom;Western Europe;"Springer London";"2012-2026";"Library and Information Sciences (Q2); Media Technology (Q2); Information Systems (Q3)";"Computer Science; Engineering; Social Sciences"
117;21100782655;"Proceedings of the 2016 IEEE/ACM International Symposium on Nanoscale Architectures, NANOARCH 2016";conference and proceedings;"-";"";No;No;0,275;-;10;0;37;0;59;35;1,59;0,00;0,00;0;United States;Northern America;"";"";"Library and Information Sciences; Media Technology";"Engineering; Social Sciences"
118;21100212132;"DESIDOC Journal of Library and Information Technology";journal;"09740643, 09764658";"Defence Scientific Information and Documentation Centre";No;No;0,274;Q2;22;61;165;1359;105;162;0,51;22,28;29,79;3;India;Asiatic Region;"Defence Scientific Information and Documentation Centre";"2012-2025";"Library and Information Sciences (Q2)";"Social Sciences"
119;144979;"Records Management Journal";journal;"09565698";"Emerald Group Publishing Ltd.";No;No;0,272;Q2;30;20;53;763;85;52;1,92;38,15;56,41;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1989-1991, 1994-2026";"Library and Information Sciences (Q2); Management Information Systems (Q3)";"Business, Management and Accounting; Social Sciences"
120;19700170495;"LIBER Quarterly";journal;"14355205";"";Yes;Yes;0,267;Q3;23;21;59;699;52;49;0,85;33,29;53,19;2;Netherlands;Western Europe;"";"1999-2026";"Library and Information Sciences (Q3)";"Social Sciences"
121;145663;"Language Resources and Evaluation";journal;"1574020X, 15740218";"Springer Science and Business Media B.V.";No;No;0,263;Q3;70;36;105;1927;228;100;2,03;53,53;39,20;1;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1996-2002, 2005-2026";"Linguistics and Language (Q2); Education (Q3); Library and Information Sciences (Q3)";"Social Sciences"
122;25547;"Interacting with Computers";journal;"18737951, 09535438";"Oxford University Press";No;No;0,262;-;100;33;144;1778;253;139;1,63;53,88;31,18;4;United Kingdom;Western Europe;"Oxford University Press";"1989-2026";"Human-Computer Interaction (Q3); Software (Q3)";"Computer Science"
123;4700152746;"Music Reference Services Quarterly";journal;"10588167, 15409503";"Routledge";No;No;0,260;Q3;11;19;50;159;13;38;0,26;8,37;57,89;1;United States;Northern America;"Routledge";"1992-1998, 2001-2002, 2004-2026";"Music (Q1); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
124;145356;"Library Hi Tech News";journal;"07419058";"Emerald Group Publishing Ltd.";No;No;0,255;Q3;31;42;152;574;78;138;0,45;13,67;48,21;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1999-2026";"Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
125;144645;"Library Review";journal;"00242535";"Emerald Group Publishing Ltd.";No;No;0,252;Q3;0;0;0;0;0;0;0,00;0,00;0,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1927-2017";"Library and Information Sciences (Q3)";"Social Sciences"
126;21100829944;"Journal of Education for Library and Information Science";journal;"07485786, 23282967";"University of Toronto Press";No;No;0,247;Q3;16;21;22;581;18;18;0,82;27,67;75,47;0;Canada;Northern America;"University of Toronto Press";"2011, 2017-2026";"Education (Q3); Library and Information Sciences (Q3)";"Social Sciences"
127;16611;"Serials Review";journal;"00987913";"Taylor and Francis Ltd.";No;No;0,247;Q3;28;53;131;667;50;116;0,39;12,58;64,94;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1973, 1975-2025";"Library and Information Sciences (Q3)";"Social Sciences"
128;21100815354;"JLIS.it";journal;"20381026, 20385366";"Universita di Firenze, Dipartimento di Storia, Archeologia, Geografia, Arte e Spettacolo";Yes;Yes;0,240;Q3;11;45;38;755;19;37;0,50;16,78;53,97;0;Italy;Western Europe;"Universita di Firenze, Dipartimento di Storia, Archeologia, Geografia, Arte e Spettacolo";"2017-2026";"Conservation (Q2); Computer Science Applications (Q3); Library and Information Sciences (Q3)";"Arts and Humanities; Computer Science; Social Sciences"
129;4700152722;"Technical Services Quarterly";journal;"07317131";"Routledge";No;No;0,239;Q3;20;65;216;272;35;117;0,18;4,18;65,15;1;United States;Northern America;"Routledge";"1984-2026";"Computer Science Applications (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
130;10700153302;"International Journal of Data Mining and Bioinformatics";journal;"17485681, 17485673";"Inderscience Enterprises Ltd";No;No;0,237;Q3;26;40;202;1512;161;202;0,92;37,80;33,83;0;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2006-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Information Systems (Q3); Library and Information Sciences (Q3)";"Biochemistry, Genetics and Molecular Biology; Computer Science; Social Sciences"
131;21100201051;"Annals of Library and Information Studies";journal;"09725423, 09752404";"National Institute of Science Communication and Information Resources (NISCAIR)";Yes;Yes;0,235;Q3;19;29;102;1785;51;101;0,55;61,55;21,95;0;India;Asiatic Region;"National Institute of Science Communication and Information Resources (NISCAIR)";"2011-2025";"Computer Science Applications (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
132;21100456714;"2015 International Conference on Information Systems: Exploring the Information Frontier, ICIS 2015";conference and proceedings;"-";"";No;No;0,230;-;1;0;1;0;1;1;0,00;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Instrumentation; Signal Processing";"Computer Science; Physics and Astronomy"
133;29335;"Education for Information";journal;"18758649, 01678329";"SAGE Publications Ltd";No;No;0,229;Q3;24;29;54;864;50;50;0,98;29,79;57,69;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1983-2025";"Education (Q3); Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
134;21100829144;"Journal of the Australian Library and Information Association";journal;"24750158, 24750166";"Taylor and Francis Ltd.";No;No;0,226;Q3;32;34;99;1038;46;79;0,41;30,53;71,93;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2017-2026";"Library and Information Sciences (Q3)";"Social Sciences"
135;5600155499;"Canadian Journal of Program Evaluation";journal;"08341516";"Canadian Journal of Program Evaluation";No;No;0,225;Q3;24;23;81;486;27;68;0,24;21,13;67,35;2;Canada;Northern America;"Canadian Journal of Program Evaluation";"1996, 2000-2001, 2003, 2005-2010, 2012-2025";"Library and Information Sciences (Q3)";"Social Sciences"
136;15511;"Program";journal;"00330337";"Emerald Group Publishing Ltd.";No;No;0,223;Q3;0;0;0;0;0;0;0,00;0,00;0,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1907, 1968-2017";"Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
137;21100778750;"Proceedings of the Association for Information Science and Technology";journal;"23739231";"John Wiley &amp; Sons Inc.";No;No;0,220;Q3;29;195;486;3501;367;486;0,50;17,95;54,64;11;United States;Northern America;"John Wiley &amp; Sons Inc.";"2015-2025";"Computer Science (miscellaneous) (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
138;21100456709;"2015 Tyrrhenian International Workshop on Digital Communications, TIWDC 2015";conference and proceedings;"-";"";No;No;0,214;-;5;0;17;0;12;16;0,00;0,00;0,00;0;United States;Northern America;"";"";"Applied Mathematics; Computer Science Applications; Library and Information Sciences; Statistics, Probability and Uncertainty";"Computer Science; Decision Sciences; Mathematics; Social Sciences"
139;21100448566;"Journal of Information Technology Teaching Cases";journal;"20438869";"Springer International Publishing AG";No;No;0,211;Q3;15;21;37;185;20;37;0,54;8,81;31,25;0;Switzerland;Western Europe;"Springer International Publishing AG";"2014-2026";"Education (Q3); Library and Information Sciences (Q3)";"Social Sciences"
140;19900191876;"Transinformacao";journal;"01033786";"Pontificia Universidade Catolica de Campinas";Yes;Yes;0,209;Q3;15;27;88;892;42;85;0,54;33,04;38,46;1;Brazil;Latin America;"Pontificia Universidade Catolica de Campinas";"2010-2025";"Museology (Q2); Communication (Q3); Information Systems (Q3); Library and Information Sciences (Q3)";"Arts and Humanities; Computer Science; Social Sciences"
141;21100830763;"Journal of Information Science Theory and Practice";journal;"22879099, 22874577";"Korea Institute of Science and Technology Information";Yes;Yes;0,208;Q3;13;20;20;605;21;20;1,05;30,25;50,00;0;South Korea;Asiatic Region;"Korea Institute of Science and Technology Information";"2017-2025";"Information Systems (Q3); Information Systems and Management (Q3); Library and Information Sciences (Q3)";"Computer Science; Decision Sciences; Social Sciences"
142;27984;"Fukushima Journal of Medical Sciences";journal;"00162590, 21854610";"Fukushima Society of Medical Science";No;No;0,208;-;23;22;59;0;43;59;0,58;0,00;18,94;1;Japan;Asiatic Region;"Fukushima Society of Medical Science";"1964-2026";"Medicine (miscellaneous) (Q3)";"Medicine"
143;4700152734;"Journal of Hospital Librarianship";journal;"15323277, 15323269";"Routledge";No;No;0,205;Q3;16;37;118;555;40;118;0,32;15,00;79,71;0;United Kingdom;Western Europe;"Routledge";"2001-2026";"Library and Information Sciences (Q3); Medicine (miscellaneous) (Q3)";"Medicine; Social Sciences"
144;4700152422;"Journal of Map and Geography Libraries";journal;"15420353, 15420361";"Routledge";No;No;0,203;Q3;17;10;62;155;33;54;0,51;15,50;42,11;0;United States;Northern America;"Routledge";"2004-2026";"Library and Information Sciences (Q3)";"Social Sciences"
145;14046;"Library Philosophy and Practice (discontinued)";journal;"15220222";"University of Nebraska-Lincoln";Yes;No;0,201;Q3;32;274;389;6896;186;389;0,32;25,17;38,48;0;United States;Northern America;"University of Nebraska-Lincoln";"1998-2021";"Philosophy (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
146;4700152781;"Community and Junior College Libraries";journal;"02763915, 15452522";"Routledge";No;No;0,192;Q3;12;0;37;0;5;29;0,04;0,00;0,00;0;United States;Northern America;"Routledge";"1982-1989, 1991, 1995, 1999-2017";"Library and Information Sciences (Q3); Education (Q4); E-learning (Q4)";"Social Sciences"
147;21100237436;"Journal of Information and Knowledge Management";journal;"02196492, 17936926";"World Scientific";No;No;0,192;Q3;30;47;123;2462;91;122;0,67;52,38;24,24;0;Singapore;Asiatic Region;"World Scientific";"2002-2026";"Computer Networks and Communications (Q3); Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
148;21100836108;"Knowledge Cultures";journal;"23756527, 23275731";"Addleton Academic Publishers";No;No;0,192;Q3;19;25;164;782;149;153;1,33;31,28;48,57;0;United States;Northern America;"Addleton Academic Publishers";"2013-2025";"Literature and Literary Theory (Q1); Cultural Studies (Q2); History (Q2); Philosophy (Q2); Law (Q3); Library and Information Sciences (Q3); Sociology and Political Science (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
149;4000152101;"Advances in Library Administration and Organization";book series;"07320671";"Emerald Group Publishing Ltd.";No;No;0,191;Q3;10;28;70;741;19;65;0,26;26,46;0,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2012, 2014-2022, 2025-2026";"Library and Information Sciences (Q3); Public Administration (Q4)";"Social Sciences"
150;17800156797;"VOEB-Mitteilungen";journal;"10222588, 27914011";"Vereinigung Osterreichischer Bibliothekarinnen und Bibliothekare";Yes;Yes;0,188;Q3;6;46;134;455;11;83;0,09;9,89;41,94;0;Austria;Western Europe;"Vereinigung Osterreichischer Bibliothekarinnen und Bibliothekare";"2009-2025";"Library and Information Sciences (Q3)";"Social Sciences"
151;19700180555;"Vjesnik Bibliotekara Hrvatske";journal;"05071925, 13346938";"Hrvatsko Knjiznicarsko Drustvo";Yes;Yes;0,187;Q3;8;51;137;1315;21;114;0,16;25,78;81,58;0;Croatia;Eastern Europe;"Hrvatsko Knjiznicarsko Drustvo";"2009-2025";"Library and Information Sciences (Q3)";"Social Sciences"
152;12492;"Journal of Information Science and Engineering";journal;"10162364";"Institute of Information Science";No;No;0,186;Q3;44;88;292;2533;209;292;0,78;28,78;29,64;0;Taiwan;Asiatic Region;"Institute of Information Science";"1993-1994, 1996-2026";"Human-Computer Interaction (Q3); Library and Information Sciences (Q3); Computational Theory and Mathematics (Q4); Hardware and Architecture (Q4); Software (Q4)";"Computer Science; Social Sciences"
153;19470;"Information Resources Management Journal";journal;"15337979, 10401628";"IGI Publishing";No;No;0,180;Q3;49;16;51;1196;27;51;0,60;74,75;32,35;0;United States;Northern America;"IGI Publishing";"1988-2026";"Business and International Management (Q3); Library and Information Sciences (Q3); Strategy and Management (Q4)";"Business, Management and Accounting; Social Sciences"
154;21100801131;"Proceedings of 2016 International Symposium on Information Theory and Its Applications, ISITA 2016";conference and proceedings;"-";"";No;No;0,178;-;8;0;162;0;67;159;0,41;0,00;0,00;0;United States;Northern America;"";"";"Artificial Intelligence; Computational Mathematics; Computational Theory and Mathematics; Computer Networks and Communications; Computer Science Applications; Control and Optimization";"Computer Science; Mathematics"
155;21100834359;"Methis";journal;"17366852, 22284745";"University of Tartu Press";Yes;Yes;0,176;Q3;5;11;19;133;5;18;0,26;12,09;75,00;1;Estonia;Eastern Europe;"University of Tartu Press";"2017-2025";"Literature and Literary Theory (Q1); Visual Arts and Performing Arts (Q1); Cultural Studies (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
156;145258;"Informing Science";journal;"15214672, 15479684";"Informing Science Institute";Yes;No;0,174;Q3;30;16;42;1087;40;42;0,58;67,94;62,50;1;United States;Northern America;"Informing Science Institute";"1997-2026";"Library and Information Sciences (Q3)";"Social Sciences"
157;13412;"Lecture Notes in Control and Information Sciences";book series;"16107411, 01708643";"Springer Science and Business Media Deutschland GmbH";No;No;0,173;Q3;60;33;367;939;155;282;0,57;28,45;0,00;0;Germany;Western Europe;"Springer Science and Business Media Deutschland GmbH";"1982-1986, 1988, 1990-1991, 1993, 1996, 2005-2026";"Library and Information Sciences (Q3)";"Social Sciences"
158;13399;"Law Library Journal";journal;"00239283";"American Association of Law Libraries";No;No;0,169;Q3;20;18;75;1763;28;75;0,42;97,94;52,63;0;United States;Northern America;"American Association of Law Libraries";"1978, 1987-2025";"Law (Q3); Library and Information Sciences (Q3)";"Social Sciences"
159;5800207822;"Terminology";journal;"15699994, 09299971";"John Benjamins Publishing Company";No;No;0,169;Q3;31;12;30;495;18;29;0,16;41,25;55,56;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"1994-1998, 2000-2026";"Linguistics and Language (Q2); Communication (Q3); Library and Information Sciences (Q3)";"Social Sciences"
160;4100151517;"Advances in Librarianship";book series;"00652830";"Emerald Group Publishing Ltd.";No;No;0,163;Q3;13;28;76;795;27;69;0,22;28,39;0,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2006, 2008, 2010-2021, 2024-2026";"Library and Information Sciences (Q3)";"Social Sciences"
161;21100222537;"Intelligent Systems Reference Library";book series;"18684394, 18684408";"Springer Science + Business Media";No;No;0,163;Q3;49;176;678;7497;430;329;0,67;42,60;0,00;3;United States;Northern America;"Springer Science + Business Media";"2009-2026";"Computer Science (miscellaneous) (Q3); Library and Information Sciences (Q3); Information Systems and Management (Q4)";"Computer Science; Decision Sciences; Social Sciences"
162;4400151723;"Webology (discontinued)";journal;"1735188X";"Webology Center";Yes;No;0,163;Q3;23;18;35;512;22;34;0,35;28,44;44,12;0;Iran;Middle East;"Webology Center";"2006-2021";"Library and Information Sciences (Q3); Human-Computer Interaction (Q4); Information Systems and Management (Q4); Software (Q4)";"Computer Science; Decision Sciences; Social Sciences"
163;21100241768;"Preservation, Digital Technology and Culture";journal;"21952965, 21952957";"De Gruyter Saur";No;No;0,162;Q3;15;23;72;440;18;51;0,31;19,13;66,67;0;Germany;Western Europe;"De Gruyter Saur";"2013-2026";"Conservation (Q2); Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
164;21100255395;"Anales de Documentacion (discontinued)";journal;"15752437, 16977904";"";Yes;Yes;0,161;Q3;9;12;29;475;9;29;0,15;39,58;57,14;2;Spain;Western Europe;"";"2013-2020";"Library and Information Sciences (Q3)";"Social Sciences"
165;4700152748;"Journal of Electronic Resources in Medical Libraries";journal;"15424065, 15424073";"Routledge";No;No;0,161;Q3;17;20;66;180;29;65;0,44;9,00;74,07;0;United States;Northern America;"Routledge";"2003-2026";"Library and Information Sciences (Q3); Health (social science) (Q4)";"Social Sciences"
166;19700202714;"Journal of Information and Organizational Sciences";journal;"18463312, 18469418";"University of Zagreb, Faculty of Organization and Informatics";Yes;Yes;0,161;Q3;17;14;47;536;48;42;0,55;38,29;35,00;1;Croatia;Eastern Europe;"University of Zagreb, Faculty of Organization and Informatics";"2006-2025";"Library and Information Sciences (Q3); Computer Science Applications (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
167;13413;"Legal Reference Services Quarterly";journal;"0270319X, 1540949X";"Taylor and Francis Ltd.";No;No;0,161;Q3;10;12;35;110;2;34;0,05;9,17;50,00;0;United States;Northern America;"Taylor and Francis Ltd.";"1981-2026";"Law (Q3); Library and Information Sciences (Q3)";"Social Sciences"
168;17500155021;"Grey Journal";journal;"1574180X, 15741796";"GreyNet";No;No;0,160;Q3;8;26;73;289;9;63;0,08;11,12;50,00;0;Netherlands;Western Europe;"GreyNet";"2009-2020, 2022-2024";"Library and Information Sciences (Q3)";"Social Sciences"
169;14076;"Libres";journal;"10586768";"Nanyang Technological University";Yes;Yes;0,160;Q3;16;6;25;139;12;25;0,33;23,17;43,75;0;Singapore;Asiatic Region;"Nanyang Technological University";"1996-2025";"Library and Information Sciences (Q3)";"Social Sciences"
