Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2019);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
167;21100201051;"Annals of Library and Information Studies";journal;"09725423, 09752404";"National Institute of Science Communication and Information Resources (NISCAIR)";Yes;Yes;0,178;Q3;19;18;93;382;73;92;0,67;21,22;31,82;0;India;Asiatic Region;"National Institute of Science Communication and Information Resources (NISCAIR)";"2011-2025";"Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
168;11700154713;"Perspectivas em Ciencia da Informacao";journal;"19815344, 14139936";"Escola de Ciencia da Informacao da UFMG";Yes;Yes;0,178;Q3;14;54;148;1701;36;146;0,14;31,50;49,58;3;Brazil;Latin America;"Escola de Ciencia da Informacao da UFMG";"2008-2025";"Museology (Q2); Communication (Q3); Library and Information Sciences (Q3); Information Systems (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
169;4400151723;"Webology (discontinued)";journal;"1735188X";"Webology Center";Yes;No;0,178;Q3;23;28;41;927;42;39;1,17;33,11;35,53;0;Iran;Middle East;"Webology Center";"2006-2021";"Library and Information Sciences (Q3); Human-Computer Interaction (Q4); Information Systems and Management (Q4); Software (Q4)";"Computer Science; Decision Sciences; Social Sciences"
170;21100312401;"Revista Cubana de Informacion en Ciencias de la Salud";journal;"23072113";"Centro Nacional de Informacion de Ciencias Medicas";Yes;Yes;0,172;Q3;17;39;115;930;34;95;0,30;23,85;56,58;0;Cuba;Latin America;"Centro Nacional de Informacion de Ciencias Medicas";"2013-2026";"Library and Information Sciences (Q3); Health Information Management (Q4); Health Policy (Q4)";"Health Professions; Medicine; Social Sciences"
171;15416;"Computers in Libraries";trade journal;"10417915";"Information Today";No;No;0,168;Q3;20;78;167;211;17;91;0,07;2,71;33,33;0;United States;Northern America;"Information Today";"1996-2026";"Computer Science (miscellaneous) (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
172;21100222537;"Intelligent Systems Reference Library";book series;"18684394, 18684408";"Springer Science + Business Media";No;No;0,166;Q3;49;195;581;6150;346;108;0,53;31,54;0,00;2;United States;Northern America;"Springer Science + Business Media";"2009-2026";"Computer Science (miscellaneous) (Q3); Library and Information Sciences (Q3); Information Systems and Management (Q4)";"Computer Science; Decision Sciences; Social Sciences"
173;21100200830;"International Journal of Information Science and Management";journal;"20088310, 20088302";"Regional Information Center for Science and Technology";Yes;Yes;0,166;Q3;16;16;53;545;25;53;0,42;34,06;57,14;0;Iran;Middle East;"Regional Information Center for Science and Technology";"2008-2025";"Library and Information Sciences (Q3); Information Systems and Management (Q4); Management Information Systems (Q4); Statistics, Probability and Uncertainty (Q4)";"Business, Management and Accounting; Decision Sciences; Social Sciences"
174;4700152734;"Journal of Hospital Librarianship";journal;"15323277, 15323269";"Routledge";No;No;0,166;Q3;16;41;115;584;26;115;0,20;14,24;78,79;0;United Kingdom;Western Europe;"Routledge";"2001-2026";"Library and Information Sciences (Q3); Medicine (miscellaneous) (Q4)";"Medicine; Social Sciences"
175;145292;"Development and Learning in Organizations";journal;"14777282";"Emerald Group Publishing Ltd.";No;No;0,163;Q3;26;71;176;236;50;168;0,25;3,32;49,18;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2003-2026";"Library and Information Sciences (Q3); Organizational Behavior and Human Resource Management (Q4)";"Business, Management and Accounting; Social Sciences"
176;21100834359;"Methis";journal;"17366852, 22284745";"University of Tartu Press";Yes;Yes;0,160;Q3;5;22;30;805;7;26;0,23;36,59;42,86;0;Estonia;Eastern Europe;"University of Tartu Press";"2017-2025";"Literature and Literary Theory (Q1); Visual Arts and Performing Arts (Q1); Cultural Studies (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
177;21100346235;"AIB Studi";journal;"22396152, 22809112";"Associazione Italiana Biblioteche";Yes;Yes;0,159;Q3;7;21;90;664;29;82;0,34;31,62;60,87;2;Italy;Western Europe;"Associazione Italiana Biblioteche";"2014-2025";"Library and Information Sciences (Q3)";"Social Sciences"
178;300147004;"Journal of Educational Media and Library Sciences";journal;"1013090X";"Tamkang University";Yes;Yes;0,159;Q3;10;16;43;448;14;36;0,25;28,00;47,83;0;Taiwan;Asiatic Region;"Tamkang University";"2005-2025";"Archeology (arts and humanities) (Q2); Conservation (Q2); Library and Information Sciences (Q3); Information Systems (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
179;21100205109;"Scire";journal;"11353716";"Facultad de Filosofia y Letras - Universidad de Zaragoza";Yes;No;0,159;Q3;7;12;45;426;10;45;0,27;35,50;32,00;0;Spain;Western Europe;"Facultad de Filosofia y Letras - Universidad de Zaragoza";"2011-2024";"Communication (Q3); Library and Information Sciences (Q3)";"Social Sciences"
180;21100888590;"Revista Interamericana de Bibliotecologia";journal;"25389866, 01200976";"Escuela Interamericana de Bibliotecologia";Yes;Yes;0,156;Q3;12;39;79;890;27;70;0,28;22,82;57,30;0;Colombia;Latin America;"Escuela Interamericana de Bibliotecologia";"2000-2026";"Library and Information Sciences (Q3)";"Social Sciences"
181;5900152801;"Art Documentation";journal;"21619417, 07307187";"University of Chicago Press";No;No;0,154;Q3;9;20;68;0;18;65;0,23;0,00;84,62;1;United States;Northern America;"University of Chicago Press";"2015-2025";"Visual Arts and Performing Arts (Q1); Archeology (arts and humanities) (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
182;4000152101;"Advances in Library Administration and Organization";book series;"07320671";"Emerald Group Publishing Ltd.";No;No;0,149;Q3;10;12;71;285;22;40;0,32;23,75;54,55;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2012, 2014-2022, 2025-2026";"Library and Information Sciences (Q3); Public Administration (Q4)";"Social Sciences"
183;4700152748;"Journal of Electronic Resources in Medical Libraries";journal;"15424065, 15424073";"Routledge";No;No;0,148;Q3;17;17;63;99;27;62;0,16;5,82;70,59;0;United States;Northern America;"Routledge";"2003-2026";"Library and Information Sciences (Q3); Health (social science) (Q4)";"Social Sciences"
184;21100808441;"Teorie Vedy / Theory of Science";journal;"12100250, 18046347";"Czech Academy of Sciences";Yes;Yes;0,147;-;7;11;41;401;8;39;0,00;36,45;50,00;0;Czech Republic;Eastern Europe;"Czech Academy of Sciences";"2010-2025";"History and Philosophy of Science (Q3)";"Arts and Humanities"
185;21100241782;"Ibersid";journal;"2174081X, 18880967";"Universidad de Zaragoza, Facultad de Filosofia y Letras";No;No;0,146;Q3;7;13;57;241;17;57;0,29;18,54;33,33;0;Spain;Western Europe;"Universidad de Zaragoza, Facultad de Filosofia y Letras";"2012-2025";"Communication (Q3); Library and Information Sciences (Q3); Computer Networks and Communications (Q4); Information Systems (Q4)";"Computer Science; Social Sciences"
186;4800152306;"Journal of Digital Information Management (discontinued)";journal;"09727272";"Digital Information Research Foundation";No;No;0,146;Q3;18;0;84;0;49;72;0,40;0,00;0,00;0;India;Asiatic Region;"Digital Information Research Foundation";"2004, 2006-2017";"Library and Information Sciences (Q3); Information Systems (Q4); Management Information Systems (Q4)";"Business, Management and Accounting; Computer Science; Social Sciences"
187;14076;"Libres";journal;"10586768";"Nanyang Technological University";Yes;Yes;0,144;Q3;16;2;24;95;11;24;0,36;47,50;83,33;0;Singapore;Asiatic Region;"Nanyang Technological University";"1996-2025";"Library and Information Sciences (Q3)";"Social Sciences"
188;12810;"Journal of Information Ethics";journal;"10619321";"McFarland and Company, Inc";No;No;0,143;Q3;13;12;46;209;6;37;0,17;17,42;33,33;0;United States;Northern America;"McFarland and Company, Inc";"1992, 1994, 1996-2019, 2021-2025";"Philosophy (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
189;4100151517;"Advances in Librarianship";book series;"00652830";"Emerald Group Publishing Ltd.";No;No;0,142;Q3;13;23;79;1066;25;48;0,42;46,35;0,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2006, 2008, 2010-2021, 2024-2026";"Library and Information Sciences (Q3)";"Social Sciences"
190;5000154508;"Ciencia da Informacao";journal;"15188353, 01001965";"Brazilian Institute for Information in Science and Technology";Yes;Yes;0,138;Q4;18;103;94;1887;21;87;0,26;18,32;51,21;0;Brazil;Latin America;"Brazilian Institute for Information in Science and Technology";"2006-2025";"Library and Information Sciences (Q4)";"Social Sciences"
191;21100448566;"Journal of Information Technology Teaching Cases";journal;"20438869";"Springer International Publishing AG";No;No;0,138;Q4;15;8;45;138;45;45;0,79;17,25;42,11;0;Switzerland;Western Europe;"Springer International Publishing AG";"2014-2026";"Education (Q4); Library and Information Sciences (Q4)";"Social Sciences"
192;5800208091;"Information Design Journal";journal;"01425471, 1569979X";"John Benjamins Publishing Company";No;No;0,136;Q4;24;32;85;633;36;66;0,48;19,78;31,91;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"1979-1984, 1986-1987, 1989-1991, 1993-1996, 1998, 2000-2011, 2013-2014, 2016-2019, 2021-2026";"Library and Information Sciences (Q4)";"Social Sciences"
193;21100245913;"Bilgi Dunyasi";journal;"13023217, 2148354X";"University and Research Librarians Association (UNAK)";Yes;Yes;0,135;Q4;7;9;39;430;9;38;0,28;47,78;68,18;0;Turkey;Middle East;"University and Research Librarians Association (UNAK)";"2013-2025";"Library and Information Sciences (Q4)";"Social Sciences"
194;21100255395;"Anales de Documentacion (discontinued)";journal;"15752437, 16977904";"";Yes;Yes;0,134;Q4;9;9;32;308;11;32;0,45;34,22;31,58;1;Spain;Western Europe;"";"2013-2020";"Library and Information Sciences (Q4)";"Social Sciences"
195;21100224425;"Informacion, Cultura y Sociedad";journal;"15148327, 18511740";"University of Buenos Aires";Yes;Yes;0,129;Q4;10;22;58;908;10;52;0,19;41,27;63,64;2;Argentina;Latin America;"University of Buenos Aires";"2012-2025";"Library and Information Sciences (Q4)";"Social Sciences"
196;14773;"Information-Wissenschaft und Praxis";journal;"14344653, 16194292";"De Gruyter Saur";No;No;0,127;Q4;10;42;136;493;6;131;0,06;11,74;53,13;0;Germany;Western Europe;"De Gruyter Saur";"1997-2026";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
197;14013;"Library Journal";journal;"03630277";"Reed Business Information (Cahners)";No;No;0,125;Q4;24;0;1;0;1;1;0,00;0,00;0,00;0;United States;Northern America;"Reed Business Information (Cahners)";"1945-1947, 1972, 1978-1994, 1997-2016";"Library and Information Sciences (Q4)";"Social Sciences"
198;21100407264;"Library of the Written Word";book series;"18744842, 18744834";"Brill Academic Publishers";No;No;0,125;Q4;13;43;228;2318;49;15;0,13;53,91;100,00;0;Netherlands;Western Europe;"Brill Academic Publishers";"2007-2026";"History (Q2); Visual Arts and Performing Arts (Q2); Communication (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
199;31428;"Proceedings of the ASIST Annual Meeting";journal;"15508390";"John Wiley and Sons Inc";No;No;0,125;Q4;50;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"John Wiley and Sons Inc";"1979-1987, 1992, 1996-2014";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
200;21100469410;"Proceedings of the 24th Conference on the Domestic Use of Energy, DUE 2016";conference and proceedings;"-";"";No;No;0,125;-;6;0;32;0;12;30;0,00;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Vision and Pattern Recognition; Library and Information Sciences";"Computer Science; Social Sciences"
201;19900195027;"International Journal of the Book";journal;"14479567, 14479516";"Common Ground Research Networks";No;No;0,124;Q4;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"Common Ground Research Networks";"2011-2019";"History (Q2); Literature and Literary Theory (Q2); Communication (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
202;13399;"Law Library Journal";journal;"00239283";"American Association of Law Libraries";No;No;0,122;Q4;20;17;68;1424;18;67;0,26;83,76;47,37;0;United States;Northern America;"American Association of Law Libraries";"1978, 1987-2025";"Law (Q4); Library and Information Sciences (Q4)";"Social Sciences"
203;21100226830;"BiD";journal;"15755886";"Universitat de Barcelona";Yes;Yes;0,120;Q4;9;38;88;744;31;88;0,28;19,58;47,22;0;Spain;Western Europe;"Universitat de Barcelona";"2012-2025";"Library and Information Sciences (Q4)";"Social Sciences"
204;21100373617;"Biblios";journal;"15624730";"University Library System, University of Pittsburgh";Yes;Yes;0,117;Q4;7;20;83;506;21;83;0,22;25,30;47,73;0;United States;Northern America;"University Library System, University of Pittsburgh";"2013-2025";"Library and Information Sciences (Q4)";"Social Sciences"
205;19700202714;"Journal of Information and Organizational Sciences";journal;"18463312, 18469418";"University of Zagreb, Faculty of Organization and Informatics";Yes;Yes;0,117;Q4;17;15;45;530;23;40;0,50;35,33;54,84;0;Croatia;Eastern Europe;"University of Zagreb, Faculty of Organization and Informatics";"2006-2025";"Computer Science Applications (Q4); Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
206;21100805737;"IC Revista Cientifica de Informacion y Comunicacion";journal;"21731071, 16962508";"Departamento de Periodismo I de la Universidad de Sevilla.";Yes;Yes;0,116;Q4;5;1;34;62;9;34;0,25;62,00;50,00;0;Spain;Western Europe;"Departamento de Periodismo I de la Universidad de Sevilla.";"2016-2025";"Cultural Studies (Q3); Linguistics and Language (Q3); Communication (Q4); Library and Information Sciences (Q4)";"Social Sciences"
207;21100898973;"Journal of Statistics Applications and Probability";journal;"20908423, 20908431";"Natural Sciences Publishing";No;No;0,116;Q4;19;23;40;615;15;40;0,38;26,74;36,59;0;United States;Northern America;"Natural Sciences Publishing";"2018-2026";"Library and Information Sciences (Q4); Statistical and Nonlinear Physics (Q4); Statistics and Probability (Q4); Statistics, Probability and Uncertainty (Q4)";"Decision Sciences; Mathematics; Physics and Astronomy; Social Sciences"
208;21100943572;"Journal of the Canadian Health Libraries Association";journal;"17086892";"Canadian Health Libraries Association";Yes;Yes;0,116;Q4;8;12;11;215;1;7;0,09;17,92;72,22;0;Canada;Northern America;"Canadian Health Libraries Association";"2018-2025";"Library and Information Sciences (Q4); Medicine (miscellaneous) (Q4)";"Medicine; Social Sciences"
209;21100936713;"Manuscript Studies";journal;"23801190, 23815329";"University of Pennsylvania Press";Yes;No;0,115;Q4;7;14;61;370;11;61;0,14;26,43;42,11;0;United States;Northern America;"University of Pennsylvania Press";"2016-2025";"Literature and Literary Theory (Q2); Conservation (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
210;4700152752;"Slavic and East European Information Resources";journal;"15229041, 15228886";"Routledge";No;No;0,115;Q4;6;17;62;40;6;54;0,14;2,35;40,00;0;United States;Northern America;"Routledge";"2001-2026";"Linguistics and Language (Q3); Library and Information Sciences (Q4)";"Social Sciences"
211;21100945719;"International Journal of Media and Information Literacy";journal;"2500106X";"Cherkas Global University Press";Yes;No;0,114;Q4;11;9;28;246;6;28;0,00;27,33;66,67;0;United States;Northern America;"Cherkas Global University Press";"2016-2025";"Communication (Q4); Education (Q4); Library and Information Sciences (Q4)";"Social Sciences"
212;21100901898;"Revista Digital de Biblioteconomia e Ciencia da Informacao";journal;"1678765X";"Universidade Estadual de Campinas UNICAMP";Yes;Yes;0,114;Q4;7;48;40;1531;13;39;0,33;31,90;60,95;0;Brazil;Latin America;"Universidade Estadual de Campinas UNICAMP";"2018-2026";"Education (Q4); Information Systems (Q4); Library and Information Sciences (Q4); Public Administration (Q4)";"Computer Science; Social Sciences"
213;21100898016;"Digital Humanities Quarterly";journal;"19384122";"Alliance of Digital Humanities Organisations";Yes;Yes;0,112;Q4;15;30;57;889;21;56;0,37;29,63;50,00;0;United States;Northern America;"Alliance of Digital Humanities Organisations";"2018-2025";"Arts and Humanities (miscellaneous) (Q4); Communication (Q4); Computer Networks and Communications (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
214;13964;"Library";journal;"17448581, 00242160";"Oxford University Press";No;No;0,112;Q4;19;8;52;505;9;49;0,13;63,13;57,14;0;United Kingdom;Western Europe;"Oxford University Press";"1889-1899, 1901-2025";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
215;16096;"Notes and Queries";journal;"00293970, 14716941";"Oxford University Press";No;No;0,111;Q4;11;166;515;2488;32;215;0,07;14,99;34,23;0;United Kingdom;Western Europe;"Oxford University Press";"1849-2025";"Literature and Literary Theory (Q2); Linguistics and Language (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
216;6500153237;"Fontes Artis Musicae";journal;"00156191";"Music Library Association";No;No;0,110;Q4;7;18;53;521;5;47;0,03;28,94;65,00;0;United States;Northern America;"Music Library Association";"2002-2025";"Music (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
217;4700152762;"Journal of Archival Organization";journal;"15332748, 15332756";"Routledge";No;No;0,110;Q4;15;16;39;26;3;30;0,08;1,63;75,86;1;United States;Northern America;"Routledge";"2002, 2004-2025";"Library and Information Sciences (Q4)";"Social Sciences"
218;14760;"Zeitschrift fur Bibliothekswesen und Bibliographie";journal;"18642950, 00442380";"Vittorio Klostermann";No;No;0,110;Q4;6;30;128;477;5;123;0,05;15,90;38,71;0;Germany;Western Europe;"Vittorio Klostermann";"1969, 1988-2025";"Library and Information Sciences (Q4)";"Social Sciences"
219;23739;"Quaerendo";journal;"00149527, 15700690";"Brill Academic Publishers";No;No;0,109;Q4;10;11;46;310;8;44;0,28;28,18;50,00;0;Netherlands;Western Europe;"Brill Academic Publishers";"1971-1979, 1981-1985, 1987-2025";"History (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
220;21100854118;"Wacana";journal;"14112272, 24076899";"Faculty of Humanities, University of Indonesia";Yes;Yes;0,107;Q4;9;28;76;902;10;69;0,13;32,21;46,67;0;Indonesia;Asiatic Region;"Faculty of Humanities, University of Indonesia";"2015-2025";"Cultural Studies (Q3); Anthropology (Q4); Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
221;23018;"Logos (The Netherlands)";journal;"18784712, 09579656";"Brill Academic Publishers";No;No;0,106;Q4;9;9;63;123;7;51;0,08;13,67;62,50;0;Netherlands;Western Europe;"Brill Academic Publishers";"1994, 1996-2025";"Literature and Literary Theory (Q3); Media Technology (Q3); Communication (Q4); Computer Science Applications (Q4); Education (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
222;21100375879;"GL-Conference Series: Conference Proceedings";conference and proceedings;"13862316";"TextRelease";No;No;0,106;-;5;17;55;233;6;51;0,15;13,71;47,06;0;Netherlands;Western Europe;"TextRelease";"2007-2009, 2011-2020, 2022-2024";"Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
223;21100255068;"Masaryk University Journal of Law and Technology";journal;"18025951, 18025943";"Faculty of Law, Masaryk University";Yes;No;0,105;Q4;10;16;33;757;14;32;0,33;47,31;57,89;0;Czech Republic;Eastern Europe;"Faculty of Law, Masaryk University";"2013-2025";"Computer Science Applications (Q4); Law (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
224;21100782654;"Archiving 2016 - Final Program and Proceedings";conference and proceedings;"-";"";No;No;0,105;-;3;0;25;0;3;23;0,00;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Electrical and Electronic Engineering; Signal Processing";"Computer Science; Engineering"
225;21100426626;"Islamic Manuscripts and Books";book series;"18779964";"Brill Academic Publishers";No;No;0,104;Q4;6;19;43;686;8;9;0,20;36,11;0,00;0;Netherlands;Western Europe;"Brill Academic Publishers";"2010-2012, 2014-2019, 2022, 2025";"Cultural Studies (Q3); Visual Arts and Performing Arts (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
226;21100268077;"Analecta Hibernica";book series;"07916167";"The Irish Manuscripts Commission Ltd.";No;No;0,103;Q4;3;4;10;192;1;9;0,10;48,00;0,00;0;Ireland;Western Europe;"The Irish Manuscripts Commission Ltd.";"2011-2013, 2015, 2017-2020, 2022";"History (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
227;21100805799;"Boletim do Arquivo da Universidade de Coimbra";journal;"21827974, 08725632";"Imprensa da Universidade de Coimbra";Yes;Yes;0,103;Q4;4;5;26;185;6;26;0,30;37,00;75,00;0;Portugal;Western Europe;"Imprensa da Universidade de Coimbra";"2016-2025";"Conservation (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
228;17600155217;"Document Numerique";journal;"19631014, 12795127";"Lavoisier";No;No;0,103;Q4;8;6;32;224;5;28;0,17;37,33;52,17;0;France;Western Europe;"Lavoisier";"2001-2004, 2006-2016, 2018-2019";"Library and Information Sciences (Q4)";"Social Sciences"
229;19600166417;"Script and Print";journal;"18349013";"Australian and New Zealand Student Services Association";No;No;0,103;Q4;5;16;34;80;1;24;0,05;5,00;42,86;0;Australia;Pacific Region;"Australian and New Zealand Student Services Association";"2008-2022";"Literature and Literary Theory (Q3); Visual Arts and Performing Arts (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
230;4700152796;"Journal of Interlibrary Loan, Document Delivery and Electronic Reserve";journal;"1072303X, 15403572";"Routledge";No;No;0,102;Q4;15;8;34;97;2;31;0,04;12,13;58,82;0;United States;Northern America;"Routledge";"1994, 1996-1997, 2000, 2002-2003, 2005-2021";"Library and Information Sciences (Q4)";"Social Sciences"
231;21100867474;"Przeglad Archiwalny Instytutu Pamieci Narodowej";journal;"18991254";"Instytut Pamieci Narodowej w Polsce";No;No;0,102;Q4;2;15;39;206;1;39;0,00;13,73;33,33;0;Poland;Eastern Europe;"Instytut Pamieci Narodowej w Polsce";"2016-2024";"Conservation (Q4); History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
232;23759;"Revue Francaise d'Histoire du Livre";book series;"00379212";"Librairie Droz SA";No;No;0,102;Q4;1;0;14;0;0;14;0,00;0,00;0,00;0;France;Western Europe;"Librairie Droz SA";"1979, 2014, 2016";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
233;14096;"Transactions of the Cambridge Bibliographical Society";journal;"00686611";"Cambridge Bibliographical Society";No;No;0,102;Q4;6;7;13;267;2;13;0,00;38,14;16,67;0;United Kingdom;Western Europe;"Cambridge Bibliographical Society";"1971, 1979-1980, 1982, 1988, 2002-2011, 2013-2017, 2019-2021";"Literature and Literary Theory (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
234;20500195100;"Tuna";journal;"14064030";"National Archives of Estonia";No;No;0,102;Q4;5;50;107;497;3;58;0,03;9,94;38,10;0;Estonia;Eastern Europe;"National Archives of Estonia";"2011-2014, 2017-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
235;21100220377;"Advances in Classification Research Online";conference and proceedings;"23249773";"";No;No;0,102;-;9;0;11;0;0;10;0,00;0,00;0,00;0;United States;Northern America;"";"";"Applied Mathematics; Computer Science Applications; Library and Information Sciences; Statistics, Probability and Uncertainty";"Computer Science; Decision Sciences; Mathematics; Social Sciences"
236;6000167588;"Archives";journal;"00039535";"British Records Association";No;No;0,101;Q4;4;10;24;350;6;23;0,21;35,00;66,67;0;United Kingdom;Western Europe;"British Records Association";"2011-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
237;21100897266;"Bibliothecae.it";journal;"22807934, 22839364";"Universita di Bologna, Dipartimento di Beni Culturali, Alma Mater Studiorum";Yes;Yes;0,101;Q4;4;29;29;733;2;27;0,07;25,28;54,55;0;Italy;Western Europe;"Universita di Bologna, Dipartimento di Beni Culturali, Alma Mater Studiorum";"2018-2025";"History (Q4); Information Systems (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
238;15689;"Bulletin of the John Rylands Library";journal;"20549326, 20549318";"Manchester University Press";No;No;0,101;Q4;8;10;40;1066;4;36;0,12;106,60;63,64;0;United Kingdom;Western Europe;"Manchester University Press";"1946-1948, 1971-1972, 1990, 1999, 2002-2006, 2012, 2014-2025";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
239;4700152781;"Community and Junior College Libraries";journal;"02763915, 15452522";"Routledge";No;No;0,101;Q4;12;0;23;0;2;18;0,00;0,00;0,00;0;United States;Northern America;"Routledge";"1982-1989, 1991, 1995, 1999-2017";"Education (Q4); E-learning (Q4); Library and Information Sciences (Q4)";"Social Sciences"
240;21100427626;"East Asian Publishing and Society";journal;"22106278, 22106286";"Brill Academic Publishers";No;No;0,101;Q4;5;5;18;282;6;18;0,36;56,40;20,00;0;Netherlands;Western Europe;"Brill Academic Publishers";"2011-2025";"Communication (Q4); Library and Information Sciences (Q4); Media Technology (Q4)";"Engineering; Social Sciences"
241;21100886541;"Knygotyra";journal;"23450053, 02042061";"Vilnius University";Yes;Yes;0,101;Q4;4;10;33;427;1;32;0,03;42,70;50,00;0;Lithuania;Eastern Europe;"Vilnius University";"2018-2025";"Literature and Literary Theory (Q3); Communication (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
242;13413;"Legal Reference Services Quarterly";journal;"0270319X, 1540949X";"Taylor and Francis Ltd.";No;No;0,101;Q4;10;10;33;0;3;33;0,10;0,00;60,00;0;United States;Northern America;"Taylor and Francis Ltd.";"1981-2026";"Law (Q4); Library and Information Sciences (Q4)";"Social Sciences"
243;13970;"Library and Information Science";journal;"03734447";"Mita Society for Library and Information Science";No;No;0,101;Q4;6;4;26;85;1;26;0,05;21,25;50,00;0;Japan;Asiatic Region;"Mita Society for Library and Information Science";"1980-2025";"Library and Information Sciences (Q4)";"Social Sciences"
244;23808;"Scriptorium";journal;"00369772";"Centre d'Etude des Manuscrits";No;No;0,101;Q4;11;13;33;1051;2;32;0,07;80,85;26,67;0;Belgium;Western Europe;"Centre d'Etude des Manuscrits";"1972, 1975, 1977-1979, 1982, 1984-1985, 1987, 1997, 2002-2023";"Library and Information Sciences (Q4); Visual Arts and Performing Arts (Q4)";"Arts and Humanities; Social Sciences"
245;21100900060;"Tekst, Kniga, Knigoizdaniye";journal;"23062061, 23113774";"Tomsk State University - Faculty of Philology";Yes;No;0,101;Q4;3;24;27;432;1;27;0,04;18,00;85,19;0;Russian Federation;Eastern Europe;"Tomsk State University - Faculty of Philology";"2018-2025";"Visual Arts and Performing Arts (Q3); Communication (Q4); Information Systems (Q4); Library and Information Sciences (Q4); Media Technology (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
246;5800224021;"Bulletin des Bibliotheques de France";journal;"00062006, 12928399";"Ecole Nationale Superieure des Sciences de l'Information et des Bibliotheques";Yes;No;0,100;Q4;3;1;133;3;0;71;0,00;3,00;0,00;0;France;Western Europe;"Ecole Nationale Superieure des Sciences de l'Information et des Bibliotheques";"2012-2025";"Library and Information Sciences (Q4)";"Social Sciences"
247;17600155225;"Documentaliste: Sciences de l'Information";journal;"00124508";"Association des Professionnels de l'Information et de la Documentation (ADBS)";No;No;0,100;Q4;6;0;73;0;1;63;0,00;0,00;0,00;0;France;Western Europe;"Association des Professionnels de l'Information et de la Documentation (ADBS)";"2001-2016";"Communication (Q4); Library and Information Sciences (Q4)";"Social Sciences"
248;4700152768;"EContent";trade journal;"15252531";"Online Inc.";No;No;0,100;Q4;10;59;130;0;8;75;0,05;0,00;0,00;0;United States;Northern America;"Online Inc.";"1999-2019";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
