Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2008);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
86;14046;"Library Philosophy and Practice (discontinued)";journal;"15220222";"University of Nebraska-Lincoln";Yes;No;0,283;Q2;32;66;107;972;44;105;0,33;14,73;40,00;0;United States;Northern America;"University of Nebraska-Lincoln";"1998-2021";"Philosophy (Q1); Library and Information Sciences (Q2)";"Arts and Humanities; Social Sciences"
87;145258;"Informing Science";journal;"15214672, 15479684";"Informing Science Institute";Yes;No;0,276;Q2;30;15;44;632;66;43;1,14;42,13;39,13;0;United States;Northern America;"Informing Science Institute";"1997-2026";"Library and Information Sciences (Q2)";"Social Sciences"
88;19700182210;"Library Leadership and Management";journal;"19458851, 1945886X";"American Library Association";No;No;0,273;Q2;15;42;124;603;23;98;0,16;14,36;70,59;0;United States;Northern America;"American Library Association";"2009-2026";"Library and Information Sciences (Q2); Strategy and Management (Q3)";"Business, Management and Accounting; Social Sciences"
89;15416;"Computers in Libraries";trade journal;"10417915";"Information Today";No;No;0,266;Q2;20;81;261;13;113;225;0,51;0,16;59,62;0;United States;Northern America;"Information Today";"1996-2026";"Computer Science (miscellaneous) (Q2); Library and Information Sciences (Q2)";"Computer Science; Social Sciences"
90;16034;"Research Strategies";journal;"07343310";"Pergamon Press Ltd.";No;No;0,266;Q2;26;0;34;0;18;33;0,00;0,00;0,00;0;United Kingdom;Western Europe;"Pergamon Press Ltd.";"1997-1998, 2000-2001, 2003-2005";"Library and Information Sciences (Q2); Education (Q3)";"Social Sciences"
91;144983;"Archival Science";journal;"13890166, 15737500";"Springer Science and Business Media B.V.";No;No;0,264;Q2;48;20;66;635;24;63;0,28;31,75;39,39;7;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"2001-2026";"History (Q1); Library and Information Sciences (Q2)";"Arts and Humanities; Social Sciences"
92;12881;"Behavioral and Social Sciences Librarian";journal;"01639269, 15444546";"Routledge";No;No;0,263;Q2;19;35;41;947;15;41;0,37;27,06;58,06;1;United States;Northern America;"Routledge";"1979-2002, 2004-2017";"Library and Information Sciences (Q2); Social Sciences (miscellaneous) (Q2)";"Social Sciences"
93;8300153137;"International Journal of Metadata, Semantics and Ontologies";journal;"1744263X, 17442621";"Inderscience Enterprises Ltd";No;No;0,258;Q2;23;23;57;669;49;53;0,86;29,09;27,94;0;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2006-2024";"Library and Information Sciences (Q2); Computer Science Applications (Q3); E-learning (Q3); Information Systems (Q3)";"Computer Science; Social Sciences"
94;4700152722;"Technical Services Quarterly";journal;"07317131";"Routledge";No;No;0,249;Q2;20;18;95;155;26;95;0,20;8,61;70,83;0;United States;Northern America;"Routledge";"1984-2026";"Library and Information Sciences (Q2); Computer Science Applications (Q3)";"Computer Science; Social Sciences"
95;18735;"Accountability in Research";journal;"15455815, 08989621";"Taylor and Francis Ltd.";No;No;0,247;Q2;43;16;48;697;32;46;0,39;43,56;29,41;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1989-2026";"Library and Information Sciences (Q2); Education (Q3); Medicine (miscellaneous) (Q3)";"Medicine; Social Sciences"
96;21100829144;"Journal of the Australian Library and Information Association";journal;"24750158, 24750166";"Taylor and Francis Ltd.";No;No;0,244;Q3;32;28;84;503;18;73;0,08;17,96;64,00;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2017-2026";"Library and Information Sciences (Q3)";"Social Sciences"
97;13360;"Knowledge Organization (discontinued)";journal;"09437444";"International Society for Knowledge Organization";No;No;0,244;Q3;37;19;46;719;25;40;0,59;37,84;40,00;1;Germany;Western Europe;"International Society for Knowledge Organization";"1993-2024";"Library and Information Sciences (Q3)";"Social Sciences"
98;4700152795;"Journal of Library Administration";journal;"01930826, 15403564";"Routledge";No;No;0,236;Q3;36;77;152;1535;69;148;0,49;19,94;66,67;8;United States;Northern America;"Routledge";"1980-2026";"Library and Information Sciences (Q3); Public Administration (Q3)";"Social Sciences"
99;16611;"Serials Review";journal;"00987913";"Taylor and Francis Ltd.";No;No;0,235;Q3;28;44;148;610;67;145;0,46;13,86;65,48;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1973, 1975-2025";"Library and Information Sciences (Q3)";"Social Sciences"
100;4700152762;"Journal of Archival Organization";journal;"15332748, 15332756";"Routledge";No;No;0,233;Q3;15;47;77;946;16;68;0,20;20,13;61,11;1;United States;Northern America;"Routledge";"2002, 2004-2025";"Library and Information Sciences (Q3)";"Social Sciences"
101;145290;"Bottom Line";journal;"0888045X";"Emerald Group Publishing Ltd.";No;No;0,232;Q3;33;29;101;142;24;100;0,28;4,90;41,18;1;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1988-2026";"Business, Management and Accounting (miscellaneous) (Q2); Library and Information Sciences (Q3)";"Business, Management and Accounting; Social Sciences"
102;15069;"World Patent Information";journal;"01722190";"Elsevier Ltd";No;No;0,230;Q3;42;44;143;418;45;121;0,36;9,50;26,09;8;United Kingdom;Western Europe;"Elsevier Ltd";"1979-2026";"Energy Engineering and Power Technology (Q2); Fuel Technology (Q2); Process Chemistry and Technology (Q2); Bioengineering (Q3); Computer Science Applications (Q3); Library and Information Sciences (Q3); Renewable Energy, Sustainability and the Environment (Q3)";"Chemical Engineering; Computer Science; Energy; Social Sciences"
103;14013;"Library Journal";journal;"03630277";"Reed Business Information (Cahners)";No;No;0,226;Q3;24;397;925;88;166;551;0,17;0,22;55,56;0;United States;Northern America;"Reed Business Information (Cahners)";"1945-1947, 1972, 1978-1994, 1997-2016";"Library and Information Sciences (Q3)";"Social Sciences"
104;5800208091;"Information Design Journal";journal;"01425471, 1569979X";"John Benjamins Publishing Company";No;No;0,221;Q3;24;26;73;386;30;61;0,55;14,85;32,50;1;Netherlands;Western Europe;"John Benjamins Publishing Company";"1979-1984, 1986-1987, 1989-1991, 1993-1996, 1998, 2000-2011, 2013-2014, 2016-2019, 2021-2026";"Library and Information Sciences (Q3)";"Social Sciences"
105;144955;"Education and Information Technologies";journal;"15737608, 13602357";"Springer";No;No;0,220;Q3;121;24;75;673;53;67;0,76;28,04;29,55;7;United States;Northern America;"Springer";"1996-2002, 2005-2026";"Education (Q3); E-learning (Q3); Library and Information Sciences (Q3)";"Social Sciences"
106;19700187503;"Australian Academic and Research Libraries";journal;"00048623, 1839471X";"Australian Library and Information Association";No;No;0,219;Q3;36;44;110;468;32;109;0,27;10,64;54,39;2;Australia;Pacific Region;"Australian Library and Information Association";"1955, 1988-2016";"Library and Information Sciences (Q3)";"Social Sciences"
107;25991;"Social Science Information";journal;"05390184, 14617412";"SAGE Publications Ltd";No;No;0,219;Q3;51;34;84;1101;70;69;0,49;32,38;38,64;12;United Kingdom;Western Europe;"SAGE Publications Ltd";"1962-2026";"Social Sciences (miscellaneous) (Q2); Library and Information Sciences (Q3)";"Social Sciences"
108;145663;"Language Resources and Evaluation";journal;"1574020X, 15740218";"Springer Science and Business Media B.V.";No;No;0,216;Q3;70;23;64;678;102;62;0,76;29,48;39,71;2;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1996-2002, 2005-2026";"Linguistics and Language (Q2); Education (Q3); Library and Information Sciences (Q3)";"Social Sciences"
109;145356;"Library Hi Tech News";journal;"07419058";"Emerald Group Publishing Ltd.";No;No;0,214;Q3;31;47;289;327;43;264;0,11;6,96;60,98;1;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1999-2026";"Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
110;4700152796;"Journal of Interlibrary Loan, Document Delivery and Electronic Reserve";journal;"1072303X, 15403572";"Routledge";No;No;0,212;Q3;15;43;94;235;35;85;0,38;5,47;71,74;0;United States;Northern America;"Routledge";"1994, 1996-1997, 2000, 2002-2003, 2005-2021";"Library and Information Sciences (Q3)";"Social Sciences"
111;16504;"SIMILE";journal;"14966603";"University of Toronto Press";No;No;0,207;Q3;11;5;30;152;15;30;0,81;30,40;85,71;1;Canada;Northern America;"University of Toronto Press";"2002-2009";"Communication (Q3); Library and Information Sciences (Q3)";"Social Sciences"
112;12492;"Journal of Information Science and Engineering";journal;"10162364";"Institute of Information Science";No;No;0,204;Q3;44;116;293;2556;140;283;0,37;22,03;23,88;0;Taiwan;Asiatic Region;"Institute of Information Science";"1993-1994, 1996-2026";"Human-Computer Interaction (Q3); Library and Information Sciences (Q3); Software (Q3); Computational Theory and Mathematics (Q4); Hardware and Architecture (Q4)";"Computer Science; Social Sciences"
113;300147004;"Journal of Educational Media and Library Sciences";journal;"1013090X";"Tamkang University";Yes;Yes;0,202;Q3;10;19;80;526;12;75;0,10;27,68;50,00;0;Taiwan;Asiatic Region;"Tamkang University";"2005-2025";"Archeology (arts and humanities) (Q2); Conservation (Q2); Information Systems (Q3); Library and Information Sciences (Q3)";"Arts and Humanities; Computer Science; Social Sciences"
114;144979;"Records Management Journal";journal;"09565698";"Emerald Group Publishing Ltd.";No;No;0,202;Q3;30;26;79;341;41;77;0,18;13,12;66,67;5;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1989-1991, 1994-2026";"Library and Information Sciences (Q3); Management Information Systems (Q3)";"Business, Management and Accounting; Social Sciences"
115;15681;"Journal of Digital Information";journal;"13687506";"British Computer Society";No;No;0,200;Q3;28;7;32;277;16;32;0,32;39,57;33,33;0;United Kingdom;Western Europe;"British Computer Society";"1996-2012";"E-learning (Q3); Information Systems (Q3); Library and Information Sciences (Q3); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
116;14239;"College and Research Libraries News";journal;"21506698, 00990086";"Association of College and Research Libraries";No;No;0,198;Q3;30;87;234;248;70;218;0,25;2,85;69,81;1;United States;Northern America;"Association of College and Research Libraries";"1986-1988, 1990-2026";"Education (Q3); Library and Information Sciences (Q3)";"Social Sciences"
117;6200180164;"Profesional de la Informacion (discontinued)";journal;"16992407, 13866710";"El Profesional de la Informacion";No;No;0,198;Q3;56;90;141;1200;40;134;0,28;13,33;41,22;6;Spain;Western Europe;"El Profesional de la Informacion";"2006-2025";"Cultural Studies (Q1); Communication (Q3); Information Systems (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
118;12981;"Kybernetes";journal;"0368492X";"Emerald Publishing";No;No;0,191;-;65;127;444;2288;147;442;0,31;18,02;23,63;2;United Kingdom;Western Europe;"Emerald Publishing";"1972-2026";"Computer Science (miscellaneous) (Q3); Control and Systems Engineering (Q3); Electrical and Electronic Engineering (Q3); Engineering (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3); Artificial Intelligence (Q4); Information Systems (Q4); Software (Q4); Theoretical Computer Science (Q4)";"Computer Science; Engineering; Mathematics; Social Sciences"
119;6500153128;"Libraries and the Cultural Record";journal;"19329555, 19324855";"University of Texas Press";No;No;0,189;Q3;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"University of Texas Press";"2002-2011";"Conservation (Q2); History (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
120;21100237436;"Journal of Information and Knowledge Management";journal;"02196492, 17936926";"World Scientific";No;No;0,183;Q3;30;28;84;938;35;83;0,44;33,50;26,00;0;Singapore;Asiatic Region;"World Scientific";"2002-2026";"Library and Information Sciences (Q3); Computer Networks and Communications (Q4); Computer Science Applications (Q4)";"Computer Science; Social Sciences"
121;14076;"Libres";journal;"10586768";"Nanyang Technological University";Yes;Yes;0,182;Q3;16;12;24;339;5;24;0,31;28,25;47,06;0;Singapore;Asiatic Region;"Nanyang Technological University";"1996-2025";"Library and Information Sciences (Q3)";"Social Sciences"
122;21100423114;"11th European Wireless Conference 2005 - Next Generation Wireless and Mobile Communications and Services, European Wireless 2005";conference and proceedings;"-";"";No;No;0,180;-;12;0;137;0;50;136;0,00;0,00;0,00;0;United States;Northern America;"";"";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
123;4700152802;"Journal of Business and Finance Librarianship";journal;"15470644, 08963568";"Routledge";No;No;0,173;Q3;23;43;97;333;8;85;0,06;7,74;66,67;3;United States;Northern America;"Routledge";"1990-1992, 1994, 1996-2026";"E-learning (Q3); Library and Information Sciences (Q3); Marketing (Q3); Management Information Systems (Q4)";"Business, Management and Accounting; Social Sciences"
124;16552;"School Library Media Research";journal;"15234320";"American Library Association";Yes;No;0,173;Q3;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"American Library Association";"2000-2014";"Media Technology (Q2); Library and Information Sciences (Q3)";"Engineering; Social Sciences"
125;16800154717;"IFLA Journal";journal;"03400352, 17452651";"SAGE Publications Ltd";No;No;0,171;Q3;31;35;127;548;27;115;0,22;15,66;52,38;3;United Kingdom;Western Europe;"SAGE Publications Ltd";"1975-2026";"Library and Information Sciences (Q3)";"Social Sciences"
126;31428;"Proceedings of the ASIST Annual Meeting";journal;"15508390";"John Wiley and Sons Inc";No;No;0,169;Q3;50;172;252;2444;89;249;0,35;14,21;54,93;3;United States;Northern America;"John Wiley and Sons Inc";"1979-1987, 1992, 1996-2014";"Library and Information Sciences (Q3); Information Systems (Q4)";"Computer Science; Social Sciences"
127;23776;"Archivaria";journal;"03186954";"Association of Canadian Archivists";No;No;0,166;Q3;35;14;62;877;13;55;0,28;62,64;68,75;0;Canada;Northern America;"Association of Canadian Archivists";"1980, 1989-1990, 1996-2025";"Library and Information Sciences (Q3)";"Social Sciences"
128;13623;"Searcher: Magazine for Database Professionals";trade journal;"10704795";"Information Today";No;No;0,164;Q3;13;8;253;23;40;209;0,18;2,88;62,50;0;United States;Northern America;"Information Today";"1981-1982, 1998-2008";"Library and Information Sciences (Q3)";"Social Sciences"
129;5400152654;"Journal of Access Services";journal;"15367967, 15367975";"Routledge";No;No;0,163;Q3;15;56;66;265;5;59;0,07;4,73;73,21;3;United States;Northern America;"Routledge";"2002-2026";"Library and Information Sciences (Q3)";"Social Sciences"
130;11000153735;"Bulletin of the American Society for Information Science and Technology";trade journal;"15508366, 19316550";"American Society for Information Science &amp; Technology";No;No;0,162;Q3;20;9;155;28;34;125;0,20;3,11;30,00;0;United States;Northern America;"American Society for Information Science &amp; Technology";"1995, 2001-2008, 2010-2011, 2013";"Library and Information Sciences (Q3)";"Social Sciences"
131;4700152829;"Journal of Library and Information Services in Distance Learning";journal;"15332918, 1533290X";"Routledge";No;No;0,161;Q3;19;0;38;0;5;25;0,19;0,00;0,00;0;United States;Northern America;"Routledge";"2004-2007, 2009-2025";"Library and Information Sciences (Q3); E-learning (Q4)";"Social Sciences"
132;8600153111;"Archiving 2006 - Final Program and Proceedings";conference and proceedings;"-";"";No;No;0,161;-;6;0;57;0;13;55;0,23;0,00;0,00;0;United States;Northern America;"";"";"Library and Information Sciences; Media Technology";"Engineering; Social Sciences"
133;144630;"Progress in Informatics";journal;"13498614, 13498606";"National Institute of Informatics";No;No;0,157;Q3;13;11;30;421;19;29;0,57;38,27;5,13;0;Japan;Asiatic Region;"National Institute of Informatics";"2005-2014";"Computer Science (miscellaneous) (Q3); Library and Information Sciences (Q3)";"Computer Science; Social Sciences"
134;21100258422;"AusDM 2005 Proc. - 4th Australasian Data Mining Conf. - Collocated with the 18th Australian Joint Conf. on Artificial Intelligence, AI 2005 and the 2nd Australian Conf. on Artifical Life, ACAL 2005";conference and proceedings;"-";"";No;No;0,157;-;5;0;17;0;7;16;0,00;0,00;0,00;0;Australia;Pacific Region;"";"";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
135;19700181431;"Journal of Decision Systems";journal;"21167052, 12460125";"Taylor and Francis Ltd.";No;No;0,155;-;42;26;63;715;30;57;0,45;27,50;28,57;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1992-2026";"Management Information Systems (Q4); Software (Q4)";"Business, Management and Accounting; Computer Science"
136;147225;"Computers in the Schools";journal;"07380569, 15287033";"Routledge";No;No;0,154;Q3;41;24;76;559;22;71;0,18;23,29;47,92;1;United States;Northern America;"Routledge";"1984-1997, 1999, 2001-2026";"Computer Science (miscellaneous) (Q3); Library and Information Sciences (Q3); Education (Q4)";"Computer Science; Social Sciences"
137;4700152748;"Journal of Electronic Resources in Medical Libraries";journal;"15424065, 15424073";"Routledge";No;No;0,146;Q3;17;33;103;145;15;101;0,14;4,39;70,97;0;United States;Northern America;"Routledge";"2003-2026";"Library and Information Sciences (Q3); Health (social science) (Q4)";"Social Sciences"
138;4700152763;"Public Services Quarterly";journal;"15229114, 15228959";"Routledge";No;No;0,145;Q3;21;46;48;503;4;45;0,08;10,93;74,07;1;United States;Northern America;"Routledge";"2002-2003, 2006-2026";"Library and Information Sciences (Q3); Accounting (Q4); Public Administration (Q4)";"Business, Management and Accounting; Social Sciences"
139;14115;"Canadian Journal of Information and Library Science";journal;"19207239, 1195096X";"Canadian Association for Information Science";No;No;0,143;Q3;23;6;39;288;5;39;0,00;48,00;50,00;0;Canada;Northern America;"Canadian Association for Information Science";"1993-2022";"Library and Information Sciences (Q3); Information Systems (Q4)";"Computer Science; Social Sciences"
140;6400153106;"Information Development";journal;"17416469, 02666669";"SAGE Publications Ltd";No;No;0,141;Q3;48;36;96;504;32;83;0,41;14,00;24,14;6;United Kingdom;Western Europe;"SAGE Publications Ltd";"1985-2026";"Library and Information Sciences (Q3)";"Social Sciences"
141;4800152306;"Journal of Digital Information Management (discontinued)";journal;"09727272";"Digital Information Research Foundation";No;No;0,141;Q3;18;51;91;1080;23;83;0,25;21,18;27,19;0;India;Asiatic Region;"Digital Information Research Foundation";"2004, 2006-2017";"Library and Information Sciences (Q3); Information Systems (Q4); Management Information Systems (Q4)";"Business, Management and Accounting; Computer Science; Social Sciences"
142;19700170495;"LIBER Quarterly";journal;"14355205";"";Yes;Yes;0,140;Q3;23;49;100;334;13;91;0,14;6,82;29,63;1;Netherlands;Western Europe;"";"1999-2026";"Library and Information Sciences (Q3)";"Social Sciences"
143;6500153237;"Fontes Artis Musicae";journal;"00156191";"Music Library Association";No;No;0,139;Q3;7;27;113;463;4;109;0,03;17,15;62,07;0;United States;Northern America;"Music Library Association";"2002-2025";"Music (Q2); Library and Information Sciences (Q3)";"Arts and Humanities; Social Sciences"
144;19400158481;"Journal of Web Librarianship";journal;"19322909, 19322917";"Routledge";No;No;0,138;Q4;24;33;36;827;5;36;0,14;25,06;68,09;1;United States;Northern America;"Routledge";"2007-2026";"Computer Science Applications (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
145;4700152731;"Public Library Quarterly";journal;"01616846, 15411540";"Routledge";No;No;0,137;Q4;26;24;83;328;8;81;0,11;13,67;50,00;2;United States;Northern America;"Routledge";"1979-1986, 1988-2026";"Library and Information Sciences (Q4)";"Social Sciences"
146;145292;"Development and Learning in Organizations";journal;"14777282";"Emerald Group Publishing Ltd.";No;No;0,134;Q4;26;78;206;81;26;194;0,10;1,04;20,45;4;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2003-2026";"Library and Information Sciences (Q4); Organizational Behavior and Human Resource Management (Q4)";"Business, Management and Accounting; Social Sciences"
147;19700202714;"Journal of Information and Organizational Sciences";journal;"18463312, 18469418";"University of Zagreb, Faculty of Organization and Informatics";Yes;Yes;0,134;Q4;17;14;45;277;12;45;0,27;19,79;8,70;0;Croatia;Eastern Europe;"University of Zagreb, Faculty of Organization and Informatics";"2006-2025";"Computer Science Applications (Q4); Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
148;4700152789;"Collection Management";journal;"01462679, 15452549";"Routledge";No;No;0,132;Q4;24;46;81;921;8;71;0,12;20,02;69,64;0;United States;Northern America;"Routledge";"1976, 1978-1979, 1981-1999, 2001-2025";"Library and Information Sciences (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Social Sciences"
149;14773;"Information-Wissenschaft und Praxis";journal;"14344653, 16194292";"De Gruyter Saur";No;No;0,130;Q4;10;71;246;908;21;219;0,10;12,79;35,80;0;Germany;Western Europe;"De Gruyter Saur";"1997-2026";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
150;4700152781;"Community and Junior College Libraries";journal;"02763915, 15452522";"Routledge";No;No;0,128;Q4;12;15;72;168;7;58;0,07;11,20;56,25;0;United States;Northern America;"Routledge";"1982-1989, 1991, 1995, 1999-2017";"Education (Q4); E-learning (Q4); Library and Information Sciences (Q4)";"Social Sciences"
151;144748;"Journal of Information and Computational Science";journal;"15487741";"Binary Information Press";No;No;0,128;Q4;28;336;375;3703;56;375;0,11;11,02;32,33;0;United States;Northern America;"Binary Information Press";"2004-2015";"Computational Theory and Mathematics (Q4); Computer Graphics and Computer-Aided Design (Q4); Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
152;4100151517;"Advances in Librarianship";book series;"00652830";"Emerald Group Publishing Ltd.";No;No;0,127;Q4;13;8;22;393;5;20;0,31;49,13;66,67;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2006, 2008, 2010-2021, 2024-2026";"Library and Information Sciences (Q4)";"Social Sciences"
153;21100496382;"Institute of Noise Control Engineering of the USA - 35th International Congress and Exposition on Noise Control Engineering, INTER-NOISE 2006";conference and proceedings;"-";"";No;No;0,127;-;7;0;166;0;37;164;0,22;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
154;4700152768;"EContent";trade journal;"15252531";"Online Inc.";No;No;0,124;Q4;10;104;300;0;31;238;0,11;0,00;48,15;0;United States;Northern America;"Online Inc.";"1999-2019";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
155;4700152734;"Journal of Hospital Librarianship";journal;"15323277, 15323269";"Routledge";No;No;0,123;Q4;16;43;132;304;7;132;0,03;7,07;79,66;0;United Kingdom;Western Europe;"Routledge";"2001-2026";"Medicine (miscellaneous) (Q3); Library and Information Sciences (Q4)";"Medicine; Social Sciences"
156;4700152752;"Slavic and East European Information Resources";journal;"15229041, 15228886";"Routledge";No;No;0,123;Q4;6;45;96;458;4;89;0,05;10,18;52,63;0;United States;Northern America;"Routledge";"2001-2026";"Linguistics and Language (Q3); Library and Information Sciences (Q4)";"Social Sciences"
157;21100496284;"Association for Information Systems - 12th Americas Conference On Information Systems, AMCIS 2006";conference and proceedings;"-";"";No;No;0,123;-;8;0;176;0;28;174;0,16;0,00;0,00;0;United States;Northern America;"";"";"Atomic and Molecular Physics, and Optics; Electrical and Electronic Engineering; Electronic, Optical and Magnetic Materials";"Engineering; Materials Science; Physics and Astronomy"
158;145600;"International Journal of Law and Information Technology";journal;"09670769, 14643693";"Oxford University Press";No;No;0,122;Q4;28;11;41;1710;13;41;0,38;155,45;30,43;1;United Kingdom;Western Europe;"Oxford University Press";"1993-2026";"Law (Q3); Library and Information Sciences (Q4)";"Social Sciences"
159;13399;"Law Library Journal";journal;"00239283";"American Association of Law Libraries";No;No;0,122;Q4;20;30;105;1678;20;103;0,14;55,93;54,17;0;United States;Northern America;"American Association of Law Libraries";"1978, 1987-2025";"Law (Q3); Library and Information Sciences (Q4)";"Social Sciences"
160;21100407264;"Library of the Written Word";book series;"18744842, 18744834";"Brill Academic Publishers";No;No;0,122;Q4;13;21;1;3155;0;1;0,00;150,24;16,67;1;Netherlands;Western Europe;"Brill Academic Publishers";"2007-2026";"Visual Arts and Performing Arts (Q2); History (Q3); Communication (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
161;23018;"Logos (The Netherlands)";journal;"18784712, 09579656";"Brill Academic Publishers";No;No;0,122;Q4;9;30;91;109;5;71;0,08;3,63;10,53;0;Netherlands;Western Europe;"Brill Academic Publishers";"1994, 1996-2025";"Literature and Literary Theory (Q2); Media Technology (Q2); Communication (Q4); Computer Science Applications (Q4); Education (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Engineering; Social Sciences"
162;21100220438;"Association for Information Systems - 13th Americas Conference on Information Systems, AMCIS 2007: Reaching New Heights";conference and proceedings;"-";"";No;No;0,122;-;13;0;208;0;70;205;0,34;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
163;21100220352;"Association for Information Systems - 11th Americas Conference on Information Systems, AMCIS 2005: A Conference on a Human Scale";conference and proceedings;"-";"";No;No;0,121;-;11;0;293;0;52;289;0,00;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
164;4000152101;"Advances in Library Administration and Organization";book series;"07320671";"Emerald Group Publishing Ltd.";No;No;0,120;Q4;10;9;42;615;4;38;0,09;68,33;36,36;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2012, 2014-2022, 2025-2026";"Library and Information Sciences (Q4); Public Administration (Q4)";"Social Sciences"
165;21100220424;"Association for Information Systems - 12th Americas Conference On Information Systems, AMCIS 2006";conference and proceedings;"-";"";No;No;0,119;-;9;0;236;0;36;233;0,15;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
166;17900156721;"Journal of Electronic Resources Librarianship";journal;"1941126X, 19411278";"Routledge";No;No;0,116;Q4;18;29;26;236;2;24;0,00;8,14;55,17;0;United States;Northern America;"Routledge";"2008-2025";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
167;19700182685;"Journal of Library Metadata";journal;"19375034, 19386389";"Taylor and Francis Ltd.";No;No;0,116;Q4;19;16;21;189;2;20;0,15;11,81;75,00;1;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2008-2026";"E-learning (Q4); Library and Information Sciences (Q4)";"Social Sciences"
168;12810;"Journal of Information Ethics";journal;"10619321";"McFarland and Company, Inc";No;No;0,115;Q4;13;21;68;271;6;58;0,10;12,90;26,32;0;United States;Northern America;"McFarland and Company, Inc";"1992, 1994, 1996-2019, 2021-2025";"Philosophy (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
169;14760;"Zeitschrift fur Bibliothekswesen und Bibliographie";journal;"18642950, 00442380";"Vittorio Klostermann";No;No;0,115;Q4;6;36;105;622;2;87;0,03;17,28;35,71;0;Germany;Western Europe;"Vittorio Klostermann";"1969, 1988-2025";"Library and Information Sciences (Q4)";"Social Sciences"
170;21100495982;"Association for Information Systems - 11th Americas Conference on Information Systems, AMCIS 2005: A Conference on a Human Scale";conference and proceedings;"-";"";No;No;0,115;-;9;0;236;0;46;233;0,00;0,00;0,00;0;United States;Northern America;"";"";"Electrical and Electronic Engineering; Hardware and Architecture";"Computer Science; Engineering"
171;12100156499;"Notes";journal;"1534150X, 00274380";"Music Library Association";Yes;No;0,114;Q4;14;17;56;637;6;42;0,08;37,47;55,56;0;United States;Northern America;"Music Library Association";"1978, 2002-2026";"Music (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
172;20762;"Book Collector";journal;"00067237";"Collector Ltd.";No;No;0,113;Q4;6;18;31;424;4;31;0,00;23,56;7,69;0;United Kingdom;Western Europe;"Collector Ltd.";"1972-1973, 1977-1979, 1994, 2002-2014";"Visual Arts and Performing Arts (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
