Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2013);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
171;21100205109;"Scire";journal;"11353716";"Facultad de Filosofia y Letras - Universidad de Zaragoza";Yes;No;0,139;Q4;7;18;44;354;11;43;0,25;19,67;40,91;0;Spain;Western Europe;"Facultad de Filosofia y Letras - Universidad de Zaragoza";"2011-2024";"Communication (Q4); Library and Information Sciences (Q4)";"Social Sciences"
172;17800156797;"VOEB-Mitteilungen";journal;"10222588, 27914011";"Vereinigung Osterreichischer Bibliothekarinnen und Bibliothekare";Yes;Yes;0,139;Q4;6;49;159;560;9;124;0,04;11,43;51,52;0;Austria;Western Europe;"Vereinigung Osterreichischer Bibliothekarinnen und Bibliothekare";"2009-2025";"Library and Information Sciences (Q4)";"Social Sciences"
173;14076;"Libres";journal;"10586768";"Nanyang Technological University";Yes;Yes;0,138;Q4;16;7;15;175;7;14;0,25;25,00;88,89;0;Singapore;Asiatic Region;"Nanyang Technological University";"1996-2025";"Library and Information Sciences (Q4)";"Social Sciences"
174;21100237436;"Journal of Information and Knowledge Management";journal;"02196492, 17936926";"World Scientific";No;No;0,137;Q4;30;42;92;1864;36;90;0,31;44,38;35,00;0;Singapore;Asiatic Region;"World Scientific";"2002-2026";"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
175;21100200830;"International Journal of Information Science and Management";journal;"20088310, 20088302";"Regional Information Center for Science and Technology";Yes;Yes;0,136;Q4;16;23;72;598;25;72;0,24;26,00;40,82;0;Iran;Middle East;"Regional Information Center for Science and Technology";"2008-2025";"Information Systems and Management (Q4); Library and Information Sciences (Q4); Management Information Systems (Q4); Statistics, Probability and Uncertainty (Q4)";"Business, Management and Accounting; Decision Sciences; Social Sciences"
176;15689;"Bulletin of the John Rylands Library";journal;"20549326, 20549318";"Manchester University Press";No;No;0,132;Q4;8;0;32;0;9;32;0,28;0,00;0,00;0;United Kingdom;Western Europe;"Manchester University Press";"1946-1948, 1971-1972, 1990, 1999, 2002-2006, 2012, 2014-2025";"Arts and Humanities (miscellaneous) (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
177;21100264301;"International Conference on Information Systems, ICIS 2012";conference and proceedings;"-";"";No;No;0,132;-;24;0;257;0;164;253;0,64;0,00;0,00;0;United States;Northern America;"";"";"Applied Mathematics; Computer Science Applications; Library and Information Sciences; Statistics, Probability and Uncertainty";"Computer Science; Decision Sciences; Mathematics; Social Sciences"
178;21100220377;"Advances in Classification Research Online";conference and proceedings;"23249773";"";No;No;0,131;-;9;8;27;166;3;26;0,11;20,75;20,00;0;United States;Northern America;"";"";"Applied Mathematics; Computer Science Applications; Library and Information Sciences; Statistics, Probability and Uncertainty";"Computer Science; Decision Sciences; Mathematics; Social Sciences"
179;19900195027;"International Journal of the Book";journal;"14479567, 14479516";"Common Ground Research Networks";No;No;0,127;Q4;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"Common Ground Research Networks";"2011-2019";"History (Q2); Literature and Literary Theory (Q2); Communication (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
180;21100312401;"Revista Cubana de Informacion en Ciencias de la Salud";journal;"23072113";"Centro Nacional de Informacion de Ciencias Medicas";Yes;Yes;0,126;Q4;17;40;101;906;14;82;0,10;22,65;58,33;0;Cuba;Latin America;"Centro Nacional de Informacion de Ciencias Medicas";"2013-2026";"Health Information Management (Q4); Health Policy (Q4); Library and Information Sciences (Q4)";"Health Professions; Medicine; Social Sciences"
181;17600155217;"Document Numerique";journal;"19631014, 12795127";"Lavoisier";No;No;0,125;Q4;8;20;63;503;5;56;0,08;25,15;31,43;0;France;Western Europe;"Lavoisier";"2001-2004, 2006-2016, 2018-2019";"Library and Information Sciences (Q4)";"Social Sciences"
182;6500153237;"Fontes Artis Musicae";journal;"00156191";"Music Library Association";No;No;0,125;Q4;7;3;51;25;4;50;0,04;8,33;0,00;0;United States;Northern America;"Music Library Association";"2002-2025";"Music (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
183;21100496287;"18th Americas Conference on Information Systems 2012, AMCIS 2012";conference and proceedings;"-";"";No;No;0,125;-;13;0;179;0;66;177;0,37;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
184;12100156499;"Notes";journal;"1534150X, 00274380";"Music Library Association";Yes;No;0,123;Q4;14;11;38;208;4;33;0,10;18,91;75,00;0;United States;Northern America;"Music Library Association";"1978, 2002-2026";"Music (Q2); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
185;21100220447;"17th Americas Conference on Information Systems 2011, AMCIS 2011";conference and proceedings;"-";"";No;No;0,123;-;9;0;104;0;35;103;0,34;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
186;145292;"Development and Learning in Organizations";journal;"14777282";"Emerald Group Publishing Ltd.";No;No;0,122;Q4;26;56;418;168;40;404;0,08;3,00;35,71;1;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2003-2026";"Library and Information Sciences (Q4); Organizational Behavior and Human Resource Management (Q4)";"Business, Management and Accounting; Social Sciences"
187;19470;"Information Resources Management Journal";journal;"15337979, 10401628";"IGI Publishing";No;No;0,122;Q4;49;17;58;978;53;56;1,13;57,53;31,71;3;United States;Northern America;"IGI Publishing";"1988-2026";"Business and International Management (Q4); Library and Information Sciences (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Social Sciences"
188;21100496305;"18th Americas Conference on Information Systems 2012, AMCIS 2012";conference and proceedings;"-";"";No;No;0,122;-;12;0;172;0;79;170;0,46;0,00;0,00;0;United States;Northern America;"";"";"Acoustics and Ultrasonics";"Physics and Astronomy"
189;21100226830;"BiD";journal;"15755886";"Universitat de Barcelona";Yes;Yes;0,119;Q4;9;29;26;447;3;26;0,12;15,41;66,00;0;Spain;Western Europe;"Universitat de Barcelona";"2012-2025";"Library and Information Sciences (Q4)";"Social Sciences"
190;21100455441;"Proceedings of the European, Mediterranean and Middle Eastern Conference on Information Systems, EMCIS 2012";conference and proceedings;"-";"";No;No;0,119;-;7;0;74;0;24;73;0,32;0,00;0,00;0;United Kingdom;Western Europe;"";"";"Geochemistry and Petrology";"Earth and Planetary Sciences"
191;4800152306;"Journal of Digital Information Management (discontinued)";journal;"09727272";"Digital Information Research Foundation";No;No;0,117;Q4;18;76;154;959;40;138;0,27;12,62;33,99;0;India;Asiatic Region;"Digital Information Research Foundation";"2004, 2006-2017";"Information Systems (Q4); Library and Information Sciences (Q4); Management Information Systems (Q4)";"Business, Management and Accounting; Computer Science; Social Sciences"
192;21100228045;"Microform and Digitization Review";journal;"21900752";"Walter de Gruyter GmbH";No;No;0,116;Q4;4;17;45;234;2;41;0,04;13,76;6,67;0;Germany;Western Europe;"Walter de Gruyter GmbH";"2011-2013";"Library and Information Sciences (Q4)";"Social Sciences"
193;19900191876;"Transinformacao";journal;"01033786";"Pontificia Universidade Catolica de Campinas";Yes;Yes;0,116;Q4;15;24;55;563;4;54;0,08;23,46;54,72;0;Brazil;Latin America;"Pontificia Universidade Catolica de Campinas";"2010-2025";"Museology (Q2); Communication (Q4); Information Systems (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Computer Science; Social Sciences"
194;21100241206;"18th Americas Conference on Information Systems 2012, AMCIS 2012";conference and proceedings;"-";"";No;No;0,115;-;10;0;223;0;50;221;0,22;0,00;0,00;0;United States;Northern America;"";"";"Computer Networks and Communications; Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
195;5000154508;"Ciencia da Informacao";journal;"15188353, 01001965";"Brazilian Institute for Information in Science and Technology";Yes;Yes;0,113;Q4;18;34;88;1004;6;86;0,05;29,53;35,71;0;Brazil;Latin America;"Brazilian Institute for Information in Science and Technology";"2006-2025";"Library and Information Sciences (Q4)";"Social Sciences"
196;21100791249;"Pakistan Journal of Information Management and Libraries";journal;"24097462";"University of the Punjab";Yes;No;0,113;Q4;13;7;30;154;6;25;0,17;22,00;50,00;0;Pakistan;Asiatic Region;"University of the Punjab";"2014-2024";"Computer Science Applications (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
197;5800224021;"Bulletin des Bibliotheques de France";journal;"00062006, 12928399";"Ecole Nationale Superieure des Sciences de l'Information et des Bibliotheques";Yes;No;0,111;Q4;3;159;154;590;6;106;0,04;3,71;56,25;0;France;Western Europe;"Ecole Nationale Superieure des Sciences de l'Information et des Bibliotheques";"2012-2025";"Library and Information Sciences (Q4)";"Social Sciences"
198;4700152745;"Library and Archival Security";journal;"01960075, 15409511";"Routledge";No;No;0,111;Q4;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"Routledge";"1978-1991, 1993-2001, 2003-2013";"Law (Q4); Library and Information Sciences (Q4); Safety Research (Q4)";"Social Sciences"
199;21100407264;"Library of the Written Word";book series;"18744842, 18744834";"Brill Academic Publishers";No;No;0,111;Q4;13;83;62;8406;8;59;0,14;101,28;12,50;1;Netherlands;Western Europe;"Brill Academic Publishers";"2007-2026";"Visual Arts and Performing Arts (Q2); History (Q3); Communication (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
200;19700182724;"Revista General de Informacion y Documentacion";journal;"19882858, 11321873";"Universidad Complutense Madrid";Yes;Yes;0,111;Q4;10;18;58;492;5;57;0,13;27,33;41,67;0;Spain;Western Europe;"Universidad Complutense Madrid";"2009-2025";"Library and Information Sciences (Q4)";"Social Sciences"
201;4700152752;"Slavic and East European Information Resources";journal;"15229041, 15228886";"Routledge";No;No;0,111;Q4;6;22;71;410;4;63;0,02;18,64;37,50;0;United States;Northern America;"Routledge";"2001-2026";"Linguistics and Language (Q3); Library and Information Sciences (Q4)";"Social Sciences"
202;21100375879;"GL-Conference Series: Conference Proceedings";conference and proceedings;"13862316";"TextRelease";No;No;0,111;-;5;27;40;344;2;35;0,05;12,74;55,88;0;Netherlands;Western Europe;"TextRelease";"2007-2009, 2011-2020, 2022-2024";"Computer Science Applications; Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
203;23739;"Quaerendo";journal;"00149527, 15700690";"Brill Academic Publishers";No;No;0,108;Q4;10;9;70;479;7;65;0,05;53,22;30,00;0;Netherlands;Western Europe;"Brill Academic Publishers";"1971-1979, 1981-1985, 1987-2025";"History (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
204;19700182410;"African Journal of Library Archives and Information Science";journal;"07954778";"Archlib and Information Services Ltd";No;No;0,107;Q4;16;0;42;0;10;41;0,08;0,00;0,00;0;Nigeria;Africa;"Archlib and Information Services Ltd";"2008-2012, 2014-2025";"Library and Information Sciences (Q4)";"Social Sciences"
205;21100497148;"International Conference on Information Systems, ICIS 2012";conference and proceedings;"-";"";No;No;0,107;-;13;0;56;0;40;55;0,71;0,00;0,00;0;United States;Northern America;"";"";"Software";"Computer Science"
206;4700152768;"EContent";trade journal;"15252531";"Online Inc.";No;No;0,106;Q4;10;57;163;0;14;163;0,09;0,00;52,00;0;United States;Northern America;"Online Inc.";"1999-2019";"Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
207;21100268077;"Analecta Hibernica";book series;"07916167";"The Irish Manuscripts Commission Ltd.";No;No;0,103;Q4;3;6;8;450;0;8;0,00;75,00;44,44;0;Ireland;Western Europe;"The Irish Manuscripts Commission Ltd.";"2011-2013, 2015, 2017-2020, 2022";"History (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
208;14096;"Transactions of the Cambridge Bibliographical Society";journal;"00686611";"Cambridge Bibliographical Society";No;No;0,103;Q4;6;12;7;495;1;7;0,25;41,25;30,77;0;United Kingdom;Western Europe;"Cambridge Bibliographical Society";"1971, 1979-1980, 1982, 1988, 2002-2011, 2013-2017, 2019-2021";"Literature and Literary Theory (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
209;6000167588;"Archives";journal;"00039535";"British Records Association";No;No;0,102;Q4;4;9;14;380;0;13;0,00;42,22;11,11;0;United Kingdom;Western Europe;"British Records Association";"2011-2025";"History (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
210;21100427626;"East Asian Publishing and Society";journal;"22106278, 22106286";"Brill Academic Publishers";No;No;0,102;Q4;5;7;10;413;2;9;0,20;59,00;80,00;0;Netherlands;Western Europe;"Brill Academic Publishers";"2011-2025";"Media Technology (Q3); Communication (Q4); Library and Information Sciences (Q4)";"Engineering; Social Sciences"
211;21100241782;"Ibersid";journal;"2174081X, 18880967";"Universidad de Zaragoza, Facultad de Filosofia y Letras";No;No;0,102;Q4;7;21;19;352;2;19;0,11;16,76;57,14;0;Spain;Western Europe;"Universidad de Zaragoza, Facultad de Filosofia y Letras";"2012-2025";"Communication (Q4); Computer Networks and Communications (Q4); Information Systems (Q4); Library and Information Sciences (Q4)";"Computer Science; Social Sciences"
212;21100224425;"Informacion, Cultura y Sociedad";journal;"15148327, 18511740";"University of Buenos Aires";Yes;Yes;0,102;Q4;10;13;14;374;1;12;0,07;28,77;57,14;0;Argentina;Latin America;"University of Buenos Aires";"2012-2025";"Library and Information Sciences (Q4)";"Social Sciences"
213;21100211723;"International Institute of Administrative Sciences Monographs";book series;"18798446, 13824414";"IOS Press BV";No;No;0,102;Q4;3;0;13;0;0;12;0,00;0,00;0,00;0;Netherlands;Western Europe;"IOS Press BV";"2008-2010";"Library and Information Sciences (Q4); Public Administration (Q4)";"Social Sciences"
214;16096;"Notes and Queries";journal;"00293970, 14716941";"Oxford University Press";No;No;0,102;Q4;11;191;540;2079;51;255;0,10;10,88;26,32;0;United Kingdom;Western Europe;"Oxford University Press";"1849-2025";"Literature and Literary Theory (Q3); Library and Information Sciences (Q4); Linguistics and Language (Q4)";"Arts and Humanities; Social Sciences"
215;4000152101;"Advances in Library Administration and Organization";book series;"07320671";"Emerald Group Publishing Ltd.";No;No;0,101;Q4;10;0;20;0;1;18;0,00;0,00;0,00;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2000-2002, 2004-2012, 2014-2022, 2025-2026";"Library and Information Sciences (Q4); Public Administration (Q4)";"Social Sciences"
216;21100237620;"Gazette des Archives";journal;"00165522";"Association des archivistes francais (AAF)";No;No;0,101;Q4;4;58;20;113;0;19;0,00;1,95;49,32;0;France;Western Europe;"Association des archivistes francais (AAF)";"1976, 2012-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
217;6500153128;"Libraries and the Cultural Record";journal;"19329555, 19324855";"University of Texas Press";No;No;0,101;Q4;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"University of Texas Press";"2002-2011";"Conservation (Q4); History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
218;19600157012;"Microform and Imaging Review";book series;"09495770, 18658458";"Walter de Gruyter GmbH";No;No;0,101;Q4;3;0;18;0;1;15;0,00;0,00;0,00;0;Germany;Western Europe;"Walter de Gruyter GmbH";"1972-1995, 2009-2010";"Library and Information Sciences (Q4)";"Social Sciences"
219;5100155102;"Prologue";journal;"00331031";"National Archives and Records Administration";No;No;0,101;Q4;4;33;116;8;3;80;0,03;0,24;50,00;0;United States;Northern America;"National Archives and Records Administration";"1977, 1980, 1982, 1987, 2000, 2006-2017";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
220;16552;"School Library Media Research";journal;"15234320";"American Library Association";Yes;No;0,101;Q4;0;0;0;0;0;0;0,00;0,00;0,00;0;United States;Northern America;"American Library Association";"2000-2014";"Library and Information Sciences (Q4); Media Technology (Q4)";"Engineering; Social Sciences"
221;19600166417;"Script and Print";journal;"18349013";"Australian and New Zealand Student Services Association";No;No;0,101;Q4;5;10;37;590;2;31;0,04;59,00;37,50;0;Australia;Pacific Region;"Australian and New Zealand Student Services Association";"2008-2022";"Literature and Literary Theory (Q3); Visual Arts and Performing Arts (Q3); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
222;20762;"Book Collector";journal;"00067237";"Collector Ltd.";No;No;0,100;Q4;6;33;85;275;4;70;0,06;8,33;31,58;0;United Kingdom;Western Europe;"Collector Ltd.";"1972-1973, 1977-1979, 1994, 2002-2014";"Library and Information Sciences (Q4); Visual Arts and Performing Arts (Q4)";"Arts and Humanities; Social Sciences"
223;30001;"Harvard Library Bulletin";journal;"00178136";"Harvard University";No;No;0,100;Q4;8;0;55;0;2;42;0,03;0,00;0,00;0;United States;Northern America;"Harvard University";"1968, 1970, 1974-1976, 1979-1982, 1984, 1987-1988, 1992-1993, 1996-2012";"Arts and Humanities (miscellaneous) (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
224;23808;"Scriptorium";journal;"00369772";"Centre d'Etude des Manuscrits";No;No;0,100;Q4;11;15;47;788;5;47;0,17;52,53;64,71;0;Belgium;Western Europe;"Centre d'Etude des Manuscrits";"1972, 1975, 1977-1979, 1982, 1984-1985, 1987, 1997, 2002-2023";"Library and Information Sciences (Q4); Visual Arts and Performing Arts (Q4)";"Arts and Humanities; Social Sciences"
225;20500195100;"Tuna";journal;"14064030";"National Archives of Estonia";No;No;0,100;Q4;5;29;105;2298;5;98;0,05;79,24;33,33;0;Estonia;Eastern Europe;"National Archives of Estonia";"2011-2014, 2017-2025";"History (Q4); Library and Information Sciences (Q4)";"Arts and Humanities; Social Sciences"
226;21100255395;"Anales de Documentacion (discontinued)";journal;"15752437, 16977904";"";Yes;Yes;;-;9;18;0;550;0;0;0,00;30,56;48,15;1;Spain;Western Europe;"";"2013-2020";"Library and Information Sciences";"Social Sciences"
227;21100259129;"Archives and Manuscripts";journal;"01576895, 21646058";"Australian Society of Archivists";No;No;;-;17;17;0;613;0;0;0,00;36,06;66,67;1;Australia;Pacific Region;"Australian Society of Archivists";"2013-2024";"Communication; Library and Information Sciences";"Social Sciences"
228;21100245913;"Bilgi Dunyasi";journal;"13023217, 2148354X";"University and Research Librarians Association (UNAK)";Yes;Yes;;-;7;21;0;686;0;0;0,00;32,67;56,41;0;Turkey;Middle East;"University and Research Librarians Association (UNAK)";"2013-2025";"Library and Information Sciences";"Social Sciences"
229;21100887535;"Collection and Curation";journal;"25149326";"Emerald Group Publishing Ltd.";Yes;No;;-;22;33;93;458;43;87;0,45;13,88;59,46;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Library and Information Sciences; Museology";"Arts and Humanities; Social Sciences"
230;21100264483;"Cuadernos.info";journal;"0719367X, 07193661";"Pontificia Universidad Catolica de Chile";Yes;Yes;;-;20;26;0;910;0;0;0,00;35,00;37,84;2;Chile;Latin America;"Pontificia Universidad Catolica de Chile";"2013-2025";"Communication; Library and Information Sciences";"Social Sciences"
231;21100857955;"Data Technologies and Applications";journal;"25149288, 25149318";"Emerald Publishing";Yes;No;;-;40;25;87;980;99;85;1,25;39,20;43,10;0;United Kingdom;Western Europe;"Emerald Publishing";"2018-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
232;21101228213;"Discover Computing";journal;"29482992";"Springer Science and Business Media B.V.";Yes;No;;-;67;28;81;1255;272;79;2,96;44,82;22,86;2;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"2024-2026";"Information Systems; Library and Information Sciences";"Computer Science; Social Sciences"
233;21100895684;"Global Knowledge, Memory and Communication";journal;"25149350, 25149342";"Emerald Group Publishing Ltd.";No;No;;-;46;58;179;1264;137;175;0,72;21,79;48,65;3;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2018-2026";"Library and Information Sciences";"Social Sciences"
234;21101048046;"Information and Culture";journal;"21663033, 21648034";"University of Texas Press";No;No;;-;17;20;35;1786;24;32;0,60;89,30;60,00;0;United States;Northern America;"University of Texas Press";"2012-2025";"Conservation; History; Library and Information Sciences";"Arts and Humanities; Social Sciences"
235;21101101868;"Information, Medium, and Society";journal;"26911507, 26911515";"Common Ground Research Networks";No;No;;-;5;27;111;590;5;111;0,05;21,85;54,29;1;United States;Northern America;"Common Ground Research Networks";"2020, 2022-2025";"Communication; History; Library and Information Sciences; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
236;19900189254;"International Journal of Technology, Knowledge and Society";journal;"28350391, 18323669";"Common Ground Research Networks";No;No;;-;11;99;158;2681;30;158;0,11;27,08;45,81;4;United States;Northern America;"Common Ground Research Networks";"2008-2014, 2016-2025";"Computer Science Applications; Education; Engineering (miscellaneous); Library and Information Sciences; Social Sciences (miscellaneous)";"Computer Science; Engineering; Social Sciences"
237;21100836108;"Knowledge Cultures";journal;"23756527, 23275731";"Addleton Academic Publishers";No;No;;-;19;61;0;1615;0;0;0,00;26,48;56,94;0;United States;Northern America;"Addleton Academic Publishers";"2013-2025";"Cultural Studies; Education; History; Law; Library and Information Sciences; Literature and Literary Theory; Philosophy; Sociology and Political Science";"Arts and Humanities; Social Sciences"
238;21100255068;"Masaryk University Journal of Law and Technology";journal;"18025951, 18025943";"Faculty of Law, Masaryk University";Yes;No;;-;10;23;0;1200;0;0;0,00;52,17;35,71;0;Czech Republic;Eastern Europe;"Faculty of Law, Masaryk University";"2013-2025";"Computer Science Applications; Law; Library and Information Sciences";"Computer Science; Social Sciences"
239;21100241768;"Preservation, Digital Technology and Culture";journal;"21952965, 21952957";"De Gruyter Saur";No;No;;-;15;22;0;483;0;0;0,00;21,95;30,00;1;Germany;Western Europe;"De Gruyter Saur";"2013-2026";"Computer Science Applications; Conservation; Library and Information Sciences";"Arts and Humanities; Computer Science; Social Sciences"
240;21100836334;"Publications";journal;"23046775";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;;-;32;11;0;428;0;0;0,00;38,91;22,22;1;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2013-2025";"Business and International Management; Communication; Computer Science Applications; Library and Information Sciences; Media Technology";"Business, Management and Accounting; Computer Science; Engineering; Social Sciences"
241;21100888590;"Revista Interamericana de Bibliotecologia";journal;"25389866, 01200976";"Escuela Interamericana de Bibliotecologia";Yes;Yes;;-;12;19;65;349;12;65;0,06;18,37;33,33;0;Colombia;Latin America;"Escuela Interamericana de Bibliotecologia";"2000-2026";"Library and Information Sciences";"Social Sciences"
242;21100837856;"School Library Research";journal;"21651019";"American Library Association";No;No;;-;19;8;32;325;22;32;0,56;40,63;73,08;0;United States;Northern America;"American Library Association";"2014-2025";"Library and Information Sciences; Media Technology";"Engineering; Social Sciences"
243;21100808441;"Teorie Vedy / Theory of Science";journal;"12100250, 18046347";"Czech Academy of Sciences";Yes;Yes;;-;7;22;72;1243;8;66;0,16;56,50;39,13;0;Czech Republic;Eastern Europe;"Czech Academy of Sciences";"2010-2025";"History and Philosophy of Science";"Arts and Humanities"
