ID;Title;Authors;Year;Kewords;Section;IDCod;Vol;Num;PINI;PEND;Affiliation;
478;Contribuição à Arqueologia de Santa Teresa, no Estado do Espírito Santo. Objetos de pedra de origem indígena;Ruschi Augusto;1953;;Série Antropologia ;BolMBMLantrop:;;1;1;22;;
528;Sistemática botânica e zoológica com as descrições de dois ninhos de trochilídeos: Glaucis hirsuta hirsuta (Gmelin) e Glaucis dohrni (Bourcier & Mulsant) e uma nova espécie de orquidácea (Pseudolaelia Ditrae).;Ruschi Augusto;1949;;Série Biologia;BolMBMLbiol:;;1;1;41;;
529;A polinização realizada pelos Trochilídios, a sua área se alimentação e o repovoamento;Ruschi Augusto;1949;;Série Biologia;BolMBMLbiol:;;2;1;51;;
355;A polinização realizada pelos Trochilídeos, a sua área de alimentação e o repovoamento;Ruschi Augusto;1949;;Série Biologia ;BolMBMLbiol:;;2;1;51;;
356;Classification of the nests of Trochilidae (hummingbirds);Ruschi Augusto;1949;;Série Biologia (Ingês);BolMBMLbiol:;;3;1;4;;
203;A classificação dos ninhos de Trochilídeos;Ruschi Augusto;1949;;Série Biologia (Português);BolMBMLbiol:;;3;1;119;;
530;Ninhos e ovos de Trochilídeos;Ruschi Augusto;1949;;Série Biologia;BolMBMLbiol:;;4;1;65;;
357;Ninhos e ovos de Trochilídeos;Ruschi Augusto;1949;;Série Biologia;BolMBMLbiol:;;4;1;65;;
204;"Ninhos e ovos dos Trochilideos: Chlorostilbon aureoventris pucherani (Bourcier & Mulsant, 1848); Hylocharis sapphirina sapphirina (Gmelin, 1788);  Thalurania furcata eriphile (Lesson, 1858); Clytolaema rubricauda (Boddaert, 1783); Stephanoxis lalandi (Vieillot, 1818); Aphantochroa cirrochloris (Vieillot, 1818); Thalurania furcata furcatoide Gould, 1861; Polytmus guainumbi thaumantias (Linnaus, 1766); Hylocharis cyanus rostrata Boucard, 1895; Chlorostilbon aureoventris berlepchi (Berlepsch & Ihering, 1885); Thalurania furcata baeri Helmayr, 1907; Chlorostilbon aureoventris aureoventris (d'Orb. & Lafresn., 1838); Hylocharis chrysura chrysura (Shaw, 1811); Gouldomya langsdorffi langsdorffi (Temminck, 1821). E os ninhos ilustrados na monografia de J. Gould";Ruschi Augusto;1949;;Série Biologia;BolMBMLbiol:;;5;1;55;;
358;"Nests and eggs of the Trochilidae: Pygmornis ruber ruber (Linnaeus); Florisuga melivora melivora (Linaeus); Agyrtrina leucogaster bahiae (Haetert); Agyrtrina fimbriata nigricauda (Elliot); Leucochloris albicollis (Vieillot); Heliotryx auritus auriculatus (Nordman); and Calliphlox amethystina (Boddaert). The methods of capturing the Trochilidae alive, their transportation and some types of cages, aviaries and incubators for raising and reproducing them in captivity. Some observations on flight orientation in the Trochilidae for long and short distances";Ruschi Augusto;1949;;Série Biologia (Ingês);BolMBMLbiol:;;6;1;16;;
205;Ninhos e ovos de Trochilídeos;Ruschi Augusto;1949;;Série Biologia (Português);BolMBMLbiol:;;6;1;53;;
359;Observations on the Trochilidae: pairing and courtship ceremony, bathing, sun bathing, sleep, hibernation, body temperatures, rest, longevity, flight velocity and wing beat rate, molting, song, weights of the females, their measurements, weights and dimensions of the eggs, period of incubation and age at which the young leave the nest, nests and eggs of: Stephanoxis loddigesi (Gould) and Chrysolampis elatus (Linneaus), migration and raising in captivity;Ruschi Augusto;1949;;Série Biologia (Inglês);BolMBMLbiol:;;7;1;29;;
206;Observações sobre Trochilídeos;Ruschi Augusto;1949;;Série Biologia (Português);BolMBMLbiol:;;7;1;65;;
207;O território e as áreas de alimentação e de nidificação de Anisoterus pretrei (Delattre & Lesson) observadas através de algumas gerações, durante os anos de 1938 até 1946;Ruschi Augusto;1950;;Série Biologia;BolMBMLbiol:;;8;1;20;;
208;Pterylose de eupetomena macroura macroura (Gmelin, 1788) e de Anisoterus pretrei (Delattre & Lesson, 1839);Ruschi Augusto;1951;;Série Biologia;BolMBMLbiol:;;9;1;8;;
531;Trochilídeos do Museu Nacional;Ruschi Augusto;1951;;Série Biologia;BolMBMLbiol:;;10;1;111;;
360;Trochilídeos do Museu Nacional;Ruschi Augusto;1951;;Série Biologia;BolMBMLbiol:;;10;1;111;;
209;O número de sementes dos frutos de orquidáceas;Ruschi Augusto;1952;;Série Biologia;BolMBMLbiol:;;11;1;1;;
354;Sistemática botânica e zoológica com as descrições de dois ninhos de Trochilídeos: Glaucis hirsuta hirsuta (Gmelin) e Glaucis dohrni (Bourcier & Mulsant) e uma nova espécie de Orchidaceae (Pseudolaelia Dutrae).;Ruschi Augusto;1953;;Série Biologia ;BolMBMLbiol:;;1;1;22;;
210;Trochilídeos do Brasil;Ruschi Augusto;1953;"Brasil;";Série Biologia;BolMBMLbiol:;;12;1;13;;
532;Dois casos de sanguivorismo de Desmodus rotundus rotundus ( E. Geoffroy) e Diphylla ecaudata Spix, no homem, e outras observações sobre os quirópteros hematófagos e acidentalmente hematófagos;Ruschi Augusto;1953;;Série Biologia;BolMBMLbiol:;;13;1;8;;
361;Dois casos de sanguivorismo de Desmodus rotundus rotundus (E. Geoffroy) e Diphylla ecaudata Spix, no homem e outras observações sobre os quirópteros hematófagos e acidentalmente hematófagos;Ruschi Augusto;1953;;Série Biologia;BolMBMLbiol:;;13;1;8;;
211;"Algumas observações sobre alimentação dos quiropteros, Phyllostomus hastatus hastatus (Pallas); Molossus rufus E. Geoffroy, Chrotopterus auritus australis (Thomas) e Noctilio leporinus leporinus (Linnaeus)";Ruschi Augusto;1953;;Série Biologia;BolMBMLbiol:;;14;1;5;;
212;"Ninhos, ovos e algumas observações sobre os Trochilideos: Psilomycter theresiae theresiae (Da Silva Maia); Lophornis vereauxii Bourcier; Lophornis gouldii (Lesson); Phaethornis nattereri (Berlepsch); Chrysuronia oenone josephinae (Bourcier &Mulsant); Gouldomyia langsdorffi melanosternon (Gould) e Anthracothorax viridigula (Boddaert)";Ruschi Augusto;1953;;Série Biologia;BolMBMLbiol:;;15;1;13;;
213;"Os Trochilideos: Agyrtrina lactea lactea (Lesson); Heliomaster squamosus (Temminck); Lophornis chalybeus (Temminck); Discosura longicauda (Gmelin) e Chrysolampis mosquitus (Linnaeus) novos para o Estado do Espírito Santo e as suas causas do seu recente aparecimento";Ruschi Augusto;1953;;Série Biologia;BolMBMLbiol:;;16;1;11;;
214;Algumas observações sobre a Trochilifauna da região do Pantanal Matogrossense, compreendida entre Caceres e Tapirapoan, ou seja, entre o Pantanal norte e encosta dos Parecis;Ruschi Augusto;1955;;Série Biologia;BolMBMLbiol:;;17;1;24;;
215;A Trochilifauna de Porto Alegre e arredores;Ruschi Augusto;1956;;Série Biologia;BolMBMLbiol:;;18;1;9;;
216;A Trochilifauna do rio Cajari no território do Amapá;Ruschi Augusto;1957;;Série Biologia;BolMBMLbiol:;;19;1;6;;
217;A Trochilifauna da foz do rio Javari e rio Amazonas em Benjamim Constant;Ruschi Augusto;1957;;Série Biologia;BolMBMLbiol:;;20;1;8;;
218;A Trochilifauna de Poços de Caudas no Estado de Minas gerais;Ruschi Augusto;1958;;Série Biologia;BolMBMLbiol:;;21;1;6;;
219;A Trichilifauna de Brasília, com a descrição de um novo representante de Amazilia (Aves). E o primeiro povoamento com essas aves aí realizado;Ruschi Augusto;1959;;Série Biologia;BolMBMLbiol:;;22;1;16;;
220;Algumas observações sobre Patagona gigas peruviana Boucard (Aves);Ruschi Augusto;1961;;Série Biologia;BolMBMLbiol:;;23;1;12;;
221;Algumas observações sobre: Oreotrochilus estella chimborazo (De Lattre & Bourcier) e Oreotrochilus estella jamensonii Jardine (Aves);Ruschi Augusto;1961;;Série Biologia;BolMBMLbiol:;;24;1;10;;
222;Algumas observações sobre Ensifera ensifera (Boissonneau) (Aves);Ruschi Augusto;1961;;Série Biologia;BolMBMLbiol:;;25;1;8;;
223;Algumas observações sobre Aglaeactis cupripennis aequatorialis Cabanis & Heine (Aves);Ruschi Augusto;1961;;Série Biologia;BolMBMLbiol:;;26;1;7;;
533;"Algumas observações sobre: Phaethornis yaruqui yaruqui  (Bourcier); Boissoneaua jardine (Bourcier); Doryfera ludovicae ludovicae (Bourcier& Mulsant); Heliangelus viloa (Gould); Colibri coruscans coruscans (Gold); Helianthea torquata fulgidigula (Gould), Aglaiocercus kingi mocoa (De Lattre & Bourcier)  Aglaiocercus kingi  margarethae (Heine)";Ruschi Augusto;1961;;Série Biologia;BolMBMLbiol:;;27;1;21;;
362;"Algumas observações sobre: Phaethornis yaruqui yaruqui (Bourcier); Boissonneaua jardine (Bourcier); Doryfera ludovicae ludovicae (Bourcier & Mulsant); Heliangelus viola (Gould); Colibri coruscans coruscans (Gould); Helianthea torquata fulgidigula (Gould); Aglaiocercus kingi mocoa (De Lattre & Bourcier) e Aglaiocercus kingi margarethae (Heine)";Ruschi Augusto;1961;;Série Biologia;BolMBMLbiol:;;27;1;21;;
224;Algumas observações sobre Eutoxeres aquila heterura Gould, e Rhamphomicron microrhynchum microrhynchum (Boissonneau);Ruschi Augusto;1961;;Série Biologia;BolMBMLbiol:;;28;1;10;;
225;Algumas observações sobre Oxypogon guerinii lindenii (Parzudaki) (Aves);Ruschi Augusto;1961;;Série Biologia;BolMBMLbiol:;;29;1;9;;
226;A coleção viva de Trochilidae do Museu de Biologia Prof. Mello Leitão, nos anos de 1934 até 1961;Ruschi Augusto;1961;;Série Biologia;BolMBMLbiol:;;30;1;41;;
227;Algumas observações sobre Augastes lumachellus (Lesson) e Augastes scutatus (Temminck);Ruschi Augusto;1962;;Série Biologia;BolMBMLbiol:;;31;1;24;;
228;Um novo representante de Colibri (Trochilidae Aves) da região de Andaraí no estado da Bahia;Ruschi Augusto;1962;;Série Biologia;BolMBMLbiol:;;32;1;7;;
229;As diferentes fases na parada nupicial dos Troquilídeos;Ruschi Augusto;1962;;Série Biologia;BolMBMLbiol:;;33;1;4;;
230;A aptéria coronal e as pálpebras de Lophornis chalybea chalybea (Vieillot) e Lophornis chalybea verreauxii J. & E. Verreaux, a sua constituição pigmentária e a sua função na parada nupcial (Aves, Trochilidae);Ruschi Augusto;1962;;Série Biologia;BolMBMLbiol:;;34;1;6;;
231;A muda em: Heliomaster furcifer (Shaw) e Heliomaster squamosus (Temminck);Ruschi Augusto;1962;;Série Biologia;BolMBMLbiol:;;35;1;2;;
232;A muda em: Calliphlox amethystina (Boddaert) e Calliphlox mitchellii (Bourcier);Ruschi Augusto;1962;;Série Biologia;BolMBMLbiol:;;36;1;2;;
233;A muda em: Chrysolampis moschitus (Linné) e Chlorestes notatus notatus (C. Reichembach);Ruschi Augusto;1962;;Série Biologia;BolMBMLbiol:;;37;1;2;;
234;A muda nos Trochilidae;Ruschi Augusto;1962;;Série Biologia;BolMBMLbiol:;;38;1;16;;
235;Um novo representante de Campylopterus, da região de Diamantina, no Estado de Minas Gerais;Ruschi Augusto;1963;;Série Biologia;BolMBMLbiol:;;39;1;9;;
236;O gênero Campylopterus e as espécies representadas no Brasil, a sua atual distribuição geográfica, com um novo representante para o Brasil;Ruschi Augusto;1964;;Série Biologia;BolMBMLbiol:;;40;1;5;;
237;Os ovos de beija-flores;Ruschi Augusto;1964;;Série Biologia;BolMBMLbiol:;;41;1;4;;
238;A estação ou período de reprodução nos beija-flores;Ruschi Augusto;1964;;Série Biologia;BolMBMLbiol:;;42;1;9;;
239;Nidificação de Loddigesia mirabilis ( Bourcier ) em cativeiro e algumas observações sobre sua hibridação com Myrtis fanny fanny (Lesson);Ruschi Augusto;1964;;Série Biologia;BolMBMLbiol:;;43;1;7;;
240;Os movimentos controlados das retrizes exteriores em Loddigesia mirabilis (Bourcier) e o estalido produzido pelo macho;Ruschi Augusto;1964;;Série Biologia;BolMBMLbiol:;;44;1;4;;
241;Observações sobre a nidificação, incubação e cuidados com a próle em Colibri coruscans coruscans (Gould), realizado unicamente pela fêmea (Trochilidae - Aves);Ruschi Augusto;1965;;Série Biologia;BolMBMLbiol:;;45;1;9;;
242;A atual distribuição geográfica de Loddigesia mirabilis (Bourcier) e algumas observações a seu respeito;Ruschi Augusto;1965;;Série Biologia;BolMBMLbiol:;;46;1;3;;
243;Relação atualizada das espécies de beija-flores do Brasil, com a sua distribuição geográfica pelos Estados, Territórios e Distrito Federal e a chave analítica para os gêneros representados no Brasil (Trochilidae - Aves);Ruschi Augusto;1965;;Série Biologia;BolMBMLbiol:;;47;1;20;;
244;A posição mantida no ninho pelas fêmeas de beija-flores durante a incubação, e durante o aquecimento da próle  (Trichilidae - Aves);Ruschi Augusto;1965;;Série Biologia;BolMBMLbiol:;;48;1;3;;
245;Os movimentos das retrizes exteriores em Loddigesia mirabilis (Bourcier), durante o banho e ao espreguiçar (Trochilidae - Aves);Ruschi Augusto;1965;;Série Biologia;BolMBMLbiol:;;49;1;3;;
246;Algumas doenças observadas nos beija-flores;Ruschi Augusto;1967;;Série Biologia;BolMBMLbiol:;;50;1;5;;
247;Beija-flores das matas, dos scrubs, das savanas, dos campos e grasslands do Brasil, e a sua zoogeografia;Ruschi Augusto;1967;;Série Biologia;BolMBMLbiol:;;51;1;23;;
249;Efeitos do Isopropilarterenol sobre a dinâmica do coração direito do cão: Canis familiaris Linnaeus, 1758;"De Almeida PJ;Alvarado LG;";1970;;Série Biologia;BolMBMLbiol:;;53;1;8;;
248;Algumas observações sobre: Pipra rubrocapilla Temminck, 1821 e Manacus manacus gutturosus (desmarest, 1806), e a sua presença nas florestas de Santa Cruz no ES;Ruschi Augusto;1971;;Série Biologia;BolMBMLbiol:;;52;1;16;;
250;Eletrocardiografia em beija-flores I;"De Almeida PJ;Ruschi Augusto;";1976;;Série Biologia;BolMBMLbiol:;;54;1;53;;
251;Eletrocardiografia em beija-flores II;"De Almeida PJ;Ruschi Augusto;";1978;;Série Biologia;BolMBMLbiol:;;55;1;20;;
252;A importância do canto e piados dos beija-flores e a sua análise bioacústica;Ruschi Augusto;1982;;Série Biologia;BolMBMLbiol:;;56;1;3;;
253;Catálago sonográfico dos cantos e piados dos beija flores do Brasil I;"Vielliard J;";1983;;Série Biologia;BolMBMLbiol:;;58;1;22;;
254;Observações sobre os movimentos de kinesis em alguns beija-flores;Ruschi Augusto;1984;;Série Biologia;BolMBMLbiol:;;59;1;14;;
508;Fitogeografia do Espírito Santo - Os biomas da América do Sul no tempo do seu descobrimento;Ruschi Augusto;1950;"Espírito Santo;";Série Botânica;BolMBMLbot:;;1;1;2;;
522;Fitogeografia do Espírito Santo - Espécies da hiléia e dos tabuleiros espiritosantenses;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;3;;
504;Fitogeografia do Espírito Santo - Agradecimento;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;2;;
506;Fitogeografia do Espírito Santo - Origem e evolução;Ruschi Augusto;1950;"Espírito Santo;";Série Botânica;BolMBMLbot:;;1;1;2;;
511;Fitogeografia do Espírito Santo - Considerações gerais sobre a Fitogeografia do Espírito Santo;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;3;;
507;Fitogeografia do Espírito Santo - A distribuição da flora no globo;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;4;;
510;Fitogeografia do Espírito Santo - Os Biomas do Espírito Santo no tempo de Vasco Fernandes Coutinho;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;3;;
509;Fitogeografia do Espírito Santo - A transformação da hiléia amazônica em savanas e cerrados;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;4;;
505;Fitogeografia do Espírito Santo - Introdução;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;4;;
523;Fitogeografia do Espírito Santo - Pontos de ligação entre as províncias: Hiléia e Atlântica do Espírito Santo;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;5;;
526;Fitogeografia do Espírito Santo - Localidades visitadas para coleta de material e estudos;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;5;;
516;Fitogeografia do Espírito Santo - Flora Marítima;Ruschi Augusto;1950;"Espírito Santo;";Série Botânica;BolMBMLbot:;;1;1;6;;
517;Fitogeografia do Espírito Santo - Flora da Ilha de Trindade e das Ilhas Martins Vaz;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;8;;
519;Fitogeografia do Espírito Santo - Flora dos Tabuleiros;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;10;;
521;Fitogeografia do Espírito Santo - Fora Altimontana;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;13;;
515;Fitogeografia do Espírito Santo - Formações, consociações e comunidades vegetacionais do Espírto Santo;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;14;;
512;Fitogeografia do Espírito Santo - Geologia e relevo do Espírito Santo;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;20;;
524;Fitogeografia do Espírito Santo - Mapa fitogeográfico do Espírito Santo;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;22;;
514;Fitogeografia do Espírito Santo - Climátologia e fitoclimátologia;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;22;;
520;Fitogeografia do Espírito Santo - Flora das encostas;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;22;;
518;Fitogeografia do Espírito Santo - Flora das restingas;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;24;;
513;Fitogeografia do Espírito Santo - Edáfologia ou pedologia;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;27;;
525;Fitogeografia do Espírito Santo - Glossário e plantas cultivadas no E. Espírito Santo;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;62;;
527;Fitogeografia do Espírito Santo - Bibliografia geral, summary e índice;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;96;;
363;Fitogeografia do Estado do Espírito Santo;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;1;1;353;;
255;Orquidáceas do Estado do Espírito Santo. Introdução. Orquidofiliae orquidologia. Breve histórico sobre a Orquidologia Espiritossantenses. Relação das espécies novas descritas para o E.E.Santo nos anos 1841 até 1950.;Ruschi Augusto;1950;;Série Botânica;BolMBMLbot:;;3;1;14;;
256;Orquidáceae do Estado do Espírito Santo - Chave artificial e analítica para determinar as espécies do gênero Cattleya, e das espécies, variedade e hÍbridos naturais , encontrados do ES;Ruschi Augusto;1954;;Série Botânica;BolMBMLbot:;;13;1;3;;
257;Orquidáceas do Estado do Espírito Santo - Chave artificial e analítica, para determinar as seções do gênero Laelia e Laeliocattleya e a relação das espécies de Laelia e Laelio Cattleya naturais encontradas no ES;Ruschi Augusto;1954;;Série Botânica;BolMBMLbot:;;14;1;1;;
258;Bromeliaceas novas do Estado do Espírito Santo. Neoregelia rubrifolia Ruschi n. sp.;Ruschi Augusto;1954;;Série Botânica;BolMBMLbot:;;15;1;2;;
259;Orchidaceas novas do Estado do Espírito Santo. Zigostates chateaubriandii Ruschi n.sp., Saundersia bicalosa Ruschi n.sp.;Ruschi Augusto;1955;;Série Botânica;BolMBMLbot:;;16;1;4;;
260;Bromeliáceas novas do Estado do Espírito Santo. Vriesia hasselbladi Ruschi sp. nov.;Ruschi Augusto;1964;;Série Botânica;BolMBMLbot:;;17;1;9;;
261;Orquidáceas do Estado do Espírito Santo - Paradisanthus espiritosantensis Ruschi Comb. nov.;Ruschi Augusto;1964;;Série Botânica;BolMBMLbot:;;18;1;1;;
262;Orquidáceas do município de Santa Teresa - Chaves artificiais e analíticas para determinar as tribus, subtribus, das divisões da subfamília Monandrae, que estão representadas no município de Santa Teresa, incluindo a relação dos gêneros respectivos;Ruschi Augusto;1965;;Série Botânica;BolMBMLbot:;;19;1;4;;
263;Orquidáceas do município de Santa Teresa - As espécies do gênero Cleistes, encontradas no município de Santa Teresa e algumas raras espécies encontradas nas altas montanhas rochosas;Ruschi Augusto;1966;;Série Botânica;BolMBMLbot:;;21;1;2;;
264;Orquidáceas novas do Estado do Espírito Santo - Ornithocephalus vosburghi Ruschi, n.sp.;Ruschi Augusto;1969;;Série Botânica;BolMBMLbot:;;22;1;4;;
265;Orchidáceas novas do Estado da Bahia - Cattleya grosvenori Ruschi, n. s.;Ruschi Augusto;1969;;Série Botânica;BolMBMLbot:;;23;1;5;;
266;Orchidáceas novas do Estado da Bahia - Epistephium mardeni Ruschi, n.s.;Ruschi Augusto;1969;;Série Botânica;BolMBMLbot:;;24;1;4;;
267;Orchidáceas novas do Estado da Bahia - Cyrtopodium Paynei Ruschi, n.s.;Ruschi Augusto;1969;;Série Botânica;BolMBMLbot:;;25;1;4;;
268;Orquidáceas novas do Estado do Espírito Santo - Phymatidium lopesi Ruschi, n.sp.;Ruschi Augusto;1969;;Série Botânica;BolMBMLbot:;;26;1;4;;
269;Orquidáceas novas do E. do Espírito Santo, Physosiphon bragae Ruschi, n. sp.;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;27;1;4;;
270;Orquidáceaes novas do Estado do  Espírito Santo, Cattleya duponti Ruschi, n. sp.;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;28;1;4;;
271;Orquidáceas novas do Estado do Espírito Santo, Laelia wetmorei Ruschi, n. sp.;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;29;1;4;;
272;Chaves artificiais e analíticas, para a determinação da Tribus e Subtribus da Sub Família Monondrae, que estão representadas em território espiritosantense;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;30;1;3;;
273;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas, para determinar os agrupamentos do gênero habenaria e a relação das espécies representadas no E.S.;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;31;1;2;;
274;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas para determinar as espécies do gênero Habenaria, representadas em território espiritosantense;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;32;1;3;;
275;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas, para determinar os genêros das subtribus Vanillinae, representadas no Estado do Espírito Santo e a relação das espécies nele encontradas;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;33;1;2;;
276;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas, para determinar as espécies dos gêneros Vanilla, Psilochilus, Cleistes e Pogoniopsis, da subtribu Vanilae;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;34;1;3;;
277;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas, para determinar os gêneros e as espécies da subtribo Sobraliinae representadas no ES;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;35;1;2;;
278;Chaves artificiaias e analíticas, para determinar os genêros e as espécies da subtribu Cranichidinae;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;36;1;3;;
279;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas, para determinar os gêneros da subtribu Spiranthinae, e a relação das espécies representads no ES.;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;37;1;3;;
280;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas, para determinar as espécies dos gêneros Eurystyles, Lankesterella, Pelexia, Cogniauxiochares, Stenorrhynchus, Centrogenium, Sarcoglottis, Lyroglossa, Sauroglossum, Brachystele e Cyclopon, da subtribu Spiranthinae, que são encontrados no ES.;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;38;1;5;;
281;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas para determinar os gêneros e as espécies da subtribu Physurinae, que estão representadas do ES.;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;39;1;2;;
282;Orquidáceas do Estado do Espírito Santo. Chave artificial e analítica para determinar os gêneros da subtribu Pleurothallidinae e a relação das espécies que estão representadas no ES;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;40;1;3;;
283;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analitícas, para determinar as espécies dos gêneros: Cryptophoranthus, Physosiphon, Pseudostelis e Stelis;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;41;1;2;;
284;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas, para determinar as espécies dos gêneros: Chaetocephala, platystele e Masdevallia;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;42;1;2;;
285;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas, para determinar as seções, as divisões do gênero Pleurothallis e as espécies que estão representadas no território do Estado do Espírito Santo;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;43;1;2;;
286;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas, para determinar as espécies dos gêneros: Lepanthopsis, Pleurothalopsis, Barbosella e Octomeria;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;44;1;4;;
287;Orquidáceas do Estado do Espírito Santo. Chaves artificiais para determinar os gêneros e as espécies da subtribu Liparidinae;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;45;1;1;;
288;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas para determinar os gêneros da subtribu Laeliiniae, que estão representadas do ES;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;46;1;2;;
289;Orquidáceas do Estado do Espírito Santo. Chave para determinar as espécies dos gêneros: Leptotes, Loefgrenianthus, Amblostoma, Lanium, Hormidium, Dimeranda e Jaquiniella, representada no ES;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;47;1;2;;
290;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas, para determinar as espécies do gênero Epidendrum;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;48;1;3;;
291;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas, para determinar as espécies dos gêneros Sophronitis, Sofronitella e Brassavola, representadas no ES;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;50;1;2;;
292;Algumas espécies ornamentais: como várias novas variedades dos gêneros Laelia, Cattleya e Oncidium;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;51;1;3;;
295;Orquidáceas do Estado do Espírito Santo - Organografia;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;52;1;2;;
296;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas, para determinar os gêneros da subtribu Ponerinae;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;53;1;1;;
297;Orquidáceas do Estado do Espírito Santo. Chave artificial e analítica para determinar as espécies dos gêneros: Octadesmia, Scaphyglottis, Tetragamestus, Isochilus, Hexadesmia, Leaoa, Reichembachianthus e Ponera;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;54;1;2;;
298;Orquidáceas do Estado do Espírito Santo. Chave artificial e analítica, para determinar os gêneros da subtribu Polystachynae, representantes do Estado do Espírito Santo e a relação das espécies;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;55;1;1;;
299;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas, para determinar os gêneros das subtribus: Bulbophyllinae e Eulophydinae, com a relação das espécies que vivem em território do ES;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;56;1;1;;
300;Orquidáceas do Estado do Espírito Santo. Chaves artificiais e analíticas para determinar as gêneros da subtribu Cyrtopodiinae, que estão representados do ES e as espécies constatadas;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;57;1;1;;
301;Orquidáceas do Estado do Espírito Santo. Chave artificial para determinar a subtribu Grobyinae e as espécies do gênero Grobya, representadas no ES.;Ruschi Augusto;1970;;Série Botânica;BolMBMLbot:;;58;1;1;;
